epoch,teacher_forcing,train_loss,train_recon_loss,train_roll_loss,train_prior_roll_loss,train_endpoint_roll_loss,train_prior_endpoint_roll_loss,train_prior_control_loss,train_late_prior_control_loss,train_latent_loss,train_switch_rate,train_boundary_target_rate,val_loss,val_recon_loss,val_roll_loss,val_prior_roll_loss,val_endpoint_roll_loss,val_prior_endpoint_roll_loss,val_first_step_recon,val_latent_loss,val_latent_kl,val_duration_nll,val_censor_nll,val_posterior_boundary_nll,val_prototype_reconstruction,val_state_bootstrap_nll,val_switch_rate,val_boundary_target_rate,val_prior_control_loss,val_late_prior_control_loss,val_causal_prior_rollout_ADE_m,val_causal_prior_rollout_FDE_m
1,0.6666666666666667,1.0764253430431319,0.08868975648793602,0.03315140475705688,0.7480465058967184,0.040835590642852665,1.0114644414841252,0.13857116140973663,0.1568482527308934,4.130753474219334,0.11681737506072357,0.039121611153502295,2.307316344881815,0.6087902550974851,0.7655464041800726,0.737171819916478,1.0379673778695404,0.9964728418481413,0.026770351622155103,3.916157023616569,0.17006309969084604,0.2551580717954686,0.020637864966398824,1.375819379690463,0.034508430709441505,0.6183669418884964,0.11412984570340505,0.037916582141800846,0.1369316050457576,0.1550413598774602,0.4224637204580118,1.45197834371791
2,0.33333333333333337,1.1138811759473513,0.10922782773643495,0.06571549563199315,0.7454851361525289,0.07856952722183305,1.0079151312330166,0.1380658648309054,0.15626597161471237,3.8690542621223734,0.1176366954113727,0.039127329210429065,2.298090525405117,0.60970518166426,0.7675636480094263,0.7379963350674462,1.0414933026152313,0.9978208727937526,0.026751277130589914,3.6565070152282715,0.17182658738875514,0.2616002451648157,0.02176640207371699,1.337451263394936,0.030908403691475985,0.5672085103849885,0.12031747120871115,0.037916582141800846,0.137169294335224,0.1554025456545845,0.39500932472966244,1.3396609557642698
3,0.0,2.275077184896372,0.5982887842107062,0.7491099503680236,0.7429186010549724,1.013339153570065,1.0039427815720288,0.13730017312655768,0.1552849390026127,3.695196760065288,0.1230590961544457,0.039108268992547136,2.2405301263092685,0.5899673600991567,0.7383304604146846,0.7332067294095559,0.9984702326002575,0.9908703688591246,0.026778457311804962,3.5805116494496665,0.17249555775412806,0.2550057810608041,0.022722814266604406,1.3483842743767633,0.02950744107168503,0.5527367982914839,0.1189364852019088,0.037916582141800846,0.13611388584924122,0.15407565677607502,0.37545517898526837,1.2686540841650464
