epoch,lr,train_loss,train_action_mse_norm,val_loss,val_action_mse_norm,val_start_loss,val_start_action_mse_norm,val_roll_loss,val_roll_action_mse_norm,val_evt_tail_loss,val_evt_tail_action_mse_norm,active_closed_loop_chunks,train_state_consistency_m2,train_teacher_action_mse_norm,train_selected_xi_mean,train_mixture_nll,train_energy_score,train_diversity_penalty,train_smoothness_penalty,train_map_action_mse_norm,train_probability_entropy_penalty,train_candidate_entropy,train_responsibility_entropy,train_effective_candidates,train_probability_responsibility_l1,train_pairwise_trajectory_distance_norm,val_mixture_nll,val_energy_score,val_diversity_penalty,val_smoothness_penalty,val_map_action_mse_norm,val_probability_entropy_penalty,val_candidate_entropy,val_responsibility_entropy,val_effective_candidates,val_probability_responsibility_l1,val_pairwise_trajectory_distance_norm,val_start_mixture_nll,val_start_energy_score,val_start_diversity_penalty,val_start_smoothness_penalty,val_start_map_action_mse_norm,val_start_probability_entropy_penalty,val_start_candidate_entropy,val_start_responsibility_entropy,val_start_effective_candidates,val_start_probability_responsibility_l1,val_start_pairwise_trajectory_distance_norm,val_roll_mixture_nll,val_roll_energy_score,val_roll_diversity_penalty,val_roll_smoothness_penalty,val_roll_map_action_mse_norm,val_roll_probability_entropy_penalty,val_roll_candidate_entropy,val_roll_responsibility_entropy,val_roll_effective_candidates,val_roll_probability_responsibility_l1,val_roll_pairwise_trajectory_distance_norm,val_evt_tail_mixture_nll,val_evt_tail_energy_score,val_evt_tail_diversity_penalty,val_evt_tail_smoothness_penalty,val_evt_tail_map_action_mse_norm,val_evt_tail_probability_entropy_penalty,val_evt_tail_candidate_entropy,val_evt_tail_responsibility_entropy,val_evt_tail_effective_candidates,val_evt_tail_probability_responsibility_l1,val_evt_tail_pairwise_trajectory_distance_norm
11,1.9790892931887853e-05,0.3191069178488044,0.10087080327936693,0.1861560251949018,0.11912323891549001,nan,nan,nan,nan,nan,nan,2,0.0025799450265766664,0.0,3.5797925934864563,0.1404050124718226,0.13004048292830056,0.02056863204096103,0.02061876419170021,0.14029722779270987,0.001506906132539367,1.5545589224791887,1.5507828756985715,4.7279065333788814,0.0025130564651028487,0.138052644723693,0.16519347963262063,0.1534515545162997,0.021765229445430346,0.01740522841223779,0.1590327599336124,0.0017183495550156397,1.553437767453375,1.546801563177434,4.712117415779913,0.003125924155268433,0.13626994576927445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1.975132928357909e-05,0.3178862953991658,0.10104380299909321,0.1874764618734671,0.11970981975573024,nan,nan,nan,nan,nan,nan,2,0.0025623452391827593,0.0,3.656145274820145,0.1399155379983081,0.1298382147251053,0.020161705578453155,0.020200949035356085,0.13980458899541498,0.001481867733368744,1.552210590921988,1.5486983691740528,4.717649441676135,0.002414103937073957,0.13641639711888126,0.16667116508057486,0.15455518998839082,0.020061169857276632,0.016442100856839073,0.16001240562993593,0.0016981618799419348,1.5532006702879388,1.5458855109765126,4.707506518317844,0.003185436257365575,0.13714049590607935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1.970839183124234e-05,0.31351104258019097,0.10006951364713536,0.18552753515747553,0.11825625494915219,nan,nan,nan,nan,nan,nan,2,0.0025543341814567677,0.0,3.633567498353686,0.13805231818214045,0.12806071077866538,0.01955590246983822,0.01981554122774162,0.13781559741569446,0.001249746482722437,1.551498742762535,1.5480669936992102,4.7145365069392815,0.002366270831130856,0.13617203603366662,0.1641615469946699,0.15275327405421735,0.023568672569086967,0.015570433278367239,0.16095470627701805,0.0010395699703911068,1.557777410597389,1.5517769377345179,4.73455071263012,0.0029582881791602018,0.13269953718821217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1.9662097128082828e-05,0.31283872123989176,0.10020338554802533,0.18397218713963565,0.11886011280914116,nan,nan,nan,nan,nan,nan,2,0.0025488560312890277,0.0,3.8427216780451365,0.13775046617710948,0.12824378897805158,0.019714944784620717,0.019639069051407776,0.13724571823390103,0.0012440337925833976,1.549886694462619,1.5465252067706627,4.7068653042051745,0.0022831526330288265,0.13520454916344984,0.16304424469854584,0.1524235527666005,0.022692730387044703,0.015004026349167403,0.1577259899053793,0.0015431530928326233,1.5487475910315647,1.54226884774589,4.689314637729974,0.0028195445769990464,0.13158343496437763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1.961246302158988e-05,0.31020145034853475,0.09938798470949427,0.18654430586104737,0.12153346960633843,0.02832977387000009,0.014418296360483428,0.1940971339573107,0.12688923699555746,0.4000563353499463,0.21879888493302416,2,0.002536940450453917,0.0,3.872741246328365,0.13660381785021122,0.12718952629187233,0.01928960430521487,0.019390988666348016,0.13632585686578702,0.0012222192904084834,1.5495123229814987,1.5462017700088109,4.705263446148971,0.0022315349208301815,0.13498811119417142,0.16546420627992278,0.1550670301730556,0.021488142550184608,0.014732639470649653,0.16104894924606927,0.0010797302473308994,1.5502173581439063,1.5440307201624135,4.697016236608426,0.0027517995313411417,0.13213553155381896,0.022832133218297503,0.016809595753254667,0.019771323635591233,0.023053516529822814,0.021149997102010695,0.0003662183837014675,1.5535863581169616,1.5522160506253408,4.731002649612442,0.0005472139222402827,0.12972403705379185,0.17227492351335563,0.16164566899488442,0.021582474582355304,0.014314625008304318,0.1676961153729612,0.001112498728041932,1.5500489147186673,1.5436214603279175,4.695316933608406,0.002862028450861456,0.1322561091921192,0.3562828718516196,0.33369854812574223,0.02034820880488455,0.018121944487184915,0.37152833200550617,0.001003839685728337,1.541520570391563,1.5280478687496293,4.622170368864663,0.004433746195917191,0.14777374546371969
16,1.9559508646656387e-05,0.30850028682680514,0.09918455320774068,0.18476243816426507,0.11943407196989007,nan,nan,nan,nan,nan,nan,2,0.0025367496193502725,0.0,3.787060855676066,0.13587024424790073,0.12670728505049858,0.019274095673532197,0.01937967799636593,0.13530556747459566,0.0010685349976092826,1.5473264998977927,1.5440577971308633,4.694880375519681,0.0021616288821333,0.13480536314667949,0.16363193639724144,0.15349716406186567,0.023805404191814518,0.014295973501926343,0.1584079215603746,0.0008193599364038593,1.5558900885273592,1.549492310600609,4.722311638969347,0.0026316477824820444,0.13195252835161883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1.950325441820191e-05,0.7528777115172515,0.2730987560204109,0.19407157416504717,0.12374761384668463,nan,nan,nan,nan,nan,nan,3,0.008056271812090954,0.0,3.629205521892712,0.33488032815951263,0.32264183450952966,0.019924427620832318,0.018665662200776322,0.33697695274916256,0.00098494725070703,1.5484338439621368,1.5432219341013749,4.692497424338482,0.0035235605081181246,0.13868030613922414,0.17240734033646354,0.1594960403248677,0.024922694622519403,0.014335925239189116,0.16154350634441442,0.0006631861599362334,1.5486907737712023,1.5401716263130583,4.679458666224262,0.0034263708403298606,0.13631077860967705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1.9443722023302363e-05,0.7415770757190207,0.26774759352377114,0.19662276468863701,0.12256591024777438,nan,nan,nan,nan,nan,nan,3,0.00805097261617427,0.0,3.96877509745915,0.3295375598594398,0.315904890775689,0.02139877728851625,0.018632431189827336,0.33233702121815695,0.0010632986935947052,1.546579900254046,1.5404961768478687,4.680170021654279,0.0038007196612566334,0.13970566760503325,0.1747218396825857,0.16088615484163574,0.022750802100386415,0.014349474014707916,0.16684482594210664,0.0010293179044854439,1.5451956579685704,1.5380459594328928,4.668916722662674,0.0035418666261844397,0.13886097026327077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1.9380934412829234e-05,0.7425518610593276,0.267576973404097,0.19677767817088648,0.12111591932275102,nan,nan,nan,nan,nan,nan,3,0.00797574626650971,0.0,4.201689079286323,0.33005325266088503,0.3162924051596157,0.02084031195891447,0.018606929416519778,0.33300811409286357,0.0010214203057103608,1.5466871031512186,1.5406232858957443,4.680299846115045,0.0038229849792637068,0.1407962451809229,0.1748325061423727,0.16056107327883581,0.02200944746087146,0.013883778948902954,0.1684559115411353,0.0010743072412861439,1.543571559167449,1.5370606420711104,4.6636696825135475,0.0035434012067891633,0.1433260463003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1.931491579260158e-05,0.7398073572602817,0.26519255965432764,0.1920743906074411,0.11881709985028958,0.03115706904362359,0.015478731018030923,0.1996726157220593,0.12398401880382727,0.41023831335079275,0.21300412577174582,3,0.00791731473003808,0.0,4.307984600627135,0.32877826536283217,0.3145764372077801,0.020853961378996422,0.01855080027912337,0.3323043214972204,0.001001658213248108,1.5459068265438363,1.5395521437219464,4.675259503476976,0.00391574800779143,0.14181534720975658,0.17014715384197224,0.15722884469362838,0.02430399638900366,0.013982269377110987,0.165405247480124,0.0005800097976199786,1.5468200853300513,1.5417098954740767,4.684265192415789,0.003265634443835964,0.13807214313582813,0.02512155691336411,0.01907218411654277,0.020922771415474054,0.02857535920745713,0.023728747950888796,0.0009549246485208384,1.5477740710775099,1.5466961118997784,4.7055897213267235,0.0005905854465319235,0.1344556480498078,0.17699478636183272,0.16371448932881436,0.024484448898895957,0.01324425638300357,0.17207351427743509,0.000564450319950754,1.546772387410217,1.541460589384396,4.683198960951164,0.00339938689696253,0.13825296811424806,0.3638139341121405,0.3348732367190092,0.023200601579707453,0.018159680962433936,0.39380711583315325,0.0006647858351475471,1.5409999480780519,1.5286591830416183,4.62284187227166,0.005266972120094001,0.15701558149267386
21,1.9245691614054224e-05,0.7361850205726056,0.2642016939481567,0.18703111972548894,0.11622118782622763,nan,nan,nan,nan,nan,nan,3,0.007895243464715807,0.0,4.42231954300565,0.3272215791067267,0.313298338308388,0.02066496430194319,0.018574627991613846,0.33026828759446536,0.0008792303852027237,1.5464359933282126,1.5402240426544407,4.678064365987659,0.003842325267839097,0.14162403803926005,0.1654518601305118,0.15275816548466206,0.024861078664330412,0.013324865019742341,0.16091646224804082,0.001952426132641072,1.5337068362087545,1.5292517626641944,4.626224293480232,0.003136222657391501,0.13734656659350916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.9173288564425733e-05,0.7340927901037531,0.26267117062097073,0.18425119103735554,0.11268690444958021,nan,nan,nan,nan,nan,nan,3,0.007893160416387114,0.0,4.539927535058208,0.3262701451773926,0.31250157443236554,0.02072890955608559,0.018604482797359573,0.32932350023267276,0.0008440644313150824,1.54598988320218,1.5398498011949662,4.675918108099108,0.003834587371321206,0.14199893608115785,0.16307512429191512,0.14938849995419645,0.023779222858955635,0.014567983368858416,0.15942258795903816,0.0005471787860295849,1.5457053376939023,1.5405446961703206,4.67830976582428,0.0032690412166515212,0.1431112751072563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.9097734556469992e-05,0.7315739118363024,0.26230030976004387,0.18707426707803537,0.11433123751558692,nan,nan,nan,nan,nan,nan,3,0.007793064194707839,0.0,4.556700029875832,0.3251282220004234,0.31112702655565094,0.020710509532964237,0.01877159899446645,0.328422799435596,0.0009421229711614192,1.543929229764843,1.5375944604155338,4.665463664442773,0.0038534007923841478,0.14273289683356088,0.16573148239094965,0.15114745859060127,0.02414156342691483,0.013932678132578848,0.16050636378373662,0.00040226036741257713,1.5462470635758092,1.5402948031459458,4.677027023857002,0.003498481364106816,0.14483753771605948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.901905871769531e-05,0.7309780858731711,0.26139291656152086,0.18988500130115912,0.11496904709561437,nan,nan,nan,nan,nan,nan,3,0.007801470563233934,0.0,4.679410895429188,0.3248894620146264,0.3109330091439984,0.02062856079704196,0.01869336993857715,0.3280162121627439,0.0008430832253674842,1.5442644276768034,1.5378833144952526,4.666582950717753,0.0038646937118471947,0.14324451455854165,0.16836962210302586,0.15494229200613063,0.021650635127361408,0.01374886297539397,0.16551220273188627,0.0005930395426592956,1.543326001731741,1.5389978912878732,4.670430731562574,0.0032884543336199512,0.1450261534766457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.8937291379135194e-05,1.1525719971699355,0.43650422359077984,0.18827632386470372,0.11238981502736894,0.032129488577879235,0.01621510241627138,0.19563622530413277,0.11719854450378821,0.39569008952657053,0.19911179428033443,4,0.016636466367774595,0.0,4.673390746795313,0.5134051780523236,0.4983130100867034,0.019893700069150387,0.017375240917654623,0.5179076813972181,0.0007546606575353472,1.5452983623982492,1.5382332964690255,4.668138471017069,0.004536324992746677,0.14567271442918717,0.16728550368019904,0.15228362910743193,0.020440279955264873,0.014596382037548074,0.1624225683974519,0.00027442581595085513,1.5493776430408124,1.543578432147541,4.691969618298285,0.0035498658100634223,0.15333504664260575,0.02654839138918919,0.01979070238266283,0.017130353481974742,0.03089766422677203,0.02479985483673956,0.0004934972488070074,1.5564028375219345,1.5551945415448265,4.745174855856243,0.000638580000611368,0.138561033152616,0.17391983284229226,0.15850541317766434,0.02061821339461861,0.013771275775416486,0.1688761480432987,0.0002655682393114533,1.5490263731478164,1.5429976205494162,4.6893093034471445,0.0036954297885260943,0.15407374390667947,0.35039980983201624,0.31643498979949414,0.017798735068393103,0.01935267559323825,0.3924846744770164,0.0002825420806453719,1.5471062570694556,1.5334730763141071,4.645358699737668,0.005813378643828943,0.1768715088100952
26,1.8852464063655174e-05,1.146291012838093,0.4332407735842997,0.18514927775985257,0.10906916857713125,nan,nan,nan,nan,nan,nan,4,0.016554268948204845,0.0,4.726654335502191,0.5105900548761778,0.4953435602190897,0.020139016351032643,0.017774223006214715,0.5147489039925551,0.0006306600653493633,1.545086522136258,1.5379712507581913,4.666646759988574,0.004521156862665178,0.14702570234888104,0.16407643687694398,0.14969853360022914,0.0211360324022475,0.014749683452493667,0.16216942517358796,0.0008202143517975599,1.5402711659358783,1.5355219571880965,4.654094016966879,0.0033669575761194974,0.15385403191868458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.8764609473800125e-05,1.1479923071502551,0.43222251419651936,0.19167737104878843,0.11130142141371824,nan,nan,nan,nan,nan,nan,4,0.016483034580856187,0.0,4.838330149717069,0.5114347536035732,0.49570328215111875,0.01964559864378507,0.017798717452604803,0.5155926735576174,0.0007148593230044668,1.5443197731513958,1.5368134682347143,4.661294235310114,0.004645624911298489,0.14927773571674713,0.16980268686360306,0.15373196383124604,0.021634066076401465,0.014530809755803167,0.16908411197766415,0.0007707063399249744,1.5427214125602415,1.5372769320148971,4.662547112743615,0.0036743227971258513,0.15894982001673735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.8673761479186827e-05,1.1408494653182104,0.4293220552784855,0.1897033174562402,0.11039046119801287,nan,nan,nan,nan,nan,nan,4,0.01637773300988514,0.0,4.847323628050666,0.5081971832356004,0.49185403965779495,0.019775728460884805,0.018156611050388564,0.5126193926216863,0.0006607774657226084,1.5458834281814673,1.538197799058802,4.667628194373375,0.0046866566197246735,0.15093619215479778,0.16840153549530887,0.15335826334848754,0.01956844914885334,0.014793211928731185,0.1667603632415649,0.00017926276890934173,1.5539735840740092,1.5490498721403934,4.716652971008195,0.003491763190034222,0.16024268730572885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.8579955103446577e-05,1.1386360575713659,0.42643908629386346,0.19451363249164824,0.11168590906958875,nan,nan,nan,nan,nan,nan,4,0.016475748973379382,0.0,4.974777290214237,0.5072817150838018,0.4906002343527928,0.019605607454000487,0.01813485949667397,0.5109171965812761,0.0006628793983310427,1.5455869367351627,1.5376823149335122,4.665121381971804,0.004783263850575896,0.15312033997727398,0.1723880118381569,0.15577082862766264,0.02137075174573117,0.014711410850940836,0.17192458955966367,0.00045452267255523385,1.5464146523711548,1.5408907844507247,4.679078494165391,0.0037716857265701078,0.16083810731874804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.8483226510722907e-05,1.1339340081619618,0.42517761915158786,0.19585893523383932,0.11266382149982965,0.03253757356965031,0.016510295441412352,0.20362236253335791,0.11747149439436436,0.3832145378437339,0.19040178063489982,4,0.01635030607846099,0.0,5.019864192355635,0.5051697555590645,0.4883801807775077,0.01969139637188075,0.018119109219144423,0.5088312902851371,0.000682255950840422,1.5452449378700628,1.5371889508163283,4.66262467088643,0.0048042717050730075,0.15315107868307398,0.1738377300129286,0.15783198052302264,0.020070121192149463,0.0151056693934928,0.17265076097879256,0.00032468522417599554,1.5470701623266818,1.5418757003729244,4.6831243627367565,0.003699500724569941,0.16195619838920297,0.02618850856214373,0.020094857160854084,0.021884584156832965,0.03212149318356219,0.024688556719717095,0.0015071622265697133,1.5423560223848867,1.540730149917192,4.6772250938257605,0.0005971850985344025,0.13559030763260502,0.18086283307975184,0.16435309516065882,0.019991670187059163,0.014244035909292034,0.1796150743763927,0.0002660015944915523,1.5473058729274405,1.5419329849500583,4.683419327677666,0.0038546161887300905,0.16327450021740517,0.3380063049459848,0.3018867419578415,0.018753067785242945,0.02064087830305447,0.39152446766389976,0.000351085532460656,1.5488902206404433,1.5360765114497357,4.656768759726243,0.0057890339033822074,0.1884658969086617
31,1.838361299172962e-05,1.1331137714144661,0.42327282473926636,0.18404830168883876,0.10460733430025568,nan,nan,nan,nan,nan,nan,4,0.016271778219231262,0.0,5.018111106924945,0.5048357012669945,0.48763563486875844,0.01952509835190127,0.018264713051980398,0.508530621916019,0.0006558035705796285,1.5452981323918609,1.536922536621164,4.661332183869066,0.0048399702102966,0.15584528219084198,0.1631593204267797,0.14638722438746266,0.02064397173648948,0.015005468444469485,0.16172421063312278,0.00012074918476699861,1.5556956198981353,1.5497433677565555,4.719612836275158,0.0036738209247365043,0.1670754576845426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
