x_tar,y_tar
1.5514365434646606,-7.557422161102295
1.9737546675726747,-6.736239581825258
2.492289886143147,-5.86217393033981
3.1313214805984084,-4.950245163039938
3.8895515661400317,-4.019325385819327
4.766937493754246,-3.0934655112605625
5.790083874459244,-2.211072736160995
6.991147770897688,-1.419574931118247
8.363476360906128,-0.756981664042947
9.89476597296131,-0.2929930602852307
11.54260370997162,-0.17165273170890594
13.22733377795815,-0.4168845756366566
14.894139258428636,-1.0029200882029163
16.494880664446903,-1.9093295087374915
17.97550130973063,-3.1197104406377862
19.31023500531898,-4.610437412983388
20.477826326212835,-6.366031387416312
21.421552278868184,-8.363033776056444
22.094824653221306,-10.553583572435603
22.465194895127166,-12.888671139951128
22.51683761880572,-15.324577828104879
22.23272601770205,-17.810963093964055
21.61381813529893,-20.306576043522323
20.66012302964279,-22.778076107111374
19.37584738948629,-25.181820954304655
17.77180019863557,-27.47686512954345
15.863185908609237,-29.618853851017708
13.674750439843022,-31.56231591543921
11.236565202697767,-33.26828558178309
8.578592648768588,-34.70908581139228
8.578592648768588,-34.70908581139228
NaN,NaN
1.5514801740646362,-7.5574212074279785
1.9566632256023229,-6.76165443588145
2.3934859837650135,-5.974113756073203
2.8573484768564406,-5.187055098705935
3.359354429829105,-4.378251271443095
3.8996770105646186,-3.547857680320491
4.479774026148164,-2.7018766954867535
5.128584940003865,-1.8200796609741987
5.896015016492527,-0.8750347680525269
6.819199314937269,0.1340465813349282
7.913080981412731,1.1754463429621813
9.170640949048327,2.23481349011141
10.57701862219674,3.3280544766037243
12.09753491929872,4.483063653461216
13.709186192337457,5.684708631266476
15.389951741564573,6.920485970815827
17.116911863446767,8.225054157224719
18.856581046329783,9.647735706624161
20.564733332144087,11.233334912228873
22.183282007513824,12.994443017785475
23.64462296215371,14.934880095526506
24.912047668929308,17.02589493599579
25.911989777817276,19.25481782885249
26.54339429215315,21.614155401900845
26.81869750906734,24.026858625711558
26.738014045874507,26.410107365589017
26.31159794978362,28.677543512929766
25.578262239055924,30.757125592388913
24.536341285644575,32.59567808083932
23.207790624692077,34.183176603358724
23.207790624692077,34.183176603358724
NaN,NaN
1.551496148109436,-7.557385444641113
1.9668557318958608,-6.746450876559183
2.447664538691239,-5.915148975402845
3.0069190395895946,-5.067625880297321
3.6679198599235177,-4.191108839188954
4.453242424839916,-3.277039744663597
5.395881134104147,-2.315790279079893
6.53356150448496,-1.3061296472708803
7.882934380715345,-0.27357255535420055
9.446839205741114,0.7492656529920378
11.258360253353525,1.7137340759254567
13.36347933156666,2.5829346992725615
15.761851373735935,3.336236239871068
18.431966022866348,3.9209071033490748
21.350146810125967,4.309368512430334
24.51804394159724,4.538859286566537
27.934169225250905,4.707596439626565
31.591375288751227,4.972181689308098
35.472643637080125,5.442982631695419
39.56622136647299,6.179621769581901
43.847821022264505,7.18791169374627
48.31271682544924,8.442760635127913
53.01664189762203,9.749060678897155
58.00745474825548,10.918608641608957
63.2135548839684,11.78967145556042
68.6419709712509,12.407854313959245
