epoch,lr,train_loss,train_action_mse_norm,val_loss,val_action_mse_norm,val_start_loss,val_start_action_mse_norm,val_roll_loss,val_roll_action_mse_norm,val_evt_tail_loss,val_evt_tail_action_mse_norm,active_closed_loop_chunks,train_state_consistency_m2,train_selected_xi_mean,train_mixture_nll,train_energy_score,train_diversity_penalty,train_smoothness_penalty,train_candidate_entropy,train_responsibility_entropy,train_effective_candidates,train_probability_responsibility_l1,train_pairwise_trajectory_distance_norm,val_mixture_nll,val_energy_score,val_diversity_penalty,val_smoothness_penalty,val_candidate_entropy,val_responsibility_entropy,val_effective_candidates,val_probability_responsibility_l1,val_pairwise_trajectory_distance_norm,val_start_mixture_nll,val_start_energy_score,val_start_diversity_penalty,val_start_smoothness_penalty,val_start_candidate_entropy,val_start_responsibility_entropy,val_start_effective_candidates,val_start_probability_responsibility_l1,val_start_pairwise_trajectory_distance_norm,val_roll_mixture_nll,val_roll_energy_score,val_roll_diversity_penalty,val_roll_smoothness_penalty,val_roll_candidate_entropy,val_roll_responsibility_entropy,val_roll_effective_candidates,val_roll_probability_responsibility_l1,val_roll_pairwise_trajectory_distance_norm,val_evt_tail_mixture_nll,val_evt_tail_energy_score,val_evt_tail_diversity_penalty,val_evt_tail_smoothness_penalty,val_evt_tail_candidate_entropy,val_evt_tail_responsibility_entropy,val_evt_tail_effective_candidates,val_evt_tail_probability_responsibility_l1,val_evt_tail_pairwise_trajectory_distance_norm
11,4.9442381151700925e-05,0.7750356763348779,0.30575018351116856,0.21864852685560957,0.16265485654389483,nan,nan,nan,nan,nan,nan,2,0.0024962924260445696,4.279176222077224,0.38312766050205904,0.36943485910595075,0.002140770123154812,0.05282020696960067,1.658481014190415,1.6521825152398144,5.273774337695937,0.00395213017179328,0.17411261210156145,0.2159256228468438,0.2050865098484903,0.0035847230082409792,0.06003455009688443,1.7467445378966204,1.7393559120034887,5.708424153049551,0.00318327373612083,0.1606662073082417,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,4.933687808954422e-05,0.7165690149641928,0.2797227521018282,0.21026451269507665,0.1566835950658449,nan,nan,nan,nan,nan,nan,2,0.0025254083853836888,4.399821147944202,0.3541637422787426,0.3416174876922961,0.0027101516294628907,0.05241172550974386,1.591179248627883,1.5851572205058748,4.942442246270703,0.003770830830613706,0.17295059995400547,0.20759648159672875,0.19768778658424588,0.004896762039982377,0.05932186756219629,1.687056167740884,1.6793586920935637,5.379228952803798,0.0030643926308266535,0.15716831450637375,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4.922237821664622e-05,0.6615766621551195,0.2541268543998103,0.20324065413426015,0.15232439034939343,nan,nan,nan,nan,nan,nan,2,0.0025498506783115512,4.5500517961315925,0.3269363991100754,0.3150257252469883,0.0030108965965086314,0.051396262187193724,1.5266001658616408,1.520613371134786,4.641449702646998,0.0036079507216370977,0.17246661843767638,0.20063621307965493,0.19152565455708376,0.005894146561491529,0.057130143256006766,1.6054135829247,1.59705857552309,4.958325544589808,0.002923499277527596,0.15208017406566463,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4.9098925674887514e-05,0.6095062194555404,0.2317286710085666,0.20435500539217744,0.1560013754583907,nan,nan,nan,nan,nan,nan,2,0.002571930643866824,4.802537563630453,0.3011508500742363,0.29048281193711534,0.003670418775744385,0.049542486307515836,1.421100763456261,1.4152151601137202,4.184056940385501,0.003262566573827061,0.17138710884739375,0.20173874172987194,0.1938333074465081,0.0075928700913999525,0.05260733687938375,1.4817198242344825,1.4717505951627872,4.378961954687328,0.002717659838071851,0.14636447297808342,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,4.896656805757299e-05,0.5656353369612871,0.2130857455195098,0.20147745118729424,0.1529724662058881,0.04631507689323368,0.026932027791319268,0.20945870296120075,0.15927447793017854,0.32371072394610173,0.23760192443519818,2,0.002576397883541214,5.117754089519145,0.27943439041218876,0.2702738913473803,0.004228792851920659,0.04671454172801337,1.2918523019622261,1.286293226620916,3.676842128181456,0.0028675991447635303,0.1693367883285318,0.19892058821983827,0.19151070232940148,0.007106685917983321,0.049962256458124986,1.3446683223520772,1.3353398199472757,3.826041863468042,0.0025418362888078093,0.14925255273496782,0.04537790867636303,0.04097010711845318,0.00804970458184996,0.03664728987864075,1.09401511433356,1.0902015201400412,3.0028954848224543,0.0008885211170647356,0.16347549076073906,0.20681808153841713,0.1992485358002664,0.00704311413524271,0.05072742311980655,1.3572007665227497,1.347596508743501,3.8671984601479785,0.0026245024065575575,0.14854140086355133,0.3201072281375238,0.30419389983935763,0.005950030550446965,0.044256556607110774,1.3424272712675416,1.3295242513208796,3.789771198660431,0.0038586908804957233,0.16239135551497227
16,4.8825356391083665e-05,0.5252131123824726,0.19658720168901103,0.20034545065526468,0.15442981292155164,nan,nan,nan,nan,nan,nan,2,0.0025858249809906407,5.3544354240477805,0.25941672413757816,0.2514063013332133,0.00490456352197437,0.044838528135067446,1.189018088211923,1.1840607715303404,3.3199296587085145,0.00250921651836477,0.16743187835915188,0.19779609124501463,0.1916291737408461,0.008431913369576752,0.04644288464493805,1.2404565041504048,1.229219526209637,3.44519203268495,0.002227298527249294,0.14362479410755294,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,4.8675345115205054e-05,1.0440041414629646,0.4193636722517116,0.1977665210016139,0.14861902594128643,nan,nan,nan,nan,nan,nan,3,0.00875760697558264,5.3437133528502025,0.5159393244722803,0.5060500985622368,0.004662694952353646,0.04711117329808981,1.2291102142600303,1.223819060206902,3.4570326553656745,0.0033813102755496,0.16687063872919727,0.1952567699136175,0.18638493974421327,0.00814633031551164,0.04829746324471789,1.4033644467786415,1.3918859285640441,4.0490446664702056,0.0029374930748154895,0.1466449985283442,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,4.85165920621396e-05,1.0042353200066296,0.3984707398801467,0.20138108145256367,0.14471207368262654,nan,nan,nan,nan,nan,nan,3,0.008991587329686065,5.151492507687638,0.4962869999457126,0.4833257276220387,0.004354654355313289,0.0460732056481434,1.3429799010950942,1.3363999015869525,3.8889598437752966,0.004211126593038002,0.17159394798966834,0.19894097296452234,0.185743957322332,0.007387386920186645,0.043492196377714995,1.5085312279513612,1.4967779576305458,4.497539033914306,0.00399189035275979,0.1611247635285095,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,4.834915843421126e-05,0.9753685531901571,0.3835110485516272,0.20309436038822268,0.13762181657526693,nan,nan,nan,nan,nan,nan,3,0.008927650810340604,5.07251461074278,0.4820486115268115,0.4658641749695535,0.004455908607385206,0.04415291275414767,1.3961469202186945,1.3880231239144178,4.113329197451188,0.005005508813985176,0.17316755209204446,0.20076601883972406,0.1807401406838248,0.0050637125562570185,0.04196653184401512,1.5252858310729018,1.517516322044554,4.592723417051326,0.005381235144482155,0.16223388124227986,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,4.817310878027086e-05,0.9462723372724431,0.3693171226017708,0.19642590221926312,0.1345068519633448,0.0503832620213279,0.030544148863928828,0.20394905072059524,0.13970499532288386,0.31380091983368885,0.21012586978609965,3,0.00888085737343701,5.1376536824202645,0.4676898963406443,0.44972795410945243,0.004310257778868239,0.04187439176352951,1.3586587926085711,1.3498458601252354,3.9637537467946546,0.0054685763622164115,0.17165849723864723,0.19413299407911724,0.17537637544472495,0.005611074964838846,0.04269230439230817,1.454958045345743,1.4506067451900218,4.297595605585036,0.005009738122770348,0.15351315925670547,0.04940657298452882,0.044433788117156266,0.007804672165226891,0.03762573360459105,1.0139263638303138,1.0096092356433288,2.7742929299902754,0.0009085507341713573,0.18338648341094899,0.2015877472459838,0.18212485851325547,0.005487195691111153,0.043031153567729095,1.4770096700814812,1.472656660787661,4.373760800453428,0.005214797773432581,0.15201950168293768,0.31056380199238715,0.27528435859195177,0.004767853716301791,0.038891530945016024,1.4482359905720374,1.438747025122661,4.240001237850329,0.0074297118793469315,0.1729082376249333
21,4.798851097081124e-05,0.9383873814254848,0.36706899653387276,0.19595496675643648,0.13113759212815929,nan,nan,nan,nan,nan,nan,3,0.008918995269814949,5.222779206001118,0.46380681742953117,0.4451259591396037,0.004147815751344744,0.04067034216815914,1.2995109235391884,1.2903247434127814,3.7352347909535015,0.005688627091510615,0.1712785599276958,0.1937245724740277,0.17352053131333692,0.0053105691482646334,0.03889781166437536,1.4098693296673876,1.406961003071189,4.116145566816655,0.005189799422846213,0.15929914939178044,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,4.779543617180193e-05,0.9243684578535392,0.3590459986590632,0.1958120505050894,0.12927203241402754,nan,nan,nan,nan,nan,nan,3,0.008880379512890176,5.307898847166157,0.45690317950444786,0.4363013387526435,0.0037849081593629126,0.03983175796251847,1.2365431111478886,1.2264246679465467,3.5075046887332793,0.006028677105185106,0.1752996613745487,0.19362762350642243,0.1709720596459156,0.004817092230313094,0.03783643938705816,1.3500580598537868,1.3482807854395973,3.885162689240927,0.0055456261017290875,0.15821554795477613,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,4.759395881725329e-05,0.9052929779225386,0.35014704122053425,0.19577160834998203,0.1295933442121935,nan,nan,nan,nan,nan,nan,3,0.008716162834754022,5.380088641944695,0.4474904540135167,0.42583971971809764,0.003710288763266992,0.03876227099196875,1.1743831204402064,1.163478275884417,3.3030271060926344,0.006205950410865903,0.17308639354686728,0.19361807524431165,0.1703603525349562,0.004614974793332652,0.03576306991484831,1.283752606681221,1.2808116855335192,3.636511425970058,0.005523610907705916,0.15855266600481513,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,4.7384156580520806e-05,0.8955052155955581,0.3443407917438987,0.19993387295870646,0.12623486214174146,nan,nan,nan,nan,nan,nan,3,0.008757413182905079,5.441691995005863,0.4426819020381637,0.4193598187417387,0.0031999692201842827,0.037524024434578,1.1030766584038039,1.091445848043229,3.07714672921736,0.0064558341638810005,0.17735959662164474,0.19779501321627715,0.17032590448093163,0.003985506896181163,0.03558900192673859,1.2205845001954136,1.2222598555129147,3.4329401770067753,0.006137113481773575,0.16414545877041095,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,4.7166110344360496e-05,1.291826038729149,0.5270504260822485,0.211855209846185,0.128739727203551,0.05803516738022664,0.03720152567747438,0.21975411507758116,0.13331664291209894,0.33109586015440134,0.2015588328643182,4,0.021269695483383668,5.3785183671951105,0.6382681907828157,0.6139497257683416,0.0034506905568288497,0.03728237815696897,1.1253855053921253,1.1132829098244115,3.137399895290429,0.006973220487493359,0.17270259713637476,0.20969641984776347,0.17628268250839677,0.0032187591615093687,0.03315875584688171,1.2251157287246985,1.2286958298132447,3.4563182651329774,0.007151626880243577,0.1777258057169627,0.0570292561641763,0.05336267039984853,0.0039024021655021924,0.03942366886187651,0.7388560310502744,0.7354837776513554,2.1233973111851667,0.0007106830732720723,0.20023276497490583,0.21753530307268656,0.18260849115271618,0.003178179863610162,0.032916365746224405,1.2494287234856905,1.2533564697242725,3.5229644795901236,0.007473674925497984,0.1766004668963027,0.32801797424155404,0.27187299159872774,0.002643521684885814,0.030628547020156834,1.2143512796522165,1.2131702319235618,3.3905271619125297,0.010188785965115351,0.20030019544745636
26,4.693990416974711e-05,1.2893301570311426,0.5224287073613669,0.2085970367898001,0.12041723646595226,nan,nan,nan,nan,nan,nan,4,0.021715508066214077,5.336189492962635,0.6370731417939397,0.6088451488073997,0.002709678062335967,0.03635153009761649,1.1094939633253318,1.0946517520323535,3.077669415514004,0.007668070472369804,0.18011225238878467,0.20653249918001532,0.16789060058720043,0.001911889913128486,0.034739343427044746,1.197092611632412,1.200655533283656,3.362123647117658,0.007387787314123356,0.187303713963197,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,4.670562526346698e-05,1.2744416394085134,0.5140123944539415,0.21043883164832405,0.12067365324946912,nan,nan,nan,nan,nan,nan,4,0.021149822250940704,5.304647034876721,0.629753866927381,0.5995515253946563,0.0028913583370404066,0.03561205515922001,1.0951353985579977,1.0797074910825852,3.0338141584460114,0.007877793247450216,0.18194399329030622,0.20840425773452023,0.16720693435992998,0.0019408281571832798,0.032368799779862345,1.195472073401532,1.198729566215671,3.3570169842567155,0.00772860325153221,0.18862171652475068,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,4.646336394449819e-05,1.2626760743067806,0.5083687579949611,0.20590907791491825,0.11801806602590796,nan,nan,nan,nan,nan,nan,4,0.021003460655226187,5.271614886288155,0.6239651812433487,0.5921207787872503,0.002603120641629027,0.03494107893040029,1.0762582275704349,1.0596495821041483,2.975411332206773,0.008091931193116408,0.18342695373798673,0.2039179856364798,0.16197724199378707,0.00236209136675435,0.03240783068452859,1.1828724764532983,1.18537833218323,3.3136514871246487,0.007578511343344545,0.1876569657376577,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,4.6213213609190855e-05,1.2448104465457313,0.5015164606509537,0.20932981479310822,0.11952313726647437,nan,nan,nan,nan,nan,nan,4,0.02112818044039347,5.250776942083653,0.6151310421083988,0.5815697445920995,0.0028443997736337357,0.03451787458706618,1.0546209315940058,1.037734803620804,2.9171587737591174,0.008222062508390209,0.1853539693873063,0.2073205391459911,0.1637395099168369,0.0027266551706593262,0.03173473819143209,1.1440482012015332,1.1476887552606891,3.193474564165154,0.00775867281159313,0.19088231513714565,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,4.595527069526107e-05,1.2435686854738475,0.4969907836494487,0.21342894582813934,0.1192005417113203,0.0454458772997337,0.02964912251908817,0.2220825453225043,0.12367811430366704,0.32977823046167504,0.18734884273446803,4,0.020613188613916783,5.229750847536343,0.614566358063879,0.5801619156298855,0.0025718965672623505,0.033426844252528454,1.0374733563291407,1.0196103209941236,2.869624157520936,0.008357661562097263,0.18872687386798628,0.21142350082115405,0.1657968267205174,0.0023689230007971503,0.030009694544395966,1.1039273977615724,1.1095774864530263,3.075885718973181,0.00795279461038553,0.19133812252237234,0.04453016784858738,0.04168831824768999,0.0048319650155688185,0.040218699715154016,0.634734312176729,0.6306628489390685,1.9177922179649098,0.0005821808473415452,0.19687433124045067,0.22002010106781308,0.17220469984559633,0.0022384388074417633,0.029562935973717123,1.1273870486024744,1.1335232464015126,3.1337904409749293,0.008321324275913347,0.1910612894719591,0.32690486875502706,0.2543856245037498,0.0020945089356176564,0.028762500091621884,1.0958212521621227,1.0979810755229857,3.0255591452610506,0.011193009309118008,0.21685571435620812
31,4.568963464461231e-05,1.2349435078622042,0.49295634803169674,0.2135209482917238,0.11616180976141414,nan,nan,nan,nan,nan,nan,4,0.020685586720730693,5.197617383084845,0.6103147135494559,0.5749257916622823,0.0024722322046942906,0.03240583971266524,1.0018520893277605,0.9841003131437085,2.7696388084351873,0.008364733283024228,0.18994462242597673,0.21156729462256602,0.1620578570344038,0.002165804779229574,0.02897591739975947,1.0961117247769216,1.1016503950085215,3.054126831520982,0.008240506058926886,0.19953505546496436,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,4.541640786499872e-05,1.2254680392593187,0.48810888010207554,0.22024242396971033,0.11817663521907656,nan,nan,nan,nan,nan,nan,4,0.020247434805007195,5.210584100923707,0.6056627619746016,0.5693494173746309,0.002364154896385439,0.031810896987157965,0.9885389396595531,0.9699064536422414,2.740440333110047,0.008534192423454314,0.1910186389294476,0.21825654163077268,0.16620771300772014,0.0020628683887595686,0.028254704717686423,1.0914611656026978,1.0989627765235097,3.0478987128722532,0.008901133579544824,0.1988462249546953,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,4.5135695690544954e-05,1.5706850518425037,0.6472162561305251,0.2214786278445191,0.115145288537072,nan,nan,nan,nan,nan,nan,5,0.05042117121433122,5.161522261648438,0.7751093668628976,0.736070749717307,0.0020900596893093726,0.030959715550801858,1.0173959840738633,0.9973470577734066,2.815777446670105,0.00925206423329602,0.18944273991921498,0.21952893649216543,0.16379730621229283,0.0015620557541208779,0.028047743248109318,1.0959394725678917,1.1027094520566836,3.0615361235873593,0.009136765903148499,0.2099200857577966,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,4.484760634113786e-05,1.5544273677511495,0.6368262484020168,0.22069181857633163,0.11510975669580602,nan,nan,nan,nan,nan,nan,5,0.04989689744345773,5.192711460289867,0.7671098595172454,0.7263328975005638,0.002099434199897576,0.030365971164267962,1.015132857417323,0.9947439052619269,2.819670184177918,0.009386360329037186,0.19717852702794617,0.21876777931154076,0.16171270963374268,0.0017078079518736044,0.027275637543420973,1.0836963969662776,1.0889345858718933,3.0219560960439193,0.009144438439064808,0.21872123371110533,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,4.455225088070567e-05,1.5510300960650585,0.6332506019596921,0.21718320852565023,0.11428560555776442,0.04590914137977617,0.030210303340151158,0.2259708748629216,0.11848937055680155,0.3352098082093228,0.17958452829850216,5,0.04998151789735033,5.255183680842825,0.7654458324074725,0.7237720841188514,0.0018651669376087184,0.0295116678412316,0.9883256280362999,0.9672246088451185,2.748874280088017,0.009398648478533736,0.20600231057214272,0.21530016403441077,0.1584181149219266,0.0014304337631273441,0.027025345634264078,1.1092642030932527,1.1080337818329924,3.0828372723725987,0.008968445889509962,0.21990878737940692,0.0450234569279125,0.042945450892133315,0.001869854513271221,0.041883271880936754,0.4176012352901669,0.4145729967931417,1.5575547241221992,0.00042431243392942493,0.21557295353694922,0.22403575259073258,0.1643646774742821,0.001405463968002172,0.02633663929027261,1.1438471555107748,1.142706634097651,3.159101027226354,0.00939565103744756,0.22012557424193113,0.3324387738999146,0.24785104199307134,0.0011262425931266114,0.02700050693064812,1.1017425738895665,1.0935340718800448,3.025214797797743,0.012436287987153533,0.25027507220501694
36,4.424974317440073e-05,1.5366544861398894,0.6261866451651271,0.22320819783290188,0.11405508425349468,nan,nan,nan,nan,nan,nan,5,0.049482033349989275,5.278074848494936,0.758382278330962,0.7142929218296973,0.0017445800367567187,0.029303533672549842,0.9875751984810439,0.9651950290148146,2.750601100755709,0.009723893716464886,0.2039464548065648,0.22131790709000146,0.1581755119537297,0.0013438367389256006,0.028165940862695065,1.0983413639071518,1.0981606593887665,3.0544123683067093,0.009588446599971203,0.22681355796508115,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,4.394019984470231e-05,1.5385869422937608,0.6254740073157717,0.21726694652575262,0.11271019870308713,nan,nan,nan,nan,nan,nan,5,0.049712191815977476,5.27862911358707,0.7593510541506324,0.7130694201683861,0.0017597256102772822,0.029091552858106107,0.9853375720312618,0.9624135542779066,2.748680231267071,0.009919041807387684,0.20772700015213283,0.21542427574665465,0.1549096922216321,0.0014516946907618797,0.02645401244444228,1.1080618676504195,1.1048821734711836,3.0767425830747928,0.00911365455169378,0.217741121810441,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4.362374022645644e-05,1.5234867879728053,0.616910226803057,0.21760576051470856,0.11305304633294509,nan,nan,nan,nan,nan,nan,5,0.04844972320051989,5.298821615653282,0.751961110563724,0.7036232337844169,0.0017225957280231283,0.028911984972427855,0.983527444098998,0.9597097586136484,2.7491091762222295,0.01017545329062556,0.21060847543595518,0.21576406791821057,0.15510317698424966,0.00141012832150202,0.02624576292821359,1.083610601810397,1.082582225951,3.0095636989593015,0.00915063827101826,0.22527198077515453,,,,,,,,,,,,,,,,,,,,,,,,,,,
