t,ego_lower,ego_mean,ego_upper,tar_lower,tar_mean,tar_upper,ego_world,tar_world
0.0,-1.860417776973092e-07,1.7654672852529532e-08,1.965106721035549e-07,-0.0003926188709387989,1.9467671712239584e-05,0.00044225153309615414,0.0,0.0
0.2,-4.7186286489726216e-07,-2.022513876080249e-08,4.3885537905560906e-07,-0.0004004081295458501,-3.688812782750496e-05,0.00039396978433321343,0.0,0.0
0.4,-7.092517611786096e-07,3.615009518398436e-09,5.511711552092614e-07,-0.0003390064284190353,4.302977988733878e-05,0.00041567781141473004,0.0,0.0
0.6000000000000001,-1.0242806461751533e-06,-8.998356629300967e-08,6.184290039789329e-07,0.002386195385709858,0.0026977380064091483,0.0030835519132356333,0.0,0.0027322769165039062
0.8,-1.4049306939393622e-06,-1.5868759701239317e-07,1.042398254560755e-06,0.009441022067481653,0.009784011835551403,0.010089615920625707,0.0,0.009770870208740234
1.0,-1.7603074865841232e-06,-2.989302527112159e-07,1.3551237920279621e-06,0.017678091902334513,0.01808685302207483,0.01846636036091915,0.0,0.018076419830322266
1.2000000000000002,-2.3887820404599863e-06,-4.921738577460626e-07,1.5433004979633432e-06,0.024851093608637256,0.025247669214701784,0.025596080205394132,0.0,0.025238513946533203
1.4000000000000001,-2.541797238894727e-06,-3.6453357021552317e-07,2.0840771040529714e-06,0.030069986851915316,0.030491889312561485,0.03085104918689258,0.0,0.030521392822265625
1.6,-3.18288682674827e-06,-1.620261427130269e-07,2.2325494566630977e-06,0.032842490964416146,0.033203910186584924,0.03355100845487403,0.0,0.03320789337158203
1.8,-4.061674820066516e-06,-7.008905438018095e-07,2.1990656834633075e-06,0.03372616258970129,0.0341173744148971,0.03456693986138397,0.0,0.03411293029785156
2.0,-4.725632525197137e-06,-8.250433778774398e-07,1.6305493435501537e-06,0.03418532406646301,0.03464488346844528,0.03503014540455315,0.0,0.03461503982543945
2.2,-5.30252971400543e-06,-1.3714058917931502e-06,1.8817487120668747e-06,0.03439899780642027,0.03471043586204065,0.035097957623036156,0.0,0.034668922424316406
2.4000000000000004,-6.7478529082049245e-06,-1.7056980620585213e-06,3.1560583932661643e-06,0.03359431707189297,0.03409117698142542,0.03450337746393223,0.0,0.034046173095703125
2.6,-7.525544172107432e-06,-2.295112840708195e-06,1.9554220378657657e-06,0.03339383994949965,0.03379795709718877,0.03413741089188667,0.0,0.03378438949584961
2.8000000000000003,-7.669353229304327e-06,-2.7012291915677147e-06,1.9751512155166968e-06,0.034901488795021696,0.035271348947978155,0.03549702265352613,0.0,0.03530597686767578
3.0,-9.582825638252854e-06,-2.7863798404344684e-06,3.0887991406011713e-06,0.03807056936568333,0.03854652722149704,0.038885519878790104,0.0,0.038582801818847656
3.2,-1.101833755057722e-05,-3.726943091351131e-06,5.293232187594099e-06,0.04331781066296862,0.043654165262675425,0.04403487840335032,0.0,0.043634891510009766
3.4000000000000004,-1.2697533223830674e-05,-3.705077431087981e-06,5.429313420937362e-06,0.04873311317091919,0.04916593551108852,0.049561689283829216,0.0,0.049184322357177734
