t,v_ego,a_ego,w_ego,y_ego,theta_ego,gaze,collision,Epistemic,Pragmatic,evidence
0.0,4.38181435580276e-12,1.1221154214147155e-11,-0.0,3.558234084266587e-06,-0.0,-0.0,2.007063585551805e-06,-0.002546543488278985,5.565313585975673e-06,5.565441824728623e-06
0.2,3.5936380538004187e-09,2.2441320197685855e-06,9.095341667320067e-12,3.5107339044770924e-06,-0.0,-0.0,3.1804456739337184e-06,-0.0026142478454858065,8.938914106693119e-06,1.4504335013043601e-05
0.4,8.26563972822214e-09,2.30146861213143e-06,1.6521420898030215e-09,4.7366834223794285e-06,-0.0,-0.0,0.0007333769463002682,-0.002606440568342805,0.0007404250209219754,0.000754929322283715
0.6000000000000001,1.0345984513548956e-08,3.71246869690367e-06,2.193636028380297e-08,4.86788667330984e-06,-0.0,-0.0,2.323609805898741e-05,-0.0025494166184216738,3.18487363983877e-05,0.000786778109613806
0.8,2.1443769426809922e-08,6.3270395003200974e-06,1.1582596926018596e-07,6.0779725572501775e-06,-0.0,-0.0,4.711459666850715e-08,-0.0024663382209837437,1.2589395737450104e-05,0.0007993673789314926
1.0,4.876613246551642e-08,9.15881264518248e-06,3.241708270707022e-07,8.386980880459305e-06,-0.0,-0.0,0.016146263107657433,-0.0025482396595180035,0.016164181753993034,0.016963547095656395
1.2000000000000002,9.952656654377279e-08,1.171538133348804e-05,5.192188154978794e-07,9.421749382454436e-06,-0.0,-0.0,0.0041720131412148476,-0.0025407536886632442,0.004193768836557865,0.021157316863536835
1.4000000000000001,1.5345824522228213e-07,1.1810271644208115e-05,5.928466748628125e-07,9.920717275235802e-06,-0.0,-0.0,0.01063457876443863,-0.0025558166671544313,0.010657056234776974,0.03181437402963638
1.6,2.389303119798569e-07,1.412277742929291e-05,6.225766924217169e-07,1.1254678611294366e-05,-0.0,-0.0,0.014260705560445786,-0.0025451858527958393,0.014286944642663002,0.046101320534944534
1.8,3.627448279530654e-07,1.6503550796187483e-05,6.677174155811372e-07,1.448512830393156e-05,-0.0,-0.0,0.004139518365263939,-0.0025706582237035036,0.004171537701040506,0.0502728596329689
2.0,5.325539405021118e-07,1.8769127564155497e-05,6.980161515457439e-07,1.3716506146010943e-05,-0.0,-0.0,0.006059659644961357,-0.0025455644354224205,0.006093375850468874,0.05636623501777649
2.2,7.059424547151139e-07,1.8792035916703753e-05,6.98169685620087e-07,1.6074003724497743e-05,-0.0,-0.0,0.026146065443754196,-0.0025502140633761883,0.02618233487010002,0.08254857361316681
2.4000000000000004,9.326449799118564e-07,2.108195076289121e-05,7.103290613486024e-07,1.5144483768381178e-05,-0.0,-0.0,0.017961736768484116,-0.0025752787478268147,0.01799960620701313,0.10054817795753479
2.6,1.2199166121718008e-06,2.342727020732127e-05,7.434313147314242e-07,1.729415998852346e-05,-0.0,-0.0,3.377070970600471e-05,-0.002551135839894414,7.64554861234501e-05,0.10062463581562042
2.8000000000000003,1.57546196533076e-06,2.5675944925751537e-05,7.610896659571154e-07,2.2911472115083598e-05,-0.0,-0.0,0.02585194632411003,-0.002564548747614026,0.025902871042490005,0.12652750313282013
3.0,1.9296635400678497e-06,2.5751955035957508e-05,7.659567131668155e-07,2.1268373529892415e-05,-0.0,-0.0,0.06264811009168625,-0.0025696472730487585,0.06269782781600952,0.18922533094882965
3.2,2.290986685693497e-06,2.5778479539440013e-05,7.819586471669027e-07,2.5599445507396013e-05,-0.0,-0.0,0.0772974044084549,-0.0025660921819508076,0.07735185325145721,0.26657718420028687
3.4000000000000004,2.6753320980787976e-06,2.6014204195234925e-05,7.822122256584407e-07,2.697893069125712e-05,-0.0,-0.0,0.1186484768986702,-0.002571022603660822,0.11870492994785309,0.38528209924697876
3.6,3.1374038371723145e-06,2.8311769710853696e-05,7.862511210987577e-07,3.0079678253969178e-05,-0.0,-0.0,0.20361283421516418,-0.0025810811202973127,0.20367515087127686,0.5889572501182556
3.8000000000000003,3.606150357882143e-06,2.83265981124714e-05,7.954015472932952e-07,3.099093373748474e-05,-0.0,-0.0,0.19121390581130981,-0.0025866215582937002,0.1912776231765747,0.7802348732948303
4.0,4.159785021329299e-06,3.078445661230944e-05,8.164310543179454e-07,2.8128430130891502e-05,-0.0,-0.0,0.22906489670276642,-0.0025849458761513233,0.22912879288196564,1.0093636512756348
4.0,0.0026348999235779047,0.012937111780047417,0.0005086733144707978,0.01453170832246542,-0.0,-0.0,0.165578231215477,-0.0025740116834640503,0.19619062542915344,0.0
4.2,0.002751168329268694,0.01303363312035799,0.0005364366807043552,0.014757760800421238,-0.0,-0.0,0.22481104731559753,-0.0025732850190252066,0.25589004158973694,0.25589004158973694
4.4,0.0028685657307505608,0.012938755564391613,0.0005790377035737038,0.015260963700711727,-0.0,-0.0,0.356952428817749,-0.0025835237465798855,0.3885997533798218,0.6444898247718811
4.6000000000000005,0.0029841377399861813,0.012316926382482052,0.000580004823859781,0.015974977985024452,-0.0,-0.0,0.3949570953845978,-0.0025906076189130545,0.42681312561035156,1.071302890777588
4.6000000000000005,0.004401955753564835,0.01116369478404522,0.0002909204922616482,0.021169118583202362,-0.0,-0.0,0.27612972259521484,-0.0025859465822577477,0.3131554126739502,0.0
4.800000000000001,0.004652553237974644,0.009609010070562363,0.000279128405964002,0.021642599254846573,-0.0,-0.0,0.5194315314292908,-0.002595186233520508,0.5556148290634155,0.5556148290634155
5.0,0.004898578394204378,0.009040692821145058,0.00027905782917514443,0.0219891294836998,-0.0,-0.0,0.714052677154541,-0.0025767653714865446,0.7502601146697998,1.3058750629425049
5.0,0.008338337764143944,0.013030100613832474,0.00019957830954808742,0.01202663965523243,-0.0,-0.0,0.7289384007453918,-0.002567905932664871,0.7625330686569214,0.0
5.2,0.008782662451267242,0.011390134692192078,0.00019573839381337166,0.011858979240059853,-0.0,-0.0,0.7890401482582092,-0.0025788089260458946,0.8212676644325256,0.8212676644325256
5.4,0.009212635457515717,0.010554032400250435,0.00018848513718694448,0.01160283200442791,-0.0,-0.0,0.820749044418335,-0.002552624326199293,0.8523070216178894,1.673574686050415
5.4,0.015049760229885578,0.022193050011992455,0.00036027911119163036,0.010496938601136208,-0.0,-0.0,0.8102324604988098,-0.002535058418288827,0.8583325147628784,0.0
5.6000000000000005,0.015543527901172638,0.019038595259189606,0.00034945778315886855,0.010557274334132671,-0.0,-0.0,0.8390269875526428,-0.002562039066106081,0.8845158219337463,0.8845158815383911
5.800000000000001,0.016005150973796844,0.01724863611161709,0.0003446257032919675,0.010787630453705788,-0.0,-0.0,-0.0,-0.002519143745303154,0.04438604414463043,0.9289019107818604
6.0,0.01642993837594986,0.015358205884695053,0.0003443653986323625,0.010928967036306858,-0.0,-0.0,-0.0,-0.0025126084219664335,0.043061476200819016,0.9719634056091309
6.2,0.0168082807213068,0.013465075753629208,0.0003432125668041408,0.011154096573591232,-0.0,-0.0,-0.0,-0.0024962862953543663,0.04177066683769226,1.0137341022491455
6.2,0.0128150824457407,0.006392535287886858,0.000552705954760313,0.004375838208943605,-0.0,-0.0,-0.0,-0.0024974881671369076,0.02413616143167019,0.0
6.4,0.013133377768099308,0.0059441872872412205,0.000551681499928236,0.004036433063447475,-0.0,-0.0,-0.0,-0.002513662911951542,0.02366568148136139,0.02366567961871624
6.6000000000000005,0.013421132229268551,0.005315044429153204,0.0005507434252649546,0.0037547072861343622,-0.0,-0.0,-0.0,-0.00251394952647388,0.023041626438498497,0.04670730605721474
6.800000000000001,0.013672544620931149,0.004435841925442219,0.0005492985947057605,0.003526367712765932,-0.0,-0.0,-0.0,-0.0025190962478518486,0.02218405157327652,0.06889136135578156
7.0,0.013908255845308304,0.0043172212317585945,0.000547165225725621,0.003343770047649741,-0.0,-0.0,-0.0,-0.002525374526157975,0.022116411477327347,0.0910077765583992
7.2,0.01414477452635765,0.004317223094403744,0.0005473447381518781,0.0031990313436836004,-0.0,-0.0,-0.0,-0.002516210777685046,0.022208373993635178,0.11321614682674408
7.4,0.014381992630660534,0.004316538106650114,0.0005460339598357677,0.003159932792186737,-0.0,-0.0,-0.0,-0.0025079657789319754,0.022404497489333153,0.13562063872814178
7.6000000000000005,0.014619875699281693,0.004316246137022972,0.0005457293009385467,0.0032220513094216585,-0.0,-0.0,-0.0,-0.002526521682739258,0.022703902795910835,0.15832453966140747
7.800000000000001,0.01485526654869318,0.004311763681471348,0.0004996948409825563,0.0032584466971457005,-0.0,-0.0,-0.0,-0.0025041664484888315,0.02292517200112343,0.1812497079372406
8.0,0.015040612779557705,0.0031553320586681366,0.000496543594636023,0.0032888571731746197,-0.0,-0.0,-0.0,-0.0025166678242385387,0.02198134735226631,0.2032310515642166
8.200000000000001,0.015210895799100399,0.003024063538759947,0.0004956421325914562,0.0033344216644763947,-0.0,-0.0,-0.0,-0.002498472109436989,0.022065022960305214,0.22529608011245728
8.4,0.015378615818917751,0.0030148145742714405,0.00044685357715934515,0.0034160322975367308,-0.0,-0.0,-0.0,-0.0025082260835915804,0.022256316617131233,0.24755239486694336
8.6,0.015546859242022038,0.0030027616303414106,0.0004312211531214416,0.0035697040148079395,-0.0,-0.0,-0.0,-0.002510002115741372,0.022550545632839203,0.27010294795036316
8.8,0.015734706073999405,0.0025396551936864853,0.00030351747409440577,0.0038060725200921297,-0.0,-0.0,-0.0,-0.0025131474249064922,0.022383952513337135,0.29248690605163574
9.0,0.015923036262392998,0.0025314902886748314,0.000252949190326035,0.004130332265049219,-0.0,-0.0,-0.0,-0.002511186059564352,0.0228378064930439,0.31532472372055054
9.200000000000001,0.01604488119482994,0.000847655173856765,0.0002381912781856954,0.004557369276881218,-0.0,-0.0,-0.0,-0.0025042640045285225,0.021688096225261688,0.3370128273963928
9.4,0.01613786071538925,0.0005057789385318756,0.00020918349036946893,0.005034686531871557,-0.0,-0.0,-0.0,-0.002501959912478924,0.021887511014938354,0.3589003384113312
9.600000000000001,0.016221143305301666,0.00045627474901266396,0.00020801916252821684,0.005532233044505119,-0.0,-0.0,-0.0,-0.002503385068848729,0.022417670115828514,0.38131800293922424
9.8,0.01629970595240593,0.0004586914146784693,0.00020711970864795148,0.006054352968931198,-0.0,-0.0,-0.0,-0.002507006749510765,0.02301987074315548,0.40433788299560547
10.0,0.016378507018089294,0.0004587048024404794,0.00019792557577602565,0.006605918984860182,-0.0,-0.0,-0.0,-0.002509256824851036,0.023641055449843407,0.4279789328575134
