t,v_ego,a_ego,w_ego,y_ego,theta_ego,gaze,collision,Epistemic,Pragmatic,evidence
0.0,5.8361765940817545e-12,1.167057162715368e-11,-0.0,3.3025066841219086e-06,-0.0,-0.0,0.0028606036212295294,-0.0025477942544966936,0.002863906091079116,0.002863906091079116
0.2,3.596018371965215e-09,2.2451631593867205e-06,1.2198458909651322e-10,3.483006594251492e-06,-0.0,-0.0,1.72263626154745e-05,-0.0026117037050426006,2.2958251065574586e-05,0.0028868643566966057
0.4,6.791769813219162e-09,2.2764900222682627e-06,7.345826169569136e-10,4.600789452524623e-06,-0.0,-0.0,4.237326720613055e-06,-0.0026274945121258497,1.1122132491436787e-05,0.0028979864437133074
0.6000000000000001,1.6202200470161188e-08,3.3051717309717787e-06,9.566158976070938e-10,4.840230758418329e-06,-0.0,-0.0,0.00040674189222045243,-0.002565675415098667,0.00041490443982183933,0.0033128908835351467
0.8,4.0800514966576884e-08,5.615821919491282e-06,1.4042138118952607e-08,6.014461632730672e-06,-0.0,-0.0,1.0118845317208525e-08,-0.0024553597904741764,1.1695245120790787e-05,0.0033245859667658806
1.0,6.606018132515601e-08,5.754652192990761e-06,5.750075260380072e-08,7.064635610731784e-06,-0.0,-0.0,2.717751522141043e-05,-0.002543879672884941,4.012036515632644e-05,0.003364706411957741
1.2000000000000002,9.252966037820443e-08,5.8587334024196025e-06,1.0810616402068263e-07,9.000118552648928e-06,-0.0,-0.0,0.013486075215041637,-0.002545816358178854,0.01350113470107317,0.016865842044353485
1.4000000000000001,1.4218116461961472e-07,8.131657523335889e-06,1.334281307663332e-07,9.76982573774876e-06,-0.0,-0.0,0.006687438581138849,-0.0025482054334133863,0.006705615669488907,0.023571457713842392
1.6,1.9212905044696527e-07,8.185442311514635e-06,1.5135718456349423e-07,1.0842798474186566e-05,-0.0,-0.0,0.027003426104784012,-0.002541870344430208,0.027022797614336014,0.050594255328178406
1.8,2.7241546263212513e-07,1.0509998901397921e-05,1.8101870580267132e-07,1.5077296666277107e-05,-0.0,-0.0,0.0036654702853411436,-0.0025747145991772413,0.003691510995849967,0.05428576469421387
2.0,3.9041651689331047e-07,1.2765049177687615e-05,1.9806658713150682e-07,1.2666950169659685e-05,-0.0,-0.0,0.015965715050697327,-0.0025668353773653507,0.015991736203432083,0.07027749717235565
2.2,5.381177174967888e-07,1.3816937098454218e-05,1.980687187597141e-07,1.303535100305453e-05,-0.0,-0.0,0.022255148738622665,-0.00255562667734921,0.022282736375927925,0.09256023168563843
2.4000000000000004,7.350736836997385e-07,1.609564969839994e-05,2.0808751344247867e-07,1.373121722281212e-05,-0.0,-0.0,0.019996417686343193,-0.00256134569644928,0.02002718858420849,0.11258742213249207
2.6,9.894728236758965e-07,1.84774435183499e-05,2.441671256292466e-07,1.7125161321018822e-05,-0.0,-0.0,0.023569710552692413,-0.0025637370999902487,0.023606546223163605,0.13619396090507507
2.8000000000000003,1.3075422202746267e-06,2.0869692889391445e-05,3.110120019300666e-07,1.8424034351482987e-05,-0.0,-0.0,0.0480816513299942,-0.0025489816907793283,0.04812256246805191,0.18431653082370758
