epoch,teacher_forcing,train_loss,train_recon_loss,train_roll_loss,train_prior_roll_loss,train_endpoint_roll_loss,train_prior_endpoint_roll_loss,train_prior_control_loss,train_late_prior_control_loss,train_latent_loss,train_switch_rate,train_boundary_target_rate,train_rollout_response_steps,val_loss,val_recon_loss,val_roll_loss,val_prior_roll_loss,val_endpoint_roll_loss,val_prior_endpoint_roll_loss,val_first_step_recon,val_latent_loss,val_latent_kl,val_duration_nll,val_censor_nll,val_posterior_boundary_nll,val_prototype_reconstruction,val_state_bootstrap_nll,val_switch_rate,val_boundary_target_rate,val_prior_control_loss,val_late_prior_control_loss,val_causal_prior_rollout_ADE_m,val_causal_prior_rollout_FDE_m
1,1.0,1.1437620108777826,0.0741861859167164,0.0243152522735975,0.45220223631371154,0.03137551168487831,0.6298980318009854,0.12195536311377178,0.14442060450938615,11.8611665725708,0.09953827221285214,0.03868915819647637,15.154545454545454,3.4861831068992615,0.8739361936847369,1.1396616250276566,0.9570645441611608,1.5824271440505981,1.3200946599245071,0.02637016943966349,10.310415705045065,0.0355360209941864,0.3299875631928444,0.033141537879904114,1.685146341721217,0.3732984947661559,1.8234331061442692,0.097015925993522,0.038011956649521984,0.16887221982081732,0.195522236948212,0.5387500446131669,2.0082406301263345
2,1.0,0.9188783911141483,0.06862784908576446,0.0242659783329476,0.34779363437132405,0.031198515878482297,0.4820738876407797,0.10975420095703818,0.13023171370679681,9.56381837237965,0.08235418390144002,0.038637785181741824,13.745454545454546,3.1955742835998535,0.7886355196436247,1.0169460996985435,0.9488001664479574,1.406671017408371,1.3075650483369827,0.026219811678553622,8.82385003566742,0.05241764336824417,0.30431140462557477,0.021540754086648423,1.6854217126965523,0.3516061268746853,1.5345237503449123,0.08912438123176496,0.038011956649521984,0.16958270346124968,0.19635517708957195,0.48167544945317314,1.7672836946963275
3,1.0,0.9119019188664176,0.07173990136520429,0.024108096466145732,0.39918987415730955,0.031046149811961434,0.553602385995063,0.11689922213554382,0.13840471116656608,8.33728085864674,0.07940516482022676,0.03866264292631637,15.136363636363637,3.1270138124624887,0.7834666719039282,1.0089887132247288,0.9435727894306183,1.3942460815111797,1.2996525019407272,0.026226601951445144,7.8197127978007,0.0868291345735391,0.23812041990458965,0.013957931155649325,1.932399054368337,0.3420022167265415,1.3311406672000885,0.06279195208723347,0.038011956649521984,0.16779909220834574,0.19392492001255354,0.4732686583757086,1.7278120888457598
4,1.0,0.8501265170899305,0.06945838271216913,0.024193084341558542,0.3865282573483207,0.03111553237858144,0.5347249642691829,0.11166967055336996,0.13220664767379112,7.398935729807073,0.08382026587020266,0.03860795551233671,14.50909090909091,3.2448231975237527,0.8397354210416476,1.0949237595001857,0.9434076597293218,1.5198032061258953,1.3001929819583893,0.026275719748809934,7.335127433141072,0.08334034805496533,0.2427819911390543,0.012816039651321868,1.9608844021956127,0.35190848509470624,1.230811893939972,0.06573801037545006,0.038011956649521984,0.1690585215886434,0.19582580402493477,0.5038262446842323,1.866774988954338
5,1.0,0.8169127588922327,0.07019879760389978,0.024162754348733207,0.38830567415465006,0.031074109131639653,0.5373006741431626,0.11337601213969968,0.13412306657568976,6.684910514137962,0.0826173060996966,0.03864275664937767,14.718181818181819,2.9680882592995963,0.7480298231045405,0.9580264290173849,0.93014029165109,1.3207808136940002,1.2803909281889598,0.026189604696507256,6.637834270795186,0.08396429956580202,0.29758818199237186,0.023552524003510673,1.6931027819712956,0.33479886253674823,1.094930924475193,0.09118186465154092,0.038011956649521984,0.1661963195850452,0.19203447798887888,0.4591654468207243,1.6673972677508964
6,1.0,0.7786169171333313,0.06990060592916879,0.024108222651888025,0.3747173338112506,0.030994142151691696,0.5188308175314557,0.11277820163152434,0.13362258036028254,6.197815071452748,0.08223477270115506,0.038621213363314214,14.5,3.0326519509156546,0.7785842518011729,1.0019066333770752,0.9470530450344086,1.3844988892475765,1.3055182149012883,0.026208076626062393,6.102160235246022,0.08984584889064233,0.3068327357371648,0.024398628622293472,1.724811668197314,0.3426741274694602,0.9814411923289299,0.09313920978456736,0.038011956649521984,0.16857902271052203,0.1950714581956466,0.47289459125334926,1.7309555373579586
7,1.0,0.7773617739027197,0.07021841630339623,0.02405582168562846,0.3904656974429434,0.030945829894732345,0.540127867731181,0.1135688688267361,0.13435716591775418,5.852436655217951,0.08338785848834297,0.03860464117235758,14.754545454545454,2.9318077166875205,0.7511797895034155,0.9624975919723511,0.9339070022106171,1.3272498945395153,1.2858075052499771,0.026180391587937873,5.684466461340587,0.09142738301306963,0.2631569306055705,0.01911870828674485,1.7964939003189404,0.31288335596521694,0.909751313428084,0.07700135931372643,0.038011956649521984,0.1663876175880432,0.1923578226317962,0.46057989928468773,1.6722012756881943
8,1.0,0.7168923153118654,0.06848182834007523,0.024238131652501497,0.3640205616300756,0.03117391721091487,0.5034570106051185,0.10953653278675947,0.1297587047585032,5.2030359138141975,0.0818626093254848,0.03865435713563453,14.227272727272727,2.9340814848740897,0.7669617707530657,0.9846009984612465,0.9456391930580139,1.358936404188474,1.302887851993243,0.02620940174286564,4.737590730190277,0.08689358582099278,0.29597827047109604,0.024380905631308753,1.6660273745656013,0.3269338520864646,0.717379454523325,0.0920035323748986,0.038011956649521984,0.16772912877301374,0.19403229653835297,0.4787748820757027,1.7462868487277468
9,1.0,0.6770257594910535,0.06831276508217508,0.024097332781688734,0.35107421692122115,0.030994197201322425,0.48613750419833446,0.1092469580132853,0.1295780710875988,4.670828804102811,0.08164283711124551,0.038720644972371786,13.981818181818182,2.9345834950606027,0.7759061977267265,0.9984413435061773,0.9417761638760567,1.3792671710252762,1.2978842705488205,0.026231080138434965,4.36919578909874,0.09439500949035089,0.266714612642924,0.016045669210143387,1.8083956042925518,0.30923108756542206,0.6461420953273773,0.07766491019477446,0.038011956649521984,0.16740214452147484,0.1936255358159542,0.48003774625856027,1.7560975778435155
10,1.0,0.7280285520987078,0.07226432714272629,0.02406257363882932,0.4179229014976458,0.030971644175323575,0.5783851815218275,0.11815967837517911,0.13946727138351311,4.275574948570945,0.08123305697332729,0.03861624170094728,15.527272727272727,2.9591865638891854,0.7722614506880442,0.9890000397960345,0.9547251413265864,1.365109587709109,1.3163255949815114,0.026212281935537856,4.863998721043269,0.09354179352521896,0.2702192006011804,0.019952858022103708,1.7661059002081554,0.3030460017422835,0.7471424664060274,0.08169565598169963,0.038011956649521984,0.17209584824740887,0.19969492219388485,0.4706128062897928,1.7158174934378418
11,0.9,0.6671072859655727,0.07104225890202956,0.025841148079118945,0.36195543929934504,0.03271041170439937,0.5009972220117396,0.111997594142502,0.13275492926212876,4.165368706529791,0.08137352859432047,0.038664300252937454,14.445454545454545,2.8312478562196097,0.741145946085453,0.9481471429268519,0.9265026450157166,1.3059302270412445,1.274823655684789,0.026185492364068825,4.309042284886043,0.08789009073128302,0.25158470682799816,0.01643782128424694,1.852113609512647,0.29401729876796406,0.6392167968054613,0.07181616655240457,0.038011956649521984,0.16502487349013487,0.1905586626380682,0.45084095292445836,1.6296183479131572
12,0.8,0.6948972385038029,0.07434356937354261,0.027806936339898544,0.40185554244301536,0.034776941957798874,0.5560687678781423,0.11549860713156787,0.13648989871144296,3.8178237958387897,0.0805345913564617,0.03865269982171329,15.154545454545454,2.8795929153760276,0.7655523816744486,0.9857889985044798,0.9356715157628059,1.361072172721227,1.2887032280365627,0.026208639067287248,3.8515999416510263,0.09236341218153636,0.26586097416778404,0.01601307202751438,1.7852787698308628,0.2887740582227707,0.5484537469844023,0.0781340915709734,0.038011956649521984,0.1650925154487292,0.19064031603435674,0.4639395963359859,1.687902148707455
13,0.7,0.7015426698056134,0.0775553359226747,0.030779059061949905,0.4130313577977094,0.03803018456832929,0.5719947442412376,0.1176517783918164,0.13895600698888302,3.6035383332859388,0.08002726875922897,0.038692472837018696,15.518181818181818,2.7997387647628784,0.738567111392816,0.9449403484662374,0.9249508678913116,1.301936760544777,1.2730914851029713,0.026183662780870993,3.825608174006144,0.0939396961281697,0.2848129905760288,0.018690250115469098,1.706449697415034,0.28733184188604355,0.5428441949188709,0.08837564910451572,0.038011956649521984,0.16499336871008077,0.19066030656298003,0.4515187232450214,1.636000305681947
