epoch,teacher_forcing,train_loss,train_recon_loss,train_roll_loss,train_prior_roll_loss,train_endpoint_roll_loss,train_prior_endpoint_roll_loss,train_prior_control_loss,train_late_prior_control_loss,train_latent_loss,train_switch_rate,train_boundary_target_rate,val_loss,val_recon_loss,val_roll_loss,val_prior_roll_loss,val_endpoint_roll_loss,val_prior_endpoint_roll_loss,val_first_step_recon,val_latent_loss,val_latent_kl,val_duration_nll,val_censor_nll,val_posterior_boundary_nll,val_prototype_reconstruction,val_state_bootstrap_nll,val_switch_rate,val_boundary_target_rate,val_prior_control_loss,val_late_prior_control_loss,val_causal_prior_rollout_ADE_m,val_causal_prior_rollout_FDE_m
1,0.95,1.0459745412523096,0.08185142996636303,0.024951757439835506,0.7345521823926405,0.03220039015127854,0.9928146465258165,0.13717527836561202,0.1555184268815951,4.092383347858082,0.11385706161910837,0.03868915819647637,2.3573792974154153,0.612888753414154,0.7688335329294205,0.7447061985731125,1.0422546217838924,1.0066840251286824,0.02626700916637977,4.619016697009404,0.16834549233317375,0.25461531678835553,0.02164369183204447,1.3466738214095433,0.04448001924902201,0.7586527441938719,0.11697454905758302,0.038011956649521984,0.14020279794931412,0.15881741481522718,0.4160220513192603,1.4257807543793464
2,0.9,1.039930694211613,0.08267646472562443,0.025906441631642255,0.733277276429263,0.03315810031172904,0.991219078952616,0.13717144016515126,0.15554589236324484,3.961410130154003,0.11341174759648064,0.038649385557933284,2.3673159380753837,0.6140977442264557,0.770373061299324,0.7447664563854536,1.0442556341489155,1.0066335424780846,0.026275713462382555,4.761573264996211,0.1687928717583418,0.255812577282389,0.022831375516640644,1.335061177611351,0.043691707852606974,0.7873358751336733,0.11738053988665342,0.038011956649521984,0.14035591017454863,0.15902935216824213,0.4079287552990377,1.3973958178671568
3,0.85,1.0407912676984614,0.08365221572193232,0.02713986813006076,0.7331931834871118,0.03446658070791851,0.9909598610617898,0.13709263049743392,0.15543018491430716,3.9361200050874188,0.11386118361895735,0.03867092927579175,2.362262407938639,0.618525005877018,0.7767907256881396,0.7431836550434431,1.0531414846579235,1.0042184442281723,0.026279464286441605,4.4752600491046906,0.16961287582914034,0.24533794447779655,0.02308113977778703,1.3621510366598766,0.04406269468987981,0.7305255308747292,0.11109303714086612,0.038011956649521984,0.13993914083888134,0.15849660336971283,0.42259448337653555,1.4521786413607962
4,0.8,1.0425542625513944,0.08463898206299002,0.028367744233797898,0.7324322088198228,0.03568566644733602,0.9899892980402166,0.13716330785642972,0.15556572431867774,3.9423065012151546,0.11392051821405237,0.03869744427502155,2.3571888903776803,0.6114867056409518,0.7667020360628763,0.7440838565429052,1.0389488612612088,1.0054864088694255,0.02627274494928618,4.69832577308019,0.1714678294956684,0.25048402572671574,0.020489989469448727,1.3550237566232681,0.04109981042953829,0.7752056320508321,0.11198929511010647,0.038011956649521984,0.13993492970863977,0.1584597174078226,0.40951458633610777,1.4021904881004363
5,0.75,1.0419507172974674,0.08574938611550764,0.0299203204668381,0.7315832967107946,0.03738366924226284,0.9886841947382147,0.1369151888245886,0.15528282949870284,3.8939542315223,0.1135477671569044,0.03863115646791729,2.3567376335461936,0.6155963664253553,0.7728494356075922,0.7435532510280609,1.04808413485686,1.0049714644749959,0.026273191052799422,4.4947721262772875,0.17627944642057022,0.2414576429873705,0.020448615638694417,1.3758471260468166,0.045300908076266445,0.7334647513926029,0.10708876699209213,0.038011956649521984,0.14013259578496218,0.15876493975520134,0.41162100703995774,1.4162420902458706
6,0.7,1.0427110764113339,0.08688817261294886,0.03159278107976372,0.7313184022903443,0.03916195864704522,0.9884233778173274,0.13677267797968604,0.15511180501092564,3.8582343925129283,0.1111045548861677,0.038704073183577166,2.3520873387654624,0.6153854429721832,0.7727801774938902,0.7422481079896291,1.0479779516657193,1.003453438480695,0.026263953031351168,4.433472067117691,0.17166112270206213,0.2442773555715879,0.022322551036874454,1.357905738055706,0.044063157945250474,0.722334299236536,0.11001575955500205,0.038011956649521984,0.13990180908391872,0.15854737535119057,0.42196584322095315,1.456612456698924
7,0.65,1.0483259071003308,0.08846511610529639,0.03365920221602375,0.7325997206297787,0.04143193865364248,0.9901463270187378,0.1369611230763522,0.15529761639508335,3.8720374605872414,0.11330418566411192,0.03862949913706292,2.354354997475942,0.6159998923540115,0.7738605389992396,0.7432435949643453,1.049556739628315,1.0046292419234912,0.0262551373646905,4.425019045670827,0.17237836681306362,0.24114581756293774,0.01983628887683153,1.3754782353838284,0.042965465458109975,0.7209646999835968,0.10802573089798291,0.038011956649521984,0.13973855537672839,0.15826665920515856,0.4213003249443532,1.4526309593568005
8,0.6,1.0446897300806912,0.09017691544511101,0.03636891056190838,0.7303065126592463,0.04444646808234128,0.9868922569534996,0.13660103394226594,0.15488916716792367,3.756747668439692,0.11202598871155219,0.03864275687797503,2.348568916320801,0.6147892028093338,0.7725272476673126,0.7413811733325323,1.047805480659008,1.0020738964279492,0.02625706031297644,4.397426019112269,0.16963483237971863,0.2314455130447944,0.019860318396240473,1.4175237640738487,0.04266661459890505,0.7158875564734141,0.10357424058020115,0.038011956649521984,0.13949856627732515,0.1580024113257726,0.41596170750557776,1.4302429448786598
9,0.55,1.058594020388343,0.09220446646213531,0.039249173416332765,0.7313616882671009,0.0475648874247616,0.9884545380418951,0.13684699548916382,0.1552012329751795,3.9155736988241023,0.1123451335186308,0.038707387388091194,2.3614742159843445,0.6175222595532736,0.7761570662260056,0.7451177115241686,1.0529704516132672,1.007084310054779,0.026251062906036775,4.45354300737381,0.16543940051148334,0.23382671301563582,0.017926497811761994,1.4094314401348431,0.041050085332244635,0.7285884767770767,0.10382786951959133,0.038011956649521984,0.1397627042606473,0.15831848420202732,0.3987343174007292,1.3592728362383313
10,0.5,1.05339165113189,0.0942572335627946,0.04262445863674987,0.7299948535182259,0.051406487754800105,0.9865915471857244,0.13657793030142784,0.15488105389204893,3.7303020694039084,0.11180114895105361,0.03864441396329891,2.357660839955012,0.6181282425920168,0.7771539067228636,0.7420597523450851,1.0546041230360668,1.003151463965575,0.02626356986972193,4.406379520893097,0.1774873211979866,0.24019600575168928,0.021961879237399746,1.3645598590373993,0.041235776307682194,0.7168717123568058,0.1086494807774822,0.038011956649521984,0.13997582780818144,0.15866336536904177,0.4195329549574586,1.4483110313178262
11,0.44999999999999996,1.059803987091238,0.09727939170869913,0.04755768599835309,0.7290880831805142,0.05701574324206873,0.9853318003090945,0.13639116388830272,0.15465901534665716,3.7175765644420276,0.11355896876616911,0.03866595762189139,2.3558160165945687,0.6186917920907339,0.7777987395723661,0.7410999139149984,1.0555251215895016,1.0017203489939372,0.02625882043503225,4.364511301120122,0.17400608801593384,0.24482281878590584,0.0190108780322286,1.3660669550299644,0.04045771233116587,0.7089394219219685,0.10823035861055057,0.038011956649521984,0.13982340600341558,0.15848475322127342,0.41385824939483873,1.422994904077649
12,0.4,1.0703664199872451,0.10111420052972707,0.05352286012335257,0.7294131896712563,0.06404742256484248,0.9858242197470232,0.13659947616132823,0.15490810010920872,3.7263233509930695,0.11611789844252847,0.03865767136554826,2.347036282221476,0.6144083067774773,0.7720345581571261,0.7426843444506327,1.0473300193746884,1.0037226627270381,0.026255682576447725,4.3581821620464325,0.1746984493608276,0.24144883578022322,0.019634783694831032,1.365657369295756,0.04133777397995194,0.7079296012719473,0.10880938141296308,0.038011956649521984,0.13942333993812403,0.1579518827299277,0.41342909589268334,1.4197305794878232
13,0.35,1.0859577005559748,0.10605708035555753,0.06179579137401147,0.7295399497855793,0.0738373685289513,0.9858804849061099,0.1362423526969823,0.15444297627969222,3.771297647736289,0.11482550088654865,0.03866264297711578,2.340860426425934,0.6125012362996737,0.7693757737676302,0.7417529275019964,1.0435167402029037,1.0022828876972198,0.026257343435039122,4.34460969765981,0.17679349767665067,0.2491688101241986,0.02209688435929517,1.331330103178819,0.0393212519120425,0.704879354685545,0.11378621651480596,0.038011956649521984,0.139457189788421,0.1579486709088087,0.404243298182533,1.3774772016608312
14,0.30000000000000004,1.101094662059437,0.11410100236535073,0.07481683245436711,0.7290413937785408,0.09010743139819666,0.9852727955037898,0.13626395626501603,0.1544677107171579,3.662708458033475,0.11423531838438727,0.038619556007060137,2.3487863143285117,0.6131769766410192,0.7706619302431742,0.741722842057546,1.0455242743094761,1.002341665327549,0.026260233639429014,4.464490940173467,0.17853645235300064,0.24870245593289533,0.020337100140750408,1.331858662267526,0.041956893944491945,0.7283986819287142,0.11321528938909371,0.038011956649521984,0.1392473035181562,0.15772084581355253,0.4251102817422138,1.4625833401946915
15,0.25,1.1316293824802746,0.12525885199958628,0.09227414706891233,0.7295635906132785,0.11200321939858524,0.9860533584247936,0.13646649691191587,0.1547457452524792,3.6906558600339023,0.11688621640205384,0.038617899002168665,2.3379777371883392,0.6101211483279864,0.7662524332602819,0.740517276028792,1.0389811918139458,1.0007786800463994,0.02624763820009927,4.4217380086580915,0.17442098073661327,0.26519049641986686,0.023227451000517856,1.2709398965040843,0.039823374012485147,0.7202681476871172,0.12478737315783898,0.038011956649521984,0.13915909081697464,0.15761400821308294,0.4079809534693375,1.3909068438238439
16,0.19999999999999996,1.1812483549118042,0.14575997773896565,0.12374958727847446,0.7289641911333258,0.1522288123315031,0.985202370448546,0.13639149543913928,0.1546934335069223,3.6554919437928635,0.11344296742569317,0.03864938538860191,2.335869401693344,0.6110315695405006,0.7672254542509714,0.7436098903417587,1.0406444023052852,1.0052553092439969,0.02625129682322343,4.280049830675125,0.1751295185337464,0.2806269954890013,0.02486754589093228,1.2288662567734718,0.039913794646660485,0.6904590800404549,0.13401796917120615,0.038011956649521984,0.1399129405617714,0.15854382577041784,0.40527511941979055,1.3840044044014825
17,0.15000000000000002,1.2547368623993613,0.17649133218960328,0.16997999237342315,0.7302168390967629,0.21244268336079336,0.9870221094651656,0.13654027493162588,0.15485247414220463,3.5609738978472625,0.11755912493575703,0.03865269999951124,2.327976038058599,0.6081373716394106,0.7638715356588364,0.7393371537327766,1.0364173526565235,0.9995453059673309,0.02623397142936786,4.332599590222041,0.17700458566347757,0.24667838960886002,0.018586662442733843,1.3549783329168956,0.03872160310856998,0.7025727567573389,0.11291196383535862,0.038011956649521984,0.1396003725628058,0.15824826061725616,0.38841321851885485,1.3153814945427456
18,0.09999999999999998,1.4034175211733038,0.23870058222250504,0.2596385835246606,0.727870144627311,0.3335033798759634,0.9837390374053608,0.1361175039275126,0.15434540632096203,3.5441639228300614,0.11470663757486776,0.03866927194493738,2.3131280144055686,0.6038165986537933,0.7574376836419106,0.7388339936733246,1.0266657496492069,0.9985842630267143,0.02625604175652067,4.260794520378113,0.1787662679950396,0.25410243682563305,0.018201769174387056,1.3183499922355015,0.03795162479703625,0.6884369837741057,0.11693897005170584,0.038011956649521984,0.13916848599910736,0.1577012843141953,0.39686049319740335,1.3502183433942216
19,0.050000000000000044,1.6993498281999069,0.36224910698153756,0.431730594960126,0.7286246695301749,0.5698632541027936,0.9846761367537759,0.1361628233031793,0.154378622838042,3.534908628463745,0.1216974245553667,0.03863612796518613,2.312499980131785,0.6014421309034029,0.7537820860743523,0.7393493155638377,1.0209408327937126,0.9988821844259897,0.026261111488565803,4.358528316020966,0.17441621702164412,0.2645217974980672,0.022836827265564352,1.2795086602369945,0.03844730486162007,0.7076858108242353,0.12619670139004788,0.038011956649521984,0.13894461995611587,0.15733948598305383,0.3892226954429391,1.316833643725434
20,0.0,2.2422057856212962,0.5917928655039181,0.7412644212896173,0.7301819319074804,1.003163291649385,0.9865585641427473,0.13626638596708124,0.1544340573928573,3.579331135749817,0.11760020608251745,0.038660985900258474,2.3256203631560006,0.6038597648342451,0.7556770617763201,0.7453480412562689,1.0234027182062466,1.0075541958212852,0.026262866876398522,4.414709657430649,0.17696958035230637,0.24499887290100256,0.022504557195740443,1.3352801303068798,0.038146772887557745,0.7196539764602979,0.1144421324133873,0.038011956649521984,0.14048941930135092,0.1591870008657376,0.389278547123868,1.3183718489985454
