epoch,stage,teacher_forcing,train_loss,train_recon_loss,train_roll_loss,train_prior_roll_loss,train_endpoint_roll_loss,train_prior_endpoint_roll_loss,train_prior_control_loss,train_late_prior_control_loss,train_start_prior_roll_loss,train_start_prior_endpoint_loss,train_start_prior_control_loss,train_plan_loss,train_plan_state_loss,train_overlap_loss,train_local_residual_loss,train_plan_smoothness_loss,train_anchor_loss,train_latent_loss,train_switch_rate,train_boundary_target_rate,train_rollout_response_steps,val_loss,val_recon_loss,val_roll_loss,val_prior_roll_loss,val_endpoint_roll_loss,val_prior_endpoint_roll_loss,val_first_step_recon,val_anchor_loss,val_latent_loss,val_latent_kl,val_duration_nll,val_censor_nll,val_posterior_boundary_nll,val_prototype_reconstruction,val_state_bootstrap_nll,val_switch_rate,val_boundary_target_rate,val_prior_control_loss,val_late_prior_control_loss,val_start_prior_roll_loss,val_start_prior_endpoint_loss,val_start_prior_control_loss,val_plan_loss,val_plan_state_loss,val_overlap_loss,val_local_residual_loss,val_plan_smoothness_loss,val_roll_mode_ADE_m,val_roll_mode_FDE_m,val_roll_mode_1s_ADE_m,val_roll_mode_1s_FDE_m,val_roll_mode_1s_gap_MAE_m,bars_m1_1s_gate_pass,stage_gate_passed_so_far
1,roll,0.0,2.724025981207531,0.25382609575953113,0.26821175680020115,0.2679643057885823,0.36904522612910307,0.36933578189677585,0.1433362439274788,0.13650010817284491,0.06090819447945765,0.07132169163004323,0.24568514309882578,0.14977354045834979,0.3889240150003444,0.00232782599696571,0.011427881370170943,0.011407094018265925,0.8081562300365617,4.493182056487484,0.277917556726244,0.03913177656260818,20.075877689694224,3.206055369957414,0.3650214891269724,0.42185891210717497,0.4217512281168075,0.5862377863081675,0.5868300622102445,0.03786713285026727,0.8068150502664072,4.270823684318986,0.27274835227973876,0.5783004120544151,0.05334499026968997,0.9878315417854874,0.03265518853785815,0.6173633713886221,0.27079946354583456,0.037916582141800846,0.14984122612488965,0.1501809681849505,0.06029663075293813,0.07072741313586159,0.24367979807513102,0.15618913222557654,0.5493837079358479,0.006249002989125315,0.010569420884604807,0.010316777984222408,0.19100507714046266,0.7602209627714687,0.030449344578148824,0.042046148065231284,0.026114948825971065,1.0,0.0
2,roll,0.0,2.720911133194834,0.2532494222557558,0.267619159355304,0.2673334931513866,0.368301236683488,0.36853291992085435,0.14334177747284435,0.13654378346786628,0.06088487995896037,0.07130374240932622,0.2456835819195243,0.14975088296430702,0.38709822438851355,0.0024250369783467693,0.012207612680062433,0.012616988089007335,0.8080230206082388,4.490627023668819,0.277808090433529,0.039141306666275515,20.074745186862966,3.2050199710502825,0.3647893143709374,0.4214108370283924,0.4217512281168075,0.5854740543340249,0.5868300622102445,0.03786713285026727,0.8068150502664072,4.270823684318986,0.27274835227973876,0.5783004120544151,0.05334499026968997,0.9878315417854874,0.03265518853785815,0.6173633713886221,0.27079946354583456,0.037916582141800846,0.14984122612488965,0.1501809681849505,0.06029663075293813,0.07072741313586159,0.24367979807513102,0.15634364063146883,0.5485017140391012,0.006621182832137617,0.011178357630140252,0.011480236465416889,0.19094540581973443,0.7595273078667646,0.030449344578148824,0.042046148065231284,0.026114948825971065,1.0,0.0
3,roll,0.0,2.7272296578265802,0.2545618853138365,0.26950396351001543,0.2693006811264822,0.3709808297261241,0.37135260191873676,0.14341480304336224,0.1367470985563263,0.06089394792306869,0.07131212689868456,0.24570634383982468,0.1499146304324286,0.38902240498824675,0.0025171340428164074,0.013001266322684045,0.013701460887451201,0.8080963669249858,4.490115542374003,0.2778805814101229,0.03910699836479443,20.159682899207247,3.2039890617289872,0.36454296979323897,0.4208415559044591,0.4217512281168075,0.5845521265867526,0.5868300622102445,0.03786713285026727,0.8068150502664072,4.270823684318986,0.27274835227973876,0.5783004120544151,0.05334499026968997,0.9878315417854874,0.03265518853785815,0.6173633713886221,0.27079946354583456,0.037916582141800846,0.14984122612488965,0.1501809681849505,0.06029663075293813,0.07072741313586159,0.24367979807513102,0.1571270963029256,0.5476466973938009,0.006990036951801764,0.01189265313444945,0.012632972846625658,0.1908226819310781,0.7584602909629842,0.030449344578148824,0.042046148065231284,0.026114948825971065,1.0,0.0
