x_tar,y_tar
113.26779174804688,0.517570972442627
109.70861892030956,0.338567419377485
106.15985209165406,0.19668026490351495
102.60233214744837,0.05421162265056648
99.02827393466428,-0.2518749815088007
95.4487396795109,-0.7889199105212009
91.8827355080997,-1.5878117033173393
88.33247633999818,-2.6961929555003756
84.7965531137748,-4.111867115244944
81.3170848007748,-5.87228544251575
77.94518868676779,-7.964048561506325
74.71384990924972,-10.371437597582652
71.65468888446841,-13.079823164449966
68.80546779860933,-16.066270758110864
66.20372092950649,-19.2999188610901
63.87925321739214,-22.748861727782035
61.8521128323222,-26.385742584830155
60.138626135134864,-30.181688756175287
58.75685955214875,-34.09261685373885
57.72214602784393,-38.0692367811848
57.042220899708305,-42.08441367935851
56.71273155490085,-46.098997177487455
56.73311937592362,-50.05709787441136
57.097256948470616,-53.91934694904729
57.79194311819078,-57.65149064900164
58.8165758125855,-61.23512737703797
60.15408565262689,-64.6511481329474
61.788761402807346,-67.86537517010852
63.69977684246728,-70.85279632719286
65.85708725306382,-73.5825729365543
65.85708725306382,-73.5825729365543
NaN,NaN
113.274169921875,0.5175614953041077
109.72686614420311,0.34186311270998904
106.25938453767498,0.23075866519828497
102.90149512995515,0.21960824593409248
99.6861836162061,0.35116389068007203
96.64578866644418,0.686718156243996
93.80610819888363,1.2361158310098572
91.20468052081142,2.0299332083517427
88.8629615545833,3.0706099606721917
86.81624302258786,4.35284546326454
85.08497200641723,5.8059652952519825
83.72078263196437,7.368486134301967
82.71908574117329,8.959733748909294
82.11784401900157,10.551376300373368
81.96813809199945,12.099567643386113
82.26349152750853,13.49793750504715
82.88995960603158,14.647266719568792
83.72481002450701,15.466965600117794
84.6009984451891,15.980252096613105
85.38379674042815,16.250930959388832
85.99082608165727,16.360910362614145
86.38397025767114,16.38947755666563
86.55046360792905,16.39247431817355
86.52568899029245,16.393218513906437
86.42569751958546,16.392462179473906
86.32574482742065,16.389576770502966
86.2258762421072,16.384563595519754
86.12613705381203,16.37742492798725
86.02657249402078,16.36816400527427
85.92722771502552,16.356785027187332
85.92722771502552,16.356785027187332
NaN,NaN
113.2718505859375,0.5175467133522034
109.69926109347148,0.28663023663627357
106.16307343283802,-0.19364755737204536
102.7008307600271,-1.0217271255448397
99.3373977272534,-2.2100348670906236
96.0884442793066,-3.7291686578603134
92.99277791277639,-5.563403196343876
90.09896506971711,-7.685345199439187
87.44543721290721,-10.068513735456431
85.039088233852,-12.704131620916275
82.89371763802079,-15.573018604753084
81.03631669241094,-18.64417503886062
79.48190227131393,-21.892521330511553
78.24710141067669,-25.286097105440916
77.34143763612518,-28.79997935844019
76.77433366587807,-32.402228000716285
76.5541767365306,-36.05664691751117
76.68386005630354,-39.730885052090244
77.16406103505692,-43.3836024348318
77.99121738003183,-46.97730828812263
79.1537505461051,-50.466542284186275
80.63782339249255,-53.80598555060276
82.42495665813645,-56.961868702574556
84.48866241710887,-59.89635331180727
86.80854029858443,-62.580350409628146
