BrakeDataHarsh,BrakeDataMedium,BrakeDataGentle,BrakeModelHarsh,BrakeModelMedium,BrakeModelGentle,SteerDataHarsh,SteerDataMedium,SteerDataGentle,SteerModelHarsh,SteerModelMedium,SteerModelGentle
3.376132930513595,3.202416918429003,3.2628398791540785,3.902512689180824,3.7099346055707754,3.7147527736049994,3.391238670694864,2.4395770392749245,2.43202416918429,3.843314550917101,3.631931902405794,3.6616372085951348
3.7235649546827796,3.806646525679758,3.4441087613293053,3.93442508014156,3.9169251049665665,3.7530478448040894,3.919939577039275,3.3308157099697886,2.7492447129909365,3.8935888787332624,3.911996648222776,3.751042871502486
3.9274924471299095,4.244712990936556,3.700906344410876,3.9366923416020407,3.9222592473734297,3.7576149350907984,4.229607250755287,3.685800604229607,3.217522658610272,3.9883481960265055,4.088759240318357,3.864444572249228
4.169184290030212,4.66012084592145,4.0105740181268885,3.939259578684966,3.923836080981838,3.8055569263350186,4.433534743202417,4.070996978851964,3.7613293051359515,4.095634658103066,4.336091582033222,4.049723839187685
4.622356495468278,5.022658610271903,4.403323262839879,4.138020593718106,4.319888514677684,4.951882001188308,4.788519637462236,4.7960725075528705,4.977341389728097,4.457971072328036,4.998843137159446,4.424243496268654
