BrakeDataHarsh,BrakeDataMedium,BrakeDataGentle,BrakeModelHarsh,BrakeModelMedium,BrakeModelGentle,SteerDataHarsh,SteerDataMedium,SteerDataGentle,SteerModelHarsh,SteerModelMedium,SteerModelGentle
3.376132930513595,3.202416918429003,3.2628398791540785,3.9345805157924287,3.7114351901335922,3.753803980614367,3.391238670694864,2.4395770392749245,2.43202416918429,3.841178030964045,3.6309020733330613,3.682555010124724
3.7235649546827796,3.806646525679758,3.4441087613293053,3.937730124586288,3.922267192592326,3.7595296720024534,3.919939577039275,3.3308157099697886,2.7492447129909365,3.859986716985074,3.833072833511711,3.766305522586823
3.9274924471299095,4.244712990936556,3.700906344410876,3.9387785517125304,3.9239960104981995,3.760314594243303,4.229607250755287,3.685800604229607,3.217522658610272,3.8799508924347315,3.935452349910185,3.8625522689848717
4.169184290030212,4.66012084592145,4.0105740181268885,3.939259578684966,3.924016751746337,3.7605172176162407,4.433534743202417,4.070996978851964,3.7613293051359515,4.028422841661906,4.127357193735623,3.935644064641891
4.622356495468278,5.022658610271903,4.403323262839879,4.139259578684966,3.924016751746337,3.9605172176162404,4.788519637462236,4.7960725075528705,4.977341389728097,4.603881447120902,5.096817818910026,4.432500973878706
