BrakeDataHarsh,BrakeDataMedium,BrakeDataGentle,BrakeModelHarsh,BrakeModelMedium,BrakeModelGentle,SteerDataHarsh,SteerDataMedium,SteerDataGentle,SteerModelHarsh,SteerModelMedium,SteerModelGentle
3.376132930513595,3.202416918429003,3.2628398791540785,3.908579917446265,3.6852708421315503,3.7172931534697136,3.391238670694864,2.4395770392749245,2.43202416918429,3.8332325040046245,3.6722202031056286,3.6616372085951348
3.7235649546827796,3.806646525679758,3.4441087613293053,3.9342037196747865,3.9148724309972516,3.754936109026173,3.919939577039275,3.3308157099697886,2.7492447129909365,3.8996744123485794,3.8943074082813505,3.748731298168831
3.9274924471299095,4.244712990936556,3.700906344410876,3.9378607666234045,3.9200949046171627,3.758545633330665,4.229607250755287,3.685800604229607,3.217522658610272,4.006755862628935,4.09047154625865,3.895215514066365
4.169184290030212,4.66012084592145,4.0105740181268885,4.114921089450307,3.9234259489037733,3.9432317584722356,4.433534743202417,4.070996978851964,3.7613293051359515,4.093181938610594,4.271658472885558,4.101188470420942
4.622356495468278,5.022658610271903,4.403323262839879,4.526304543280618,4.32160597751065,4.757945083272315,4.788519637462236,4.7960725075528705,4.977341389728097,4.646099298715603,5.138908797130336,4.438590661182085
