BrakeDataHarsh,BrakeDataMedium,BrakeDataGentle,BrakeModelHarsh,BrakeModelMedium,BrakeModelGentle,SteerDataHarsh,SteerDataMedium,SteerDataGentle,SteerModelHarsh,SteerModelMedium,SteerModelGentle
3.376132930513595,3.202416918429003,3.2628398791540785,3.7082143396864424,3.520608990862506,3.5297820230887496,3.391238670694864,2.4395770392749245,2.43202416918429,3.8266507744848246,3.6349169037001525,3.6912362152980953
3.7235649546827796,3.806646525679758,3.4441087613293053,3.7360713937252203,3.714945358547742,3.5561746184407883,3.919939577039275,3.3308157099697886,2.7492447129909365,3.9088835485413274,3.898630098090112,3.7529979451586204
3.9274924471299095,4.244712990936556,3.700906344410876,3.739599543034025,3.7222920372299937,3.5602316176774798,4.229607250755287,3.685800604229607,3.217522658610272,3.9909803278237517,4.08644494892693,3.912094322330443
4.169184290030212,4.66012084592145,4.0105740181268885,3.741578161316605,3.7252157153293046,3.5620786764027885,4.433534743202417,4.070996978851964,3.7613293051359515,4.097934274466299,4.349449986713585,4.028979478119387
4.622356495468278,5.022658610271903,4.403323262839879,3.942092287137701,3.9377586608958834,3.949609239195831,4.788519637462236,4.7960725075528705,4.977341389728097,4.603193515057659,5.21231077086591,4.435477261526715
