epoch,teacher_forcing,train_loss,train_recon_loss,train_roll_loss,train_prior_roll_loss,train_endpoint_roll_loss,train_prior_endpoint_roll_loss,train_start_loss,train_prior_control_loss,train_late_prior_control_loss,train_anchor_loss,train_latent_loss,train_switch_rate,train_boundary_target_rate,train_rollout_response_steps,val_loss,val_recon_loss,val_roll_loss,val_prior_roll_loss,val_endpoint_roll_loss,val_prior_endpoint_roll_loss,val_first_step_recon,val_prior_first_step_recon,val_start_loss,val_anchor_loss,val_latent_loss,val_latent_kl,val_duration_nll,val_censor_nll,val_posterior_boundary_nll,val_prototype_reconstruction,val_state_bootstrap_nll,val_switch_rate,val_boundary_target_rate,val_prior_control_loss,val_late_prior_control_loss,val_plan_control_loss,val_causal_prior_rollout_ADE_m,val_causal_prior_rollout_FDE_m
1,0.0,0.8504532669773188,0.17420576959173378,0.2103090124122486,0.20951199387268735,0.28153732321979236,0.28034624200850083,0.12298694714515693,0.0636565187600012,0.07841406145163665,0.09057462332709054,3.3170373480290274,0.11943312791742527,0.03911525773523652,15.172140430351076,1.5360858465628648,0.37001617402626724,0.4610516406871654,0.45941600503114166,0.6331467360415787,0.6307794568399904,0.027071486724905235,0.05936513387809986,0.12122240004243043,0.08706150424701196,3.170810305883014,0.15587228544490048,0.23918955288236105,0.018000243837752984,1.3549326216733013,0.026465249597710908,0.4785099641355888,0.11244458338570973,0.037916582141800846,0.10841335301046018,0.1321516936575925,0.0,0.21223246323457037,0.801805653308004
2,0.0,0.8020054418530361,0.1643872619696206,0.197669376615996,0.19723970843806002,0.26389277712911335,0.2632715435169156,0.12260750296398035,0.060468039721132405,0.07446104740578416,0.08887498495870376,3.0766820934593744,0.11899789736636768,0.03910318630434244,14.54699886749717,1.5279446209549272,0.3692999841674926,0.4601256525705731,0.4577770226846927,0.6315903912776362,0.6283042172275523,0.027080583617721917,0.05939323121987323,0.12131342906800527,0.08651224034961569,3.0845944288546447,0.1485511029838885,0.2492572718827182,0.01669432643170237,1.3210609586781294,0.02282594760791177,0.46340010689679906,0.12142456776250607,0.037916582141800846,0.10799797707133824,0.13168186280462477,0.0,0.2120028103793478,0.798997047687362
3,0.0,0.8150151746594352,0.1708178348113632,0.20581240511561574,0.2055076384792444,0.275458188577727,0.2750343466314697,0.12230262674163449,0.06283410593112118,0.07740866851023613,0.08773971485693349,2.9027515294732757,0.12094167579442161,0.039101280367987004,14.996602491506229,1.503354239085364,0.3671221258463683,0.45715650632267907,0.45743442653978944,0.6274633259369583,0.6278398374401072,0.027065470450060077,0.05916785289134298,0.12082566001585551,0.0851799553585431,2.7292244308209295,0.14688450204474585,0.2317461846839814,0.019524242034152386,1.332470957879667,0.022549133422592328,0.39508052698518864,0.11722535730669738,0.037916582141800846,0.10776998981754615,0.13122352453135938,0.0,0.2109040167907602,0.7954243029712864
