epoch,teacher_forcing,train_loss,train_recon_loss,train_roll_loss,train_prior_roll_loss,train_endpoint_roll_loss,train_prior_endpoint_roll_loss,train_prior_control_loss,train_late_prior_control_loss,train_latent_loss,train_switch_rate,train_boundary_target_rate,train_rollout_response_steps,val_loss,val_recon_loss,val_roll_loss,val_prior_roll_loss,val_endpoint_roll_loss,val_prior_endpoint_roll_loss,val_first_step_recon,val_latent_loss,val_latent_kl,val_duration_nll,val_censor_nll,val_posterior_boundary_nll,val_prototype_reconstruction,val_state_bootstrap_nll,val_switch_rate,val_boundary_target_rate,val_prior_control_loss,val_late_prior_control_loss,val_causal_prior_rollout_ADE_m,val_causal_prior_rollout_FDE_m
1,1.0,0.6911465609615499,0.07945023141801358,0.0244093340059573,0.5872869956899773,0.03169812812385234,0.8228723266585307,0.13334917043420402,0.15808172794905576,0.11183393035422672,1.0,0.03870075864040039,15.172727272727272,2.6164179543654122,0.7376804649829865,0.9393687422076861,0.9393687422076861,1.2936049501101177,1.2936049501101177,0.02615612807373206,0.11016470131774743,0.0,0.0,0.0,0.0,0.11016470131774743,0.0,1.0,0.038011956649521984,0.1696665771305561,0.1965404860675335,0.45330122073389856,1.6432798939678313
2,1.0,0.4771099082448266,0.07121867622164163,0.024078612571412868,0.3818126204338941,0.030942525680769575,0.528801699524576,0.11584420712156729,0.13730379603803158,0.1118451900780201,1.0,0.038697444258088416,14.727272727272727,2.634108285109202,0.7410537252823511,0.9465272848804792,0.9465272848804792,1.3043698817491531,1.3043698817491531,0.02615954043964545,0.11016470131774743,0.0,0.0,0.0,0.0,0.11016470131774743,0.0,1.0,0.038011956649521984,0.16776477359235287,0.19392581842839718,0.4551346420954935,1.651413159830673
3,1.0,0.5022438082505356,0.07202643518420783,0.02412952399727973,0.4060878503051671,0.031062703224068337,0.5624590617011894,0.11762406429783864,0.13911252980205147,0.11182999367063695,1.0,0.038627842032689264,15.290909090909091,2.638912111520767,0.7425656641523043,0.9481732274095217,0.9481732274095217,1.3064290583133698,1.3064290583133698,0.02616756533583005,0.11016470131774743,0.0,0.0,0.0,0.0,0.11016470131774743,0.0,1.0,0.038011956649521984,0.1679913873473803,0.19407980826993784,0.45564834809004506,1.6513605335290957
4,1.0,0.4671135612509467,0.07063419202511961,0.02404991166496819,0.3724294586615129,0.030872391977093436,0.5158506012775681,0.11464703448794104,0.13586430874737826,0.11183180185881528,1.0,0.03867590068416162,14.627272727272727,2.670421073834101,0.7528477857510248,0.958786649008592,0.958786649008592,1.3216536392768223,1.3216536392768223,0.026167311938479543,0.11016470131774743,0.0,0.0,0.0,0.0,0.11016470131774743,0.0,1.0,0.038011956649521984,0.17367824291189513,0.20140795347591242,0.4611686693977451,1.6775771121060457
5,1.0,0.4929562197490172,0.0719597131352533,0.02403822128068317,0.39695828685706314,0.030908884362063623,0.5497311665930531,0.11763868325135925,0.1389930168336088,0.11183732585473494,1.0,0.03860629845241254,15.145454545454545,2.6089640955130258,0.734739805261294,0.9371121451258659,0.9371121451258659,1.289951463540395,1.289951463540395,0.026157664445539314,0.11016470131774743,0.0,0.0,0.0,0.0,0.11016470131774743,0.0,1.0,0.038011956649521984,0.16667469466725984,0.19245534017682076,0.4519733427215033,1.634491041491477
6,1.0,0.5242651841179891,0.07254243631931868,0.02401432450860739,0.4277084244245833,0.030899920280684123,0.5918013020672581,0.11891990720548413,0.14028117043728178,0.11187300519509749,1.0,0.038621213265948674,15.636363636363637,2.7741477290789285,0.7744281267126402,0.9998598024249077,0.9998598024249077,1.3822873135407765,1.3822873135407765,0.026215076834584277,0.11016470131774743,0.0,0.0,0.0,0.0,0.11016470131774743,0.0,1.0,0.038011956649521984,0.1652051272491614,0.19063067684570947,0.47033887736487867,1.7150118049458132
7,1.0,0.46592853692444886,0.06961288922889666,0.02424165779216723,0.37207398875193165,0.03114886964586648,0.515033767033707,0.11212547800757668,0.13255854211747647,0.1118541611189192,1.0,0.03863281350667504,14.563636363636364,2.6124057471752167,0.7339309950669607,0.9392373686035475,0.9392373686035475,1.2928469131390254,1.2928469131390254,0.026173628323401015,0.11016470131774743,0.0,0.0,0.0,0.0,0.11016470131774743,0.0,1.0,0.038011956649521984,0.16279260690013567,0.18738850640753904,0.449100347012229,1.618996777256577
8,1.0,0.4617377675392411,0.06851804290305484,0.024025812101635066,0.3691939148713242,0.030891141667962075,0.5102334920655597,0.1098547242920507,0.1299041077833284,0.11184828592972322,1.0,0.038672586234117096,14.345454545454546,2.7190593679745994,0.7618258893489838,0.9786167492469152,0.9786167492469152,1.3496921956539154,1.3496921956539154,0.02622161464144786,0.11016470131774743,0.0,0.0,0.0,0.0,0.11016470131774743,0.0,1.0,0.038011956649521984,0.1659706967572371,0.19139983442922434,0.46154649565546646,1.668833318049939
9,1.0,0.4565466087650169,0.06847836615687067,0.02418812130662528,0.3638801190324805,0.031056355329399758,0.5029036843641238,0.10967993082647974,0.12953075488859958,0.11184585453434424,1.0,0.03862949923866175,14.409090909090908,2.4988491237163544,0.7042825197180113,0.8972832982738813,0.8972832982738813,1.2316389679908752,1.2316389679908752,0.026166114024817944,0.11016470131774743,0.0,0.0,0.0,0.0,0.11016470131774743,0.0,1.0,0.038011956649521984,0.15821761513749757,0.18178495205938816,0.43184507580334713,1.540654286786835
10,1.0,0.5356822142546828,0.07117432359267364,0.024011369388211856,0.4404965221204541,0.030885216119614513,0.6086049942130393,0.11572850349951874,0.13594690022820777,0.11185280260714618,1.0,0.03869744430888783,15.772727272727273,2.6582912703355155,0.745719333489736,0.9562859709064165,0.9562859709064165,1.3146377553542454,1.3146377553542454,0.02623928408138454,0.11016470131774743,0.0,0.0,0.0,0.0,0.11016470131774743,0.0,1.0,0.038011956649521984,0.1594578648606936,0.18337170034646988,0.45111436158911883,1.609506717340047
11,0.9,0.5108384888280522,0.07111921906471252,0.025903099182654512,0.41381616937843235,0.03290812225843018,0.5730422320013696,0.11202395700595595,0.1321490037847649,0.11183618760921739,1.0,0.03866264309564775,14.727272727272727,2.611510227123896,0.7320532898108164,0.9397284736235937,0.9397284736235937,1.2942963043848674,1.2942963043848674,0.02617631875909865,0.11016470131774743,0.0,0.0,0.0,0.0,0.11016470131774743,0.0,1.0,0.038011956649521984,0.1597383680442969,0.18359880149364471,0.44563289870678396,1.6055220028574746
12,0.8,0.49258586059917103,0.07304062934761697,0.02798483358188109,0.39156039661981845,0.035020691495050084,0.5400131090120835,0.11232083243402567,0.132007359103723,0.11184226342222907,1.0,0.038631156383251604,15.290909090909091,2.377538820107778,0.6731398875514666,0.8521994799375534,0.8521994799375534,1.1661716451247532,1.1661716451247532,0.026181524619460106,0.11016470131774743,0.0,0.0,0.0,0.0,0.11016470131774743,0.0,1.0,0.038011956649521984,0.15524271534134945,0.17812122590839863,0.415914704924502,1.4698226039405793
13,0.7,0.501160089942542,0.07518857490609993,0.031032346680083058,0.39493916908448395,0.03838944580744613,0.5441824281757528,0.11203608167442408,0.13161850917068393,0.11184282851490107,1.0,0.03865601437335665,15.4,2.2692098021507263,0.6443720882137617,0.8124188631772995,0.8124188631772995,1.10831422607104,1.10831422607104,0.026174810249358416,0.11016470131774743,0.0,0.0,0.0,0.0,0.11016470131774743,0.0,1.0,0.038011956649521984,0.150975220836699,0.17265778655807176,0.4019542348885411,1.4081313566688127
