source,row_index,log_prob,continuous_log_prob,event_structure_log_prob,nll,mask_pattern,primary_slot,event_risk
tail_all,1162,-92.52765,-90.44048,-2.087167,92.52765,51,same_rear,0.769543
tail_all,1163,233.48141,234.39049,-0.90907377,-233.48141,17,same_front,0.76522994
tail_all,1164,252.81227,253.72134,-0.90907377,-252.81227,17,same_front,0.7592135
tail_all,1165,96.71913,98.91817,-2.199037,-96.71913,51,same_front,0.75039506
tail_all,1166,247.28065,248.18973,-0.90907377,-247.28065,17,same_front,0.74801296
tail_all,1167,166.38089,170.61545,-4.2345595,-166.38089,5,left_front,0.74625564
tail_all,1168,95.76573,97.96477,-2.199037,-95.76573,51,same_front,0.7387688
tail_all,1169,-154.42407,-148.80322,-5.6208534,154.42407,47,same_front,0.73808753
tail_all,1170,152.38428,154.95468,-2.5703964,-152.38428,21,same_front,0.7320911
tail_all,1171,78.11596,80.203125,-2.087167,-78.11596,51,same_rear,0.72613865
tail_all,1172,206.74782,207.65689,-0.90907377,-206.74782,17,same_front,1.2127864
tail_all,1173,130.93182,134.78197,-3.8501477,-130.93182,5,same_front,1.190081
tail_all,1174,131.07306,133.64346,-2.5703964,-131.07306,21,same_front,1.108287
tail_all,1175,204.02223,204.9313,-0.90907377,-204.02223,17,same_front,1.0513573
tail_all,1176,214.40854,215.31761,-0.90907377,-214.40854,17,same_front,1.0198911
tail_all,1177,165.34671,169.17581,-3.8290942,-165.34671,1,same_front,0.986446
tail_all,1178,237.41524,238.32431,-0.90907377,-237.41524,17,same_front,0.9854359
tail_all,1179,245.6483,246.55737,-0.90907377,-245.6483,17,same_front,0.96695143
tail_all,1180,133.99927,136.56967,-2.5703964,-133.99927,21,same_front,0.9151345
tail_all,1181,86.056,90.29056,-4.2345595,-86.056,50,same_rear,0.89509034
tail_all,1182,243.24849,244.15756,-0.90907377,-243.24849,17,same_front,0.8925198
tail_all,1183,109.08358,113.31814,-4.2345595,-109.08358,50,same_rear,0.8716087
tail_all,1184,92.437096,97.0019,-4.564801,-92.437096,19,same_rear,0.84351456
tail_all,1185,239.72661,240.63568,-0.90907377,-239.72661,17,same_front,0.8330667
tail_all,1186,227.98936,228.89844,-0.90907377,-227.98936,17,same_front,0.831661
tail_all,1187,85.2654,92.27255,-7.007148,-85.2654,53,same_front,0.82835054
tail_all,1188,64.07701,66.27605,-2.199037,-64.07701,51,same_front,0.8275715
tail_all,1189,244.51697,245.42604,-0.90907377,-244.51697,17,same_front,0.81982565
tail_all,1190,219.93956,220.84863,-0.90907377,-219.93956,17,same_front,0.8178364
tail_all,1191,255.20769,256.11676,-0.90907377,-255.20769,17,same_front,0.8142633
tail_all,1192,-67.42914,-59.728844,-7.700294,67.42914,42,same_rear,0.8133611
tail_all,1193,225.10808,226.01715,-0.90907377,-225.10808,17,same_front,0.8002886
tail_all,1194,31.979977,37.60083,-5.6208534,-31.979977,55,same_rear,0.7892195
tail_all,1195,67.215866,69.4149,-2.199037,-67.215866,51,same_front,0.78587455
tail_all,1196,-29.862577,-26.113525,-3.7490516,29.862577,49,same_front,0.7773468
tail_all,1197,144.24228,149.16998,-4.9277062,-144.24228,16,right_front,0.774081
tail_all,1198,102.853004,104.94017,-2.087167,-102.853004,51,same_rear,0.77219564
tail_all,1199,245.89949,246.80856,-0.90907377,-245.89949,17,same_front,0.7703419
tail_all,1200,-76.463326,-72.613174,-3.8501477,76.463326,63,same_rear,0.7609095
tail_all,1201,91.51612,93.71516,-2.199037,-91.51612,51,same_front,0.7538888
tail_all,1202,70.18436,72.38339,-2.199037,-70.18436,51,same_front,0.74985075
tail_all,1203,224.58934,225.49841,-0.90907377,-224.58934,17,same_front,0.74979156
tail_all,1204,97.06605,99.15321,-2.087167,-97.06605,51,same_rear,0.73793036
tail_all,1205,206.07164,206.98071,-0.90907377,-206.07164,17,same_front,0.73622966
tail_all,1206,-102.06921,-94.36891,-7.700294,102.06921,29,left_front,0.72544396
tail_all,1207,59.17417,64.04125,-4.8670816,-59.17417,51,right_rear,0.7219428
tail_all,1208,168.39091,172.24106,-3.8501477,-168.39091,5,same_front,0.72012246
tail_all,1209,136.6676,137.57668,-0.90907377,-136.6676,17,same_front,1.137063
tail_all,1210,221.28932,222.1984,-0.90907377,-221.28932,17,same_front,1.0952437
tail_all,1211,-101.53676,-93.836464,-7.700294,101.53676,25,same_front,1.0774797
tail_all,1212,106.884575,110.63363,-3.7490516,-106.884575,49,same_front,1.0741168
tail_all,1213,209.35071,210.25978,-0.90907377,-209.35071,17,same_front,1.0495613
tail_all,1214,-63.130264,-56.52858,-6.6016827,63.130264,27,same_rear,1.0128249
tail_all,1215,197.09618,198.00525,-0.90907377,-197.09618,17,same_front,0.99927247
tail_all,1216,204.51262,205.42169,-0.90907377,-204.51262,17,same_front,0.9756575
tail_all,1217,178.66206,179.57114,-0.90907377,-178.66206,17,same_front,0.93441635
tail_all,1218,75.96149,80.196045,-4.2345595,-75.96149,5,left_front,0.9331165
tail_all,1219,92.11391,94.31294,-2.199037,-92.11391,51,same_front,0.91393954
tail_all,1220,100.61331,102.70048,-2.087167,-100.61331,51,same_rear,0.90524954
tail_all,1221,116.84539,121.07995,-4.2345595,-116.84539,5,left_front,0.8691257
tail_all,1222,200.44981,201.35889,-0.90907377,-200.44981,17,same_front,0.8685334
tail_all,1223,240.56418,244.39328,-3.8290942,-240.56418,1,same_front,0.86273646
tail_all,1224,-101.77086,-97.96239,-3.808475,101.77086,63,same_front,0.85797673
tail_all,1225,-75.00479,-71.15464,-3.8501477,75.00479,63,same_rear,0.84141713
tail_all,1226,129.78796,132.35837,-2.5703964,-129.78796,21,same_front,0.8389207
tail_all,1227,219.287,220.19608,-0.90907377,-219.287,17,same_front,0.83107543
tail_all,1228,137.8453,140.41571,-2.5703964,-137.8453,21,same_front,0.82961065
tail_all,1229,90.38631,91.29538,-0.90907377,-90.38631,17,same_front,0.8095604
tail_all,1230,29.479008,33.287483,-3.808475,-29.479008,63,same_front,0.8087801
tail_all,1231,90.61983,92.70699,-2.087167,-90.61983,51,same_rear,0.7954294
tail_all,1232,162.29256,163.20163,-0.90907377,-162.29256,17,same_front,0.7941398
tail_all,1233,247.4127,248.32178,-0.90907377,-247.4127,17,same_front,0.7883155
tail_all,1234,-92.696335,-88.88786,-3.808475,92.696335,63,same_front,0.7811653
tail_all,1235,15.258816,19.108963,-3.8501477,-15.258816,63,same_rear,0.774199
tail_all,1236,69.88806,72.0871,-2.199037,-69.88806,51,same_front,0.7541273
tail_all,1237,123.886475,124.79555,-0.90907377,-123.886475,17,same_front,0.7488768
tail_all,1238,73.86509,76.064125,-2.199037,-73.86509,51,same_front,0.7455743
tail_all,1239,204.4812,205.39027,-0.90907377,-204.4812,17,same_front,0.74478054
tail_all,1240,101.29493,103.382095,-2.087167,-101.29493,51,same_rear,0.73460686
tail_all,1241,235.84161,236.75069,-0.90907377,-235.84161,17,same_front,0.73262143
tail_all,1242,78.80972,80.89689,-2.087167,-78.80972,51,same_rear,0.73055595
tail_all,1243,-80.89264,-73.192345,-7.700294,80.89264,54,same_rear,0.7299098
tail_all,1244,250.42162,251.33069,-0.90907377,-250.42162,17,same_front,0.7271743
tail_all,1245,191.97917,192.88824,-0.90907377,-191.97917,17,same_front,1.2203263
tail_all,1246,243.12874,244.03781,-0.90907377,-243.12874,17,same_front,1.1411691
tail_all,1247,233.59108,234.50015,-0.90907377,-233.59108,17,same_front,1.1191368
tail_all,1248,77.35119,79.438354,-2.087167,-77.35119,51,same_rear,1.1017549
tail_all,1249,243.92387,244.83295,-0.90907377,-243.92387,17,same_front,1.0620586
tail_all,1250,77.57924,79.778275,-2.199037,-77.57924,51,same_front,1.0284089
tail_all,1251,202.3597,203.26877,-0.90907377,-202.3597,17,same_front,1.0282924
tail_all,1252,55.26423,57.351395,-2.087167,-55.26423,51,same_rear,1.02377
tail_all,1253,60.41529,62.502457,-2.087167,-60.41529,51,same_rear,1.0211924
tail_all,1254,226.42014,230.24924,-3.8290942,-226.42014,1,same_front,1.0124987
tail_all,1255,227.89961,228.80869,-0.90907377,-227.89961,17,same_front,1.0025641
tail_all,1256,134.883,137.4534,-2.5703964,-134.883,21,same_front,1.0012997
tail_all,1257,210.18369,211.09276,-0.90907377,-210.18369,17,same_front,0.997844
tail_all,1258,65.01915,69.38724,-4.3680906,-65.01915,21,left_front,0.9947015
tail_all,1259,53.029724,55.22876,-2.199037,-53.029724,51,same_front,0.98550886
tail_all,1260,213.1528,214.06187,-0.90907377,-213.1528,17,same_front,0.9823675
tail_all,1261,221.92201,222.83109,-0.90907377,-221.92201,17,same_front,0.980382
tail_all,1262,85.63972,87.72688,-2.087167,-85.63972,51,same_rear,0.9748061
tail_all,1263,134.70312,137.27351,-2.5703964,-134.70312,21,same_front,0.9695422
tail_all,1264,234.20406,235.11313,-0.90907377,-234.20406,17,same_front,0.9668911
tail_all,1265,-38.547874,-36.46071,-2.087167,38.547874,51,same_rear,0.95590633
tail_all,1266,63.723,65.922035,-2.199037,-63.723,51,same_front,0.94003093
tail_all,1267,215.35239,219.18149,-3.8290942,-215.35239,1,same_front,0.9325505
tail_all,1268,98.85729,101.42769,-2.5703964,-98.85729,21,same_front,0.9319239
tail_all,1269,102.96681,108.87535,-5.9085355,-102.96681,35,same_rear,0.9186417
tail_all,1270,78.911026,82.66008,-3.7490516,-78.911026,49,same_front,0.91668683
tail_all,1271,86.8293,89.028336,-2.199037,-86.8293,51,same_front,0.9142253
tail_all,1272,179.91774,180.82681,-0.90907377,-179.91774,17,same_front,0.913144
tail_all,1273,64.158775,71.165924,-7.007148,-64.158775,62,same_rear,0.90161
tail_all,1274,220.06685,220.97592,-0.90907377,-220.06685,17,same_front,0.901423
tail_all,1275,254.91603,255.8251,-0.90907377,-254.91603,17,same_front,0.8885674
tail_all,1276,51.556786,58.15847,-6.6016827,-51.556786,27,same_rear,0.8674568
tail_all,1277,19.028797,24.937332,-5.9085355,-19.028797,63,left_rear,0.8664473
tail_all,1278,50.654102,54.462578,-3.808475,-50.654102,63,same_front,0.8539126
tail_all,1279,133.43057,136.00098,-2.5703964,-133.43057,21,same_front,0.846911
tail_all,1280,16.529325,18.728363,-2.199037,-16.529325,51,same_front,0.8449157
tail_all,1281,226.85481,227.76389,-0.90907377,-226.85481,17,same_front,0.84448236
tail_all,1282,221.40613,222.3152,-0.90907377,-221.40613,17,same_front,0.8442722
tail_all,1283,-68.14804,-66.060875,-2.087167,68.14804,51,same_rear,0.8291248
tail_all,1284,164.37088,165.27995,-0.90907377,-164.37088,17,same_front,0.8174766
tail_all,1285,158.10005,162.27399,-4.1739345,-158.10005,17,right_front,0.8060719
tail_all,1286,34.192562,39.695633,-5.5030704,-34.192562,31,same_front,0.8015381
tail_all,1287,198.87811,199.78719,-0.90907377,-198.87811,17,same_front,0.7969639
tail_all,1288,195.26743,196.1765,-0.90907377,-195.26743,17,same_front,0.7926245
tail_all,1289,251.66338,252.57245,-0.90907377,-251.66338,17,same_front,0.7918324
tail_all,1290,91.54029,93.62746,-2.087167,-91.54029,51,same_rear,0.79116064
tail_all,1291,74.348175,76.54721,-2.199037,-74.348175,51,same_front,0.7855255
tail_all,1292,189.36029,190.26936,-0.90907377,-189.36029,17,same_front,0.7839516
tail_all,1293,103.81802,107.56708,-3.7490516,-103.81802,49,same_front,0.77304775
tail_all,1294,249.72981,250.63889,-0.90907377,-249.72981,17,same_front,0.76475394
tail_all,1295,84.01267,88.24723,-4.2345595,-84.01267,50,same_rear,0.76363593
tail_all,1296,-37.090565,-30.776566,-6.3140006,37.090565,4,left_front,0.75774586
tail_all,1297,90.65588,92.74305,-2.087167,-90.65588,51,same_rear,0.75448686
tail_all,1298,123.82804,126.39844,-2.5703964,-123.82804,21,same_front,0.752094
tail_all,1299,236.22638,237.13545,-0.90907377,-236.22638,17,same_front,0.7404884
tail_all,1300,54.354362,56.5534,-2.199037,-54.354362,51,same_front,0.7392164
tail_all,1301,143.99335,148.16728,-4.1739345,-143.99335,17,right_front,0.7389997
tail_all,1302,88.92639,91.01356,-2.087167,-88.92639,51,same_rear,0.73552954
tail_all,1303,95.92363,98.494026,-2.5703964,-95.92363,21,same_front,0.73416597
tail_all,1304,71.33029,73.41746,-2.087167,-71.33029,51,same_rear,0.7238661
tail_all,1305,168.46304,169.37212,-0.90907377,-168.46304,17,same_front,1.1698117
tail_all,1306,136.53702,139.10742,-2.5703964,-136.53702,21,same_front,1.1282947
tail_all,1307,241.3297,242.23877,-0.90907377,-241.3297,17,same_front,1.122927
tail_all,1308,195.4605,196.36957,-0.90907377,-195.4605,17,same_front,1.0977418
tail_all,1309,85.7739,89.52296,-3.7490516,-85.7739,49,same_front,1.0862058
tail_all,1310,241.31927,242.22835,-0.90907377,-241.31927,17,same_front,1.0781718
tail_all,1311,240.87679,241.78586,-0.90907377,-240.87679,17,same_front,1.0367827
tail_all,1312,22.934622,25.02179,-2.087167,-22.934622,51,same_rear,1.0197897
tail_all,1313,230.4225,231.33157,-0.90907377,-230.4225,17,same_front,1.0097748
tail_all,1314,98.568954,100.76799,-2.199037,-98.568954,51,same_front,0.9887867
tail_all,1315,-116.76018,-114.56114,-2.199037,116.76018,51,same_front,0.9821758
tail_all,1316,70.58481,72.671974,-2.087167,-70.58481,51,same_rear,0.9811401
tail_all,1317,164.31589,165.22496,-0.90907377,-164.31589,17,same_front,0.97621745
tail_all,1318,237.85085,238.75992,-0.90907377,-237.85085,17,same_front,0.97591144
tail_all,1319,87.69435,89.78152,-2.087167,-87.69435,51,same_rear,0.96770173
tail_all,1320,119.31316,123.06222,-3.7490516,-119.31316,49,same_front,0.9525489
tail_all,1321,76.788345,78.98738,-2.199037,-76.788345,51,same_front,0.9516379
tail_all,1322,14.324034,19.626434,-5.3024,-14.324034,15,same_rear,0.9493215
tail_all,1323,-10.47225,-4.717865,-5.754385,10.47225,15,same_front,0.9461512
tail_all,1324,4.026572,6.113739,-2.087167,-4.026572,51,same_rear,0.9303825
tail_all,1325,35.768505,39.618652,-3.8501477,-35.768505,63,same_rear,0.92358595
tail_all,1326,228.8398,229.74887,-0.90907377,-228.8398,17,same_front,0.91513926
tail_all,1327,15.096905,18.90538,-3.808475,-15.096905,63,same_front,0.90950793
tail_all,1328,-38.13401,-36.046844,-2.087167,38.13401,51,same_rear,0.871339
tail_all,1329,236.53114,237.44022,-0.90907377,-236.53114,17,same_front,0.8705953
tail_all,1330,217.9983,218.90738,-0.90907377,-217.9983,17,same_front,0.8643495
tail_all,1331,239.21326,240.12233,-0.90907377,-239.21326,17,same_front,0.8630947
tail_all,1332,83.7623,85.961334,-2.199037,-83.7623,51,same_front,0.8569727
tail_all,1333,66.348595,68.43576,-2.087167,-66.348595,51,same_rear,0.85147583
tail_all,1334,89.69152,93.92608,-4.2345595,-89.69152,50,same_rear,0.84774
tail_all,1335,25.189611,27.27678,-2.087167,-25.189611,51,same_rear,0.8415059
tail_all,1336,34.796112,36.995148,-2.199037,-34.796112,51,same_front,0.8160858
tail_all,1337,203.7755,204.68457,-0.90907377,-203.7755,17,same_front,0.8106042
tail_all,1338,215.44899,216.35806,-0.90907377,-215.44899,17,same_front,0.8104529
tail_all,1339,73.78762,75.87479,-2.087167,-73.78762,51,same_rear,0.8100473
tail_all,1340,213.72362,214.63269,-0.90907377,-213.72362,17,same_front,0.8098008
tail_all,1341,51.2284,53.315567,-2.087167,-51.2284,51,same_rear,0.79650533
tail_all,1342,115.94094,118.51134,-2.5703964,-115.94094,21,same_front,0.7961281
tail_all,1343,132.33498,136.70306,-4.3680906,-132.33498,21,left_front,0.79308593
tail_all,1344,95.41289,99.647446,-4.2345595,-95.41289,5,left_front,0.78023607
tail_all,1345,207.48122,208.39029,-0.90907377,-207.48122,17,same_front,0.773476
tail_all,1346,80.723595,82.92263,-2.199037,-80.723595,51,same_front,0.7703312
tail_all,1347,24.88611,31.487793,-6.6016827,-24.88611,15,left_rear,0.76732284
tail_all,1348,-29.190622,-27.103455,-2.087167,29.190622,51,same_rear,0.7541837
tail_all,1349,40.502224,45.42993,-4.9277062,-40.502224,19,same_front,0.7529689
tail_all,1350,220.21619,221.12526,-0.90907377,-220.21619,17,same_front,0.74878466
tail_all,1351,208.13107,209.04015,-0.90907377,-208.13107,17,same_front,0.74458474
tail_all,1352,136.35745,140.59201,-4.2345595,-136.35745,5,left_front,0.7413895
tail_all,1353,90.70677,97.71392,-7.007148,-90.70677,21,right_front,0.74051046
tail_all,1354,-10.043174,-3.036026,-7.007148,10.043174,27,same_front,0.7358335
tail_all,1355,244.70323,245.6123,-0.90907377,-244.70323,17,same_front,0.7328207
tail_all,1356,78.15399,85.16114,-7.007148,-78.15399,43,same_rear,0.731986
tail_all,1357,27.33622,35.036514,-7.700294,-27.33622,59,right_front,0.73095334
tail_all,1358,207.97197,208.88104,-0.90907377,-207.97197,17,same_front,0.7296525
tail_all,1359,199.6448,200.55388,-0.90907377,-199.6448,17,same_front,1.1854347
tail_all,1360,239.20541,240.11449,-0.90907377,-239.20541,17,same_front,1.1849867
tail_all,1361,240.85402,241.76309,-0.90907377,-240.85402,17,same_front,1.111195
tail_all,1362,109.63147,110.54054,-0.90907377,-109.63147,17,same_front,1.0871118
tail_all,1363,224.33495,225.24402,-0.90907377,-224.33495,17,same_front,1.0389063
tail_all,1364,225.88158,226.79065,-0.90907377,-225.88158,17,same_front,1.0285062
tail_all,1365,95.469444,98.03984,-2.5703964,-95.469444,21,same_front,0.9817963
tail_all,1366,-15.0262985,-12.455902,-2.5703964,15.0262985,21,same_front,0.97896683
tail_all,1367,248.01385,248.92293,-0.90907377,-248.01385,17,same_front,0.94977766
tail_all,1368,127.12174,129.69214,-2.5703964,-127.12174,21,same_front,0.94413984
tail_all,1369,86.869286,91.10384,-4.2345595,-86.869286,50,same_rear,0.9292819
tail_all,1370,215.01076,215.91983,-0.90907377,-215.01076,17,same_front,0.9246789
tail_all,1371,25.723854,28.29425,-2.5703964,-25.723854,21,same_front,0.91326183
tail_all,1372,95.13853,97.22569,-2.087167,-95.13853,51,same_rear,0.91255236
tail_all,1373,39.54749,43.29654,-3.7490516,-39.54749,49,same_front,0.9036911
tail_all,1374,89.228424,91.42746,-2.199037,-89.228424,51,same_front,0.90210474
tail_all,1375,59.877934,63.626984,-3.7490516,-59.877934,49,same_front,0.87939173
tail_all,1376,56.243378,58.442413,-2.199037,-56.243378,51,same_front,0.8723121
tail_all,1377,75.82994,77.91711,-2.087167,-75.82994,51,same_rear,0.865076
tail_all,1378,70.68521,72.88425,-2.199037,-70.68521,51,same_front,0.8611446
tail_all,1379,-59.774746,-54.271675,-5.5030704,59.774746,31,same_front,0.85942394
tail_all,1380,47.47134,53.092194,-5.6208534,-47.47134,31,same_rear,0.854013
tail_all,1381,-89.302704,-85.45255,-3.8501477,89.302704,63,same_rear,0.850168
tail_all,1382,82.135414,84.70581,-2.5703964,-82.135414,21,same_front,0.84726906
tail_all,1383,71.402176,73.60121,-2.199037,-71.402176,51,same_front,0.845806
tail_all,1384,238.09317,239.00224,-0.90907377,-238.09317,17,same_front,0.84507835
tail_all,1385,-94.9447,-91.13623,-3.808475,94.9447,63,same_front,0.83859634
tail_all,1386,173.25896,177.1091,-3.8501477,-173.25896,5,same_front,0.8365565
tail_all,1387,38.587578,40.674744,-2.087167,-38.587578,51,same_rear,0.83376545
tail_all,1388,41.137337,43.224503,-2.087167,-41.137337,51,same_rear,0.82183707
tail_all,1389,204.25856,205.16763,-0.90907377,-204.25856,17,same_front,0.81837714
tail_all,1390,215.74153,216.6506,-0.90907377,-215.74153,17,same_front,0.8182639
tail_all,1391,128.1429,129.05197,-0.90907377,-128.1429,17,same_front,0.8177114
tail_all,1392,58.178024,60.37706,-2.199037,-58.178024,51,same_front,0.81721675
tail_all,1393,194.62944,195.53851,-0.90907377,-194.62944,17,same_front,0.80946434
tail_all,1394,211.25749,212.16656,-0.90907377,-211.25749,17,same_front,0.8040429
tail_all,1395,-1.9849868,0.2140503,-2.199037,1.9849868,51,same_front,0.8010816
tail_all,1396,60.811775,62.89894,-2.087167,-60.811775,51,same_rear,0.8004072
tail_all,1397,214.5308,215.43988,-0.90907377,-214.5308,17,same_front,0.7916045
tail_all,1398,187.9226,188.83168,-0.90907377,-187.9226,17,same_front,0.7846011
tail_all,1399,99.96859,102.53899,-2.5703964,-99.96859,21,same_front,0.7803941
tail_all,1400,237.3055,238.21457,-0.90907377,-237.3055,17,same_front,0.763919
tail_all,1401,241.00685,241.91592,-0.90907377,-241.00685,17,same_front,0.75748324
tail_all,1402,52.2686,54.355766,-2.087167,-52.2686,51,same_rear,0.75422287
tail_all,1403,224.96709,225.87616,-0.90907377,-224.96709,17,same_front,0.75371057
tail_all,1404,136.76157,140.9355,-4.1739345,-136.76157,17,right_front,0.74619716
tail_all,1405,47.36408,51.11313,-3.7490516,-47.36408,49,same_front,0.7450463
tail_all,1406,219.38623,220.2953,-0.90907377,-219.38623,17,same_front,0.7435916
tail_all,1407,-247.96152,-241.35983,-6.6016827,247.96152,49,right_front,0.73703206
tail_all,1408,36.458138,38.657173,-2.199037,-36.458138,51,same_front,0.73522675
tail_all,1409,85.84629,87.93346,-2.087167,-85.84629,51,same_rear,0.7314818
tail_all,1410,103.70607,107.94063,-4.2345595,-103.70607,50,same_rear,0.7298991
tail_all,1411,61.584435,63.78347,-2.199037,-61.584435,51,same_front,0.7244952
tail_all,1412,226.14223,227.0513,-0.90907377,-226.14223,17,same_front,0.7221021
tail_all,1413,152.95969,155.53009,-2.5703964,-152.95969,21,same_front,0.72085816
tail_all,1414,-30.38801,-28.300842,-2.087167,30.38801,51,same_rear,1.105907
tail_all,1415,230.10786,231.01694,-0.90907377,-230.10786,17,same_front,1.0819436
tail_all,1416,241.41005,242.31912,-0.90907377,-241.41005,17,same_front,1.0788379
tail_all,1417,246.32314,247.23221,-0.90907377,-246.32314,17,same_front,1.076658
tail_all,1418,105.373436,107.94383,-2.5703964,-105.373436,21,same_front,1.060357
tail_all,1419,144.50119,147.0716,-2.5703964,-144.50119,21,same_front,1.0586219
tail_all,1420,-474.4685,-469.90372,-4.564801,474.4685,19,same_rear,1.0585365
tail_all,1421,226.72557,227.63464,-0.90907377,-226.72557,17,same_front,1.0368466
tail_all,1422,137.14447,139.71486,-2.5703964,-137.14447,21,same_front,0.99558675
tail_all,1423,152.87761,153.78668,-0.90907377,-152.87761,17,same_front,0.9943347
tail_all,1424,116.767456,120.51651,-3.7490516,-116.767456,49,same_front,0.98550594
tail_all,1425,-25.04482,-19.290436,-5.754385,25.04482,63,left_front,0.9854474
tail_all,1426,94.44663,98.68119,-4.2345595,-94.44663,50,same_rear,0.97215164
tail_all,1427,184.40102,185.31009,-0.90907377,-184.40102,17,same_front,0.9372936
tail_all,1428,98.65513,102.40418,-3.7490516,-98.65513,49,same_front,0.9052549
tail_all,1429,91.652466,93.8515,-2.199037,-91.652466,51,same_front,0.901295
tail_all,1430,86.41255,90.64711,-4.2345595,-86.41255,50,same_rear,0.8976274
tail_all,1431,47.206047,49.293213,-2.087167,-47.206047,51,same_rear,0.8919873
tail_all,1432,235.81285,236.72192,-0.90907377,-235.81285,17,same_front,0.8803615
tail_all,1433,27.96954,31.778015,-3.808475,-27.96954,63,same_front,0.8452522
tail_all,1434,91.0307,95.26526,-4.2345595,-91.0307,50,same_rear,0.83794713
tail_all,1435,59.11655,62.8656,-3.7490516,-59.11655,49,same_front,0.83517087
tail_all,1436,17.973446,21.781921,-3.808475,-17.973446,63,same_front,0.8341303
tail_all,1437,241.07863,241.9877,-0.90907377,-241.07863,17,same_front,0.8328816
tail_all,1438,97.00398,99.09115,-2.087167,-97.00398,51,same_rear,0.8298405
tail_all,1439,48.01481,50.213844,-2.199037,-48.01481,51,same_front,0.8268353
tail_all,1440,6.974486,9.173523,-2.199037,-6.974486,51,same_front,0.8234251
tail_all,1441,63.916042,69.536896,-5.6208534,-63.916042,31,same_rear,0.8224541
tail_all,1442,-124.687004,-120.83685,-3.8501477,124.687004,63,same_rear,0.8218495
tail_all,1443,218.05121,218.96028,-0.90907377,-218.05121,17,same_front,0.8165243
tail_all,1444,225.86516,226.77423,-0.90907377,-225.86516,17,same_front,0.80201834
tail_all,1445,13.499027,17.349174,-3.8501477,-13.499027,63,same_rear,0.8014148
tail_all,1446,40.900368,48.600662,-7.700294,-40.900368,62,left_front,0.79600817
tail_all,1447,242.40294,243.31201,-0.90907377,-242.40294,17,same_front,0.7951457
tail_all,1448,78.63528,80.83431,-2.199037,-78.63528,51,same_front,0.79175776
tail_all,1449,-109.21069,-105.36054,-3.8501477,109.21069,63,same_rear,0.78926307
tail_all,1450,13.491619,17.300095,-3.808475,-13.491619,63,same_front,0.7881608
tail_all,1451,75.48153,78.051926,-2.5703964,-75.48153,21,same_front,0.7820448
tail_all,1452,146.91342,150.76357,-3.8501477,-146.91342,5,same_front,0.77920145
tail_all,1453,98.32395,100.89435,-2.5703964,-98.32395,21,same_front,0.7766101
tail_all,1454,89.94341,92.03058,-2.087167,-89.94341,51,same_rear,0.7741023
tail_all,1455,102.80338,105.37378,-2.5703964,-102.80338,21,same_front,0.77386224
tail_all,1456,48.24259,50.329758,-2.087167,-48.24259,51,same_rear,0.7627201
tail_all,1457,100.784996,105.15308,-4.3680906,-100.784996,21,left_front,0.7495937
tail_all,1458,151.73096,154.30136,-2.5703964,-151.73096,21,same_front,0.748371
tail_all,1459,-308.3592,-306.16016,-2.199037,308.3592,51,same_front,0.74613124
tail_all,1460,-215.85596,-212.04749,-3.808475,215.85596,63,same_front,0.74204206
tail_all,1461,-762.10065,-758.2922,-3.808475,762.10065,63,same_front,0.7408843
tail_all,1462,87.84538,88.754456,-0.90907377,-87.84538,17,same_front,0.7400394
tail_all,1463,120.51947,123.08987,-2.5703964,-120.51947,21,same_front,0.7386185
tail_all,1464,-173.3589,-165.65862,-7.700294,173.3589,61,left_front,0.7367648
tail_all,1465,244.14941,245.05849,-0.90907377,-244.14941,17,same_front,0.736112
tail_all,1466,237.57768,238.48676,-0.90907377,-237.57768,17,same_front,0.7289879
tail_all,1467,98.939575,103.17413,-4.2345595,-98.939575,5,left_front,0.72687346
tail_all,1468,43.045616,45.24465,-2.199037,-43.045616,51,same_front,0.72684485
tail_all,1469,218.53822,219.4473,-0.90907377,-218.53822,17,same_front,0.72341174
tail_all,1470,74.38303,79.250114,-4.8670816,-74.38303,51,right_rear,0.7231212
tail_all,1471,237.15688,238.06595,-0.90907377,-237.15688,17,same_front,0.72301114
tail_all,1472,253.57883,254.4879,-0.90907377,-253.57883,17,same_front,1.1554568
tail_all,1473,241.70619,242.61526,-0.90907377,-241.70619,17,same_front,1.1467973
tail_all,1474,233.05235,233.96143,-0.90907377,-233.05235,17,same_front,1.0441917
tail_all,1475,198.06917,198.97824,-0.90907377,-198.06917,17,same_front,1.0130559
tail_all,1476,-239.33392,-231.63364,-7.700294,239.33392,59,left_rear,0.99179685
tail_all,1477,240.42503,241.3341,-0.90907377,-240.42503,17,same_front,0.984098
tail_all,1478,233.0276,233.93668,-0.90907377,-233.0276,17,same_front,0.9825923
tail_all,1479,141.64764,144.21805,-2.5703964,-141.64764,21,same_front,0.969079
tail_all,1480,58.979393,65.98654,-7.007148,-58.979393,59,same_front,0.9690354
tail_all,1481,-140.86526,-134.77441,-6.090857,140.86526,59,same_rear,0.96600085
tail_all,1482,194.42302,195.33209,-0.90907377,-194.42302,17,same_front,0.96074444
tail_all,1483,218.0189,218.92798,-0.90907377,-218.0189,17,same_front,0.9283124
tail_all,1484,184.84119,185.75026,-0.90907377,-184.84119,17,same_front,0.909112
tail_all,1485,223.64513,224.5542,-0.90907377,-223.64513,17,same_front,0.90837675
tail_all,1486,209.25389,210.16296,-0.90907377,-209.25389,17,same_front,0.9057851
