t,ego_lower,ego_mean,ego_upper,tar_lower,tar_mean,tar_upper,ego_world,tar_world
0.0,-0.00038631130323597845,-6.219070395066713e-06,0.00039582994958950387,49.19953947061162,49.2000298055013,49.200468635533504,0.0,49.20000076293945
0.2,2.999766749109293,2.9999985249837238,3.0002283304496746,52.16473665131999,52.196024627685546,52.22283029507247,3.0,52.20000076293945
0.4,5.99973726864872,5.999979712168376,6.000197631065526,55.17569446555007,55.20168446858724,55.23290858184112,6.0,55.20000076293945
0.6000000000000001,8.999792742679087,8.999982045491537,9.000152420994421,58.17162007899535,58.200369160970055,58.226837061347815,9.0,58.20000076293945
0.8,11.999825632553659,11.999997355143229,12.000167667847101,61.137702652716534,61.160025685628256,61.18462142818144,12.0,61.15999984741211
1.0,14.999861454961506,15.000012003580729,15.000168430795082,63.975537679087665,64.00353123982747,64.03623580676822,15.0,64.0
1.2000000000000002,17.99983127115632,17.999985275268553,18.000133705130633,66.6213558195976,66.63965891520182,66.66504268502142,18.0,66.63999938964844
1.4000000000000001,20.99985728262548,20.999996668497722,21.000148701660326,69.01610688590762,69.04092051188151,69.06687030721466,21.0,69.04000091552734
1.6,23.99984965323095,24.000002975463868,24.000136470790416,71.16853559958489,71.19966878255208,71.22032947530904,24.0,71.20000457763672
1.8,26.999802327153887,26.99999994913737,27.000177907941595,73.09801539944333,73.11821848551432,73.13605823459719,27.0,73.12000274658203
2.0,29.999791884380915,30.00000867207845,30.000173830984956,74.77178810837648,74.7980527750651,74.8221218089861,30.0,74.80000305175781
2.2,32.99581942556981,32.996001739501956,32.99618201255585,76.21685142144172,76.2388042195638,76.25577544790849,32.99599075317383,76.24000549316406
2.4000000000000004,35.92481818196108,35.924985860188805,35.92515287398866,77.42057981394375,77.43810099283854,77.45495243011972,35.92498779296875,77.44000244140625
2.6,38.722903156271805,38.72305811564127,38.723241472237866,78.38467988925201,78.4004111735026,78.41300401674405,38.723079681396484,78.4000015258789
2.8000000000000003,41.34966797828238,41.34981521606446,41.34998278613382,79.10131186856934,79.12056294759114,79.134535025007,41.34984588623047,79.12000274658203
3.0,43.77567358014354,43.775829467773434,43.776004743514235,79.58589668075268,79.60022755940756,79.61299199905785,43.77586364746094,79.60000610351562
3.2,46.03054981229947,46.0306900024414,46.03086667058507,79.82460622624542,79.83845204671223,79.85010356782853,46.03072738647461,79.84000396728516
3.4000000000000004,48.14398121831623,48.144122212727865,48.14430065154177,79.88844604241253,79.89976745605469,79.90920524363541,48.14414596557617,79.9000015258789
3.6,50.09667377470181,50.09681325276693,50.09695696829684,79.88763761158795,79.89908681233725,79.91041707973369,50.09682846069336,79.9000015258789
3.8000000000000003,51.86374073026822,51.86388417561849,51.86405391692263,79.89188299092818,79.89933095296225,79.90686931544454,51.8638916015625,79.9000015258789
4.0,53.50505065917969,53.50522415161133,53.50537805555972,79.89082069128611,79.90031707763671,79.90775308587266,53.50524139404297,79.9000015258789
4.2,55.028976774202626,55.02917999267578,55.02932028770233,79.89121122305338,79.89974385579427,79.90735816861775,55.02918243408203,79.9000015258789
4.4,56.38394441603743,56.3841471862793,56.384327316267125,79.89325818911819,79.900505472819,79.9063332555845,56.38414764404297,79.9000015258789
4.6000000000000005,57.59062399861147,57.590825703938805,57.59099721906438,79.89446754326613,79.90013326009115,79.90479926982839,57.59081268310547,79.9000015258789
4.800000000000001,58.65872468947493,58.658961385091146,58.65915942191012,79.89587230649263,79.89989756266276,79.90435705175983,58.65894317626953,79.9000015258789
5.0,59.52414250371662,59.52434127807617,59.52450180053711,79.89436874368737,79.89991271972656,79.90482950093332,59.52432632446289,79.9000015258789
5.2,60.19343738554166,60.19362024943034,60.19379911422303,79.894947623039,79.89964426676433,79.90364055608818,60.19362258911133,79.9000015258789
5.4,60.78664293288313,60.7867827351888,60.78693389892578,79.89600419976387,79.89999949137369,79.90299167592983,60.78679275512695,79.9000015258789
5.6000000000000005,61.36775484084212,61.36789866129557,61.36807565687808,79.8958464603416,79.90018361409506,79.90373382561538,61.36790084838867,79.9000015258789
5.800000000000001,61.94078617094205,61.94095540364583,61.94108052249673,79.89668827055142,79.90010365804036,79.90309028613551,61.940982818603516,79.9000015258789
