t,ego_lower,ego_mean,ego_upper,tar_lower,tar_mean,tar_upper,ego_world,tar_world
0.0,-2.2777589644262996e-07,-1.4497060819943877e-08,1.2174878801080265e-07,-0.00393159060143105,-8.631206767252782e-05,0.0039653695555832745,0.0,0.0
0.2,-2.734137073609265e-07,-3.382940019965494e-09,2.4744305562370267e-07,-0.0021431132792271283,7.725352227377395e-05,0.0020944605384603772,0.0,0.0
0.4,-3.3426296434608997e-07,-2.0720526106761858e-08,4.817652148981428e-07,-0.002138901862417063,0.000258455209453435,0.002457028196447259,0.0,0.0
0.6000000000000001,-4.0969533738677017e-07,4.3334853151814436e-08,5.843376504404339e-07,-0.0019654365229887444,0.00013406438374659048,0.002440900766919524,0.0,0.0
0.8,-8.056187519693768e-07,4.946130376974149e-08,7.641272300175911e-07,-0.002532668378912708,-0.00016951255548823007,0.0017796389239258708,0.0,0.0
1.0,-6.273219735362533e-07,1.1380332715897149e-07,7.509481414071054e-07,-0.0020709339652113454,-0.00019134975232494374,0.0018713269398165375,0.0,0.0
1.2000000000000002,-7.791750162765801e-07,1.342832335223439e-07,9.720035968312969e-07,-0.002059018234459999,2.7982168830931187e-06,0.0019130498510565228,0.0,0.0
1.4000000000000001,-8.820121249055889e-07,1.2456161146682613e-07,1.2127749314067965e-06,-0.0023806048768372657,4.258788734053572e-07,0.0019414087657516309,0.0,0.0
1.6,-8.281125460486836e-07,2.2120527776318494e-07,1.1229197041392982e-06,-0.0029978558549703994,-0.00012060075692716055,0.0022633641933848337,0.0,0.0
1.8,-9.085502854197919e-07,3.453971778573835e-07,1.575780983057989e-06,-0.002050502598300507,0.00010111537703778594,0.002458894810221173,0.0,0.0
2.0,-1.095452266279275e-06,3.2869132311930114e-07,1.7232083429692383e-06,-0.002002304597053984,0.0002823156899345728,0.002227539007832213,0.0,0.0
2.2,0.007457364891709357,0.007458917597929637,0.007460655190427272,-0.001921500530290359,0.0003830995994697635,0.0023446586743198316,0.007458686828613281,0.0
2.4000000000000004,0.003442589603486802,0.0034444891785581906,0.003446636354766116,-0.0027058595936509605,-1.3618558817446082e-05,0.002056762628136767,0.003444194793701172,0.0
2.6,0.0023464918192012386,0.0023480284648636977,0.0023493816201361393,-0.003565903072306414,-0.00028216751665847067,0.0020611505838846167,0.0023479461669921875,0.0
2.8000000000000003,-0.010138594813533405,-0.010136665366590024,-0.01013498277186144,-0.002208978604598121,-0.0001423131775663933,0.002281869865823756,-0.010136604309082031,0.0
3.0,-0.01953048908640534,-0.01952894702553749,-0.019526684680052482,-0.002814606028382979,-0.00012865344154609678,0.002320820822723493,-0.019529104232788086,0.0
3.2,0.0005156815342446161,0.000518075015861541,0.0005198086458131918,-0.002713789779951137,-9.076367462209115e-05,0.0021683853757773733,0.0005178451538085938,0.0
3.4000000000000004,-0.002904722112002912,-0.002902017505839467,-0.002900047815640005,-0.0021888619524117587,-9.569266025209798e-05,0.002375144076601949,-0.0029020309448242188,0.0
3.6,0.0023971916756189864,0.0024003763931492966,0.0024029460820982895,-0.002443774535821535,-0.00024126082552053656,0.002164953363442877,0.0024001598358154297,0.0
3.8000000000000003,-0.001722725632150779,-0.0017187761111805836,-0.0017150710338269123,-0.0030579572304411176,-0.00010559509585921963,0.002597415508888243,-0.0017189979553222656,0.0
4.0,-0.011268420016900206,-0.011264608055353165,-0.011260591645474343,-0.0035515985948902833,-0.0004660718351563749,0.0024067444598269653,-0.011265039443969727,0.0
