epoch,teacher_forcing,train_loss,train_recon_loss,train_roll_loss,train_prior_roll_loss,train_endpoint_roll_loss,train_prior_endpoint_roll_loss,train_prior_control_loss,train_late_prior_control_loss,train_latent_loss,train_switch_rate,train_boundary_target_rate,train_rollout_response_steps,val_loss,val_recon_loss,val_roll_loss,val_prior_roll_loss,val_endpoint_roll_loss,val_prior_endpoint_roll_loss,val_first_step_recon,val_latent_loss,val_latent_kl,val_duration_nll,val_censor_nll,val_posterior_boundary_nll,val_prototype_reconstruction,val_state_bootstrap_nll,val_switch_rate,val_boundary_target_rate,val_prior_control_loss,val_late_prior_control_loss,val_causal_prior_rollout_ADE_m,val_causal_prior_rollout_FDE_m
11,0.9,0.6899724025617946,0.07110602449287068,0.02573257681321014,0.36517326161265373,0.03258720660074191,0.5055337349799547,0.11223817457529632,0.1331433364274827,4.559210781617598,1.0,0.03862949912859635,14.545454545454545,2.886405716339747,0.7542425245046616,0.9676615993181864,0.9490679949522018,1.3345431784788768,1.3079362163941066,0.02620034827850759,4.3086720407009125,0.1150213684886694,0.0,0.0,0.0,0.3169088276724021,0.7753483752409617,1.0,0.038011956649521984,0.1659163006891807,0.19169382068018118,0.4619429299307642,1.6769438372095509
12,0.8,0.7224577304991808,0.07433383637531236,0.027896029806949874,0.4015127357434143,0.03490933752195401,0.5555650318210775,0.11537382335148075,0.13634566224434158,4.3743025216189295,1.0,0.03865269982171329,15.154545454545454,2.8720253904660544,0.7558840736746788,0.9698596770564715,0.937375416358312,1.3368797202905018,1.2908262411753337,0.026217261717344325,4.178124676148097,0.11138718978812297,0.0,0.0,0.0,0.3142866560568412,0.7504901687304179,1.0,0.038011956649521984,0.1654922111580769,0.19117348454892635,0.4568174323868414,1.6542218965584439
13,0.7,0.7303372491489757,0.07758851586417718,0.030744255588135937,0.4136843767355789,0.038009295172312045,0.5730449534952641,0.11773594038730317,0.13906808800318024,4.16640191078186,1.0,0.038692472837018696,15.518181818181818,2.792275369167328,0.7318376873930296,0.9331475719809532,0.9263784835735956,1.284810612599055,1.2751607249180477,0.026184857124462724,4.018231948216756,0.11413732698808114,0.0,0.0,0.0,0.29542990028858185,0.7217329603930315,1.0,0.038011956649521984,0.16683976414302984,0.1930282066265742,0.44775769428870943,1.6204072784866723
14,0.6,0.7229237857190045,0.07949392809109254,0.034609995816241614,0.4117068705233661,0.04244458648291501,0.5692290412431413,0.1156958571550521,0.136704096570611,3.942259831862016,1.0,0.038649385583332994,15.245454545454546,2.926965117454529,0.7596874907612801,0.9755932887395223,0.9561764895915985,1.3463412175575893,1.3189164648453395,0.026198065374046564,4.71015731493632,0.1035683477918307,0.0,0.0,0.0,0.292329428717494,0.8628518953919411,1.0,0.038011956649521984,0.16689148048559824,0.19307246742149195,0.46290183354811126,1.684181313557549
15,0.5,0.6899120276624506,0.08082274019040844,0.04008489308709448,0.3730885758657347,0.04896389801393856,0.5159352132542567,0.11045912151986903,0.13076744902540338,3.9183162645860152,1.0,0.038642756937241014,14.363636363636363,2.8516437113285065,0.7499749983350436,0.9605053688089052,0.9400768727064133,1.325065091252327,1.2956915547450383,0.026204008453836043,4.021728823582332,0.10810755876203378,0.0,0.0,0.0,0.29188158673544723,0.7243479366103808,1.0,0.038011956649521984,0.1670957381526629,0.19322274873654047,0.45863486042117874,1.6672117694186
16,0.4,0.747506336461414,0.09040480049496347,0.04951913007958369,0.4275935310531746,0.060502801767804405,0.591721649942073,0.11872579902410507,0.14017335816540502,3.599777434088967,1.0,0.0386493857441978,15.681818181818182,2.8192517161369324,0.749130924542745,0.9596245562036833,0.9349553709228834,1.3231743574142456,1.2878273675839107,0.02620633939901988,3.5108167827129364,0.10166057075063388,0.0,0.0,0.0,0.27118048320213956,0.6275951415300369,1.0,0.038011956649521984,0.16634288181861243,0.19238943544526896,0.4554030271033422,1.6515146372807628
17,0.30000000000000004,0.6879580757834695,0.09405778128315102,0.0632454770871184,0.35222373753786085,0.07852353260598399,0.48716380684213206,0.10805734328248284,0.12810094275257805,3.568621511892839,1.0,0.03867921508340673,13.99090909090909,2.795396109422048,0.7371718610326449,0.9416141410668691,0.9306383828322092,1.297150840361913,1.281154106060664,0.026183566233764093,3.7194347083568573,0.09993762709200382,0.0,0.0,0.0,0.2732473344852527,0.6692499456306299,1.0,0.038011956649521984,0.1662498414516449,0.19212533409396806,0.45274637932527373,1.6389108432434967
18,0.19999999999999996,0.7429674384268847,0.11367454508488828,0.09325811151753773,0.37125790139490905,0.11837403462691741,0.5137146950445391,0.11096145530993289,0.131283628906716,3.295537506450306,1.0,0.038704073065045204,14.445454545454545,2.8183037539323172,0.7520149846871694,0.9638300389051437,0.9488667895396551,1.3299367874860764,1.308272163073222,0.026188008720055223,3.071838508049647,0.1038344306871295,0.0,0.0,0.0,0.26579983284076053,0.5404408499598503,1.0,0.038011956649521984,0.16756844085951647,0.19398188404738903,0.4591637668136553,1.6715800969234345
19,0.09999999999999998,0.933702417937192,0.1724836777557026,0.18137046637182885,0.41875159344212576,0.2395006729120558,0.5790270357646725,0.11613236686045474,0.13706309101120992,3.2219335556030275,1.0,0.03865932851013812,15.418181818181818,2.813703974088033,0.7441237941384315,0.952185350159804,0.9437988375624021,1.3128820757071178,1.3007071961959202,0.026178016715372603,3.4719195663928986,0.09767397151639064,0.0,0.0,0.0,0.24974815733730793,0.6248994767665863,1.0,0.038011956649521984,0.16678762311736742,0.1929467904071013,0.4528642097717362,1.6428726704212357
20,0.0,1.1395254942503843,0.2841052204370499,0.3526619586754929,0.3513768607242541,0.4884418167851188,0.48657983121546833,0.10963989167728207,0.13015734993598677,3.0276291240345348,1.0,0.03868584391576323,14.118181818181819,2.8030566473801932,0.7488460466265678,0.9608555659651756,0.9509330317378044,1.3251640349626541,1.3109358102083206,0.026207844881961744,2.848439539472262,0.10043577818820874,0.0,0.0,0.0,0.25575545864800614,0.4984496608376503,1.0,0.038011956649521984,0.16495034409066042,0.1905980215718349,0.4555802220500686,1.6526186683160922
