epoch,teacher_forcing,train_loss,train_recon_loss,train_roll_loss,train_prior_roll_loss,train_endpoint_roll_loss,train_prior_endpoint_roll_loss,train_prior_control_loss,train_late_prior_control_loss,train_latent_loss,train_switch_rate,train_boundary_target_rate,train_rollout_response_steps,val_loss,val_recon_loss,val_roll_loss,val_prior_roll_loss,val_endpoint_roll_loss,val_prior_endpoint_roll_loss,val_first_step_recon,val_latent_loss,val_latent_kl,val_duration_nll,val_censor_nll,val_posterior_boundary_nll,val_prototype_reconstruction,val_state_bootstrap_nll,val_switch_rate,val_boundary_target_rate,val_prior_control_loss,val_late_prior_control_loss,val_causal_prior_rollout_ADE_m,val_causal_prior_rollout_FDE_m
11,0.95,0.7220729933543639,0.07309014384042133,0.02487029621208256,0.4211510529910976,0.03171464233574542,0.5831279410557313,0.11837803020396016,0.13997264250435612,4.059229982982982,0.0818866920064796,0.03862121318551627,15.49090909090909,2.8190357287724814,0.7428845216830572,0.9505177587270737,0.9307453234990438,1.310352439681689,1.281635656952858,0.026172077128042776,3.89776204029719,0.0871657719835639,0.256673585002621,0.015228338190354407,1.7632192000746727,0.3209343266983827,0.5553910359740257,0.07676082880546649,0.038011956649521984,0.1664591214309136,0.19246126028398672,0.45585520488454057,1.6541809876430311
12,0.9,0.6950717812234705,0.07219155081971125,0.025871610336683015,0.40194729359989817,0.03279105910862034,0.5559633120894432,0.11448612047190015,0.13543907149948858,3.9012265053662385,0.08447077067738229,0.03867590060372922,14.954545454545455,2.8629179994265237,0.7581613759199778,0.9725851913293203,0.942945159971714,1.3423209488391876,1.2996925363938014,0.026195639045909047,3.7845251063505807,0.09316749808688958,0.27618365983168286,0.01792134717106819,1.6764562080303829,0.31241557995478314,0.5331446006894112,0.08553131607671578,0.038011956649521984,0.16744152766962847,0.19373964394132295,0.4614346924070403,1.680525091874712
13,0.85,0.6812607058069923,0.07289742542938753,0.02676017921079289,0.3883504192260179,0.03369094853035428,0.5376094304025173,0.11425461369481954,0.1352957297116518,3.865053582191467,0.07988374443216757,0.03862949905239723,14.854545454545455,2.805371016263962,0.7344709783792496,0.9380727857351303,0.9282326896985372,1.2922835052013397,1.2778143187363942,0.026169219209502142,4.091891815265019,0.08708365447819233,0.22635546947518984,0.012698831657568613,1.855597699681918,0.29587026064594585,0.6011968329548836,0.0639321814912061,0.038011956649521984,0.1657133207966884,0.19158076805373034,0.45079152862541283,1.6339827789960437
14,0.8,0.7061239196495577,0.07506593005223708,0.02812305824323134,0.41129637817767534,0.035197815942493355,0.5690447723323648,0.1168213275345889,0.13808988915248352,3.8327709913253782,0.08180386803366921,0.038606298537078226,15.381818181818181,2.78137136499087,0.7342517351110777,0.9380041634043058,0.9280914341410001,1.2921856343746185,1.2777488927046459,0.02617248015788694,3.620480328798294,0.08720775321125984,0.250204237177968,0.013570765421415368,1.7687014664212863,0.29144495725631714,0.5071754542489847,0.07419368624687195,0.038011956649521984,0.1658457467953364,0.19171350759764513,0.44927804989278153,1.6274686864761954
15,0.75,0.6413613056594675,0.07268714884465391,0.029351624863391573,0.3624261037531224,0.03648821684447202,0.5010373665527864,0.10922968512908979,0.12948413701219993,3.5379285140471026,0.0825521245598793,0.03873058825900609,14.2,2.776435395081838,0.7335242405533791,0.9360528762141863,0.9295363773902258,1.289002334078153,1.2797632316748302,0.026164358326544363,3.5464385648568473,0.0936324962725242,0.2691802152742942,0.014698568770351509,1.6986529355247815,0.27841808646917343,0.4931691897412141,0.0817977845047911,0.038011956649521984,0.16635855038960776,0.19231172588964304,0.4502987018989812,1.6302702463708476
16,0.7,0.6255163558504798,0.07243571711534803,0.030729987319897522,0.34367121309041976,0.03809386078606952,0.47510588020086286,0.1062658684158867,0.1260477808050134,3.5735887072303076,0.08482963175258854,0.03865932877260175,13.754545454545454,2.808049033085505,0.7410436148444811,0.948485292494297,0.9345477397243181,1.307227686047554,1.2871403843164444,0.0261852218148609,3.679447869459788,0.09079193572203319,0.3107988288005193,0.026465611920381587,1.4926466718316078,0.27134868999322254,0.5213762310643991,0.10998896975070238,0.038011956649521984,0.16563159475723901,0.1914304979145527,0.4528634825125091,1.63980265197543
17,0.65,0.7134600536389785,0.07848728153515946,0.03225403529676524,0.4248567393896255,0.03965291204777631,0.5876855271783742,0.11723032217811455,0.13842391408979893,3.5572399247776376,0.08595964187248187,0.03860132674347948,15.60909090909091,2.798360546429952,0.7399416441718737,0.9447078357140223,0.9383736078937849,1.3014685759941738,1.2923263410727184,0.02618788314672808,3.5067491432030997,0.09503849844137828,0.23608523110548654,0.013689217584518095,1.800932837029298,0.26804804305235547,0.48873098691304523,0.07113563315942883,0.038011956649521984,0.16724935546517372,0.19338609526554743,0.45383956895737504,1.6438771344307683
18,0.6,0.6511203261938963,0.07724534943699837,0.03458945554765788,0.36233245909891343,0.04231877780773423,0.5016296545890244,0.11075814752416177,0.13127597682178022,3.539061177860607,0.0817664155905897,0.0386129271577705,14.290909090909091,2.871316601832708,0.7561829586823782,0.9698808342218399,0.9610763813058535,1.3386124223470688,1.3258714775244396,0.026197666224713128,3.6835284729798636,0.09706296306103468,0.2816498043636481,0.021416667732410133,1.5891059339046478,0.25693773726622265,0.5258369607230028,0.09223109545807044,0.038011956649521984,0.16791289548079172,0.19427999667823315,0.46202549340530347,1.6842365893205995
19,0.55,0.6185657761313699,0.07617816836996512,0.03697068471122872,0.3357055040584369,0.045341085981238975,0.46413872560316866,0.10484203987500884,0.12451815605163574,3.3942283045161856,0.08493358672342517,0.03861458463678983,13.518181818181818,2.7990929583708444,0.7390079125761986,0.9443286707003912,0.937546951075395,1.3016502658526103,1.2917679796616237,0.026186784806971748,3.5641884803771973,0.09389864994833867,0.22236037999391556,0.013003201379130283,1.8366967116792996,0.24035586727162203,0.5070792461435,0.06539957085624337,0.038011956649521984,0.16722344855467478,0.19346551659206548,0.4531962641784181,1.646113393274328
20,0.5,0.6328221865675666,0.08070783415301279,0.040338062461126936,0.3470214773985473,0.049166166375983845,0.48064452294598925,0.10982188548554074,0.13042076003145087,3.295096254348755,0.08565768968652596,0.03865435713563453,14.090909090909092,2.8819925586382547,0.7641163021326065,0.9850196739037832,0.9722234855095545,1.3615208913882573,1.343215877811114,0.026197381705666583,3.2126618226369223,0.09199891922374566,0.2613326000670592,0.019638493269061048,1.6841220806042354,0.2465960377206405,0.4344130518535773,0.0873435487349828,0.038011956649521984,0.16617895228167376,0.1921887962768475,0.46426019481590647,1.6955235790366046
21,0.44999999999999996,0.716693823445927,0.08657168762927706,0.04428422031077472,0.4195571255616166,0.05388363870707425,0.5806570051745935,0.1172869567505338,0.13854558325626634,3.3256156986409966,0.08491611209782687,0.03875213184139945,15.481818181818182,2.7748034298419952,0.736542617281278,0.9415233184893926,0.9316199695070585,1.2973099897305171,1.2829672992229462,0.026171259426822264,3.3023500939210257,0.09547920028368632,0.2364673875272274,0.01625696348492056,1.7308345586061478,0.2450647410005331,0.45527463033795357,0.0751584037207067,0.038011956649521984,0.16591920020679632,0.19177450674275556,0.45013085038435874,1.6307361043013067
22,0.4,0.6575825593688271,0.08557782698084007,0.04874190860851244,0.3645315571264787,0.05963470065458255,0.5040263350714337,0.10890856828879227,0.12905230837112122,3.1746253490448,0.08269391144541177,0.03871733073822477,14.254545454545454,2.8006998697916665,0.7397995417316755,0.9466417034467062,0.9397924145062765,1.3046555370092392,1.2948356966177623,0.026179688206563394,3.489323894182841,0.08821333417048056,0.26575874102612335,0.018162443884648383,1.6663897062341373,0.2320694513618946,0.49370450774828595,0.08724039917190869,0.038011956649521984,0.1654642162223657,0.19123180645207563,0.45169650220938545,1.638302809849941
23,0.35,0.7365794531323693,0.09438279542055997,0.056839518384499986,0.41924598064612256,0.0696877967227589,0.5799803900447759,0.11753953204236248,0.13877225768837062,3.3222231474789705,0.08526503606276079,0.03860961292785677,15.654545454545454,2.7541666825612388,0.7292008201281229,0.9315717443823814,0.9265897224346796,1.2828003416458766,1.2754007081190746,0.026176497262592118,3.336087683836619,0.09720975377907355,0.2561138638605674,0.016888599027879536,1.6504482155044873,0.23142198473215103,0.4643682837486267,0.08447685154775779,0.038011956649521984,0.16417617909610271,0.18968949715296426,0.4492723385063207,1.6269861224389137
24,0.30000000000000004,0.7276522108099678,0.0986130049621517,0.06531321480870247,0.4061447530307553,0.08061705025082284,0.5617982894182205,0.11537917357954112,0.13639286875047468,3.151624740253795,0.0870921594852751,0.038614584344693205,15.3,2.765811930100123,0.7348495995004972,0.9401381015777588,0.9313672209779421,1.2952688733736675,1.2824611763159435,0.026182142086327076,3.189140260219574,0.09045758067319791,0.24620119544366995,0.017421916127204895,1.6719239850838978,0.2185470840583245,0.4397063006957372,0.08258614068229993,0.038011956649521984,0.16429113410413265,0.18972863567372164,0.44994113008701636,1.6279785676475935
25,0.25,0.7041928684169596,0.10299052074551582,0.07604287801818414,0.36779095930132,0.09505596486004916,0.5090103169056502,0.11086470701477745,0.13134824948554688,3.147370130365545,0.08624364097010005,0.03860132683237845,14.472727272727273,2.792204797267914,0.7385015338659286,0.9452024425069491,0.939963827530543,1.3025769342978795,1.2950382679700851,0.026191400208820898,3.3707393209139505,0.09658428591986497,0.28760502611597377,0.02451751676077644,1.541094921529293,0.21071117433408895,0.47320951893925667,0.10334375780075788,0.038011956649521984,0.1646141093224287,0.1900738893697659,0.45219033268956627,1.6364790488706429
26,0.19999999999999996,0.8314365983009339,0.1256400223144076,0.10456231473521753,0.44622891101647505,0.1326253209601749,0.617429000952027,0.12204695811325854,0.14384539357640527,3.1001069827513263,0.08901126442307776,0.03863612796941941,16.272727272727273,2.7467400332291922,0.7281756177544594,0.9292528405785561,0.9237107733885447,1.2791677117347717,1.271147017677625,0.026186563695470493,3.3120157519976297,0.09622434806078672,0.30355702340602875,0.01936971799780925,1.5261417279640834,0.21070944021145502,0.4601239661375682,0.10765973385423422,0.038011956649521984,0.16500208899378777,0.19064845703542233,0.44605890131902093,1.6123282470562523
27,0.15000000000000002,0.7964716041629964,0.13664061962203547,0.1277824455364184,0.38111312931234187,0.16554111404852434,0.5277861642566595,0.11391062634912404,0.13486119485036893,3.018708121776581,0.0864989696578546,0.03861789874393832,14.918181818181818,2.8688528140385947,0.7601655373970667,0.977205773194631,0.9769586275021235,1.3487529158592224,1.3485890577236812,0.026210439546654623,3.090457816918691,0.09564404810468356,0.25013932461539906,0.01746666947534929,1.6367125983039539,0.2021708848575751,0.4231717512011528,0.08512832410633564,0.038011956649521984,0.1653317647675673,0.19100231863558292,0.46547980556439356,1.6925177223752155
28,0.09999999999999998,0.8535048303279009,0.1586242678490552,0.16486392718824475,0.373723823746497,0.21781373457475142,0.5167480985549363,0.10941840816627849,0.12949032983319325,3.1258561957966196,0.08815652518109841,0.03868584389036352,14.336363636363636,2.8106700281302133,0.7363795762260755,0.9419167041778564,0.9363306537270546,1.2980098277330399,1.289821818470955,0.026180624729022384,3.920861621697744,0.08778169347594182,0.3002094266315301,0.02029363768330465,1.4713455364108086,0.19922075172265372,0.5891039483249187,0.11197928121934335,0.038011956649521984,0.16502858139574528,0.19067491590976715,0.4538575247369129,1.6468655872498754
29,0.050000000000000044,1.0231119177558206,0.22220231680707497,0.2571226978166537,0.3993194901807742,0.34755905622785743,0.552310056916692,0.11455166641284119,0.13550569777461616,2.889348194815896,0.09229203123937954,0.038695787130431696,15.163636363636364,2.7987598975499473,0.7468311786651611,0.955664244790872,0.940158245464166,1.3171130567789078,1.2949650635321934,0.02619336041000982,3.122124363978704,0.08977893243233363,0.2761995140463114,0.01934674133857091,1.5566384916504223,0.19299737426141897,0.43092843517661095,0.10066152984897296,0.038011956649521984,0.16629251527289549,0.1920538991689682,0.4587958960589245,1.666786975065318
30,0.0,1.2248918013139205,0.3075761282308535,0.3842121914367784,0.3815521063452417,0.5322682753882625,0.5283994602886113,0.11293859187174927,0.1336629331111908,3.0310275012796577,0.08749296675351532,0.03865269994871183,14.736363636363636,2.848787566026052,0.754802425702413,0.9695287297169367,0.9537308613459269,1.3382453123728435,1.3153680165608723,0.026202614108721416,3.414510101079941,0.08576177340000868,0.26687444746494293,0.01690406264970079,1.5690726613005002,0.1946710329502821,0.4916061262289683,0.09498970458904903,0.038011956649521984,0.16588319651782513,0.19170986923078695,0.4597152054906948,1.6703733959606621
