t,v_ego,a_ego,w_ego,y_ego,theta_ego,gaze,collision,Epistemic,Pragmatic,evidence
5.2,0.0032501944806426764,0.008838845416903496,0.0006278491346165538,0.027183733880519867,-0.0,-0.0,0.003785566193982959,-0.0024400826077908278,0.043686188757419586,0.426026314496994
5.4,0.0033463002182543278,0.00817805714905262,0.0006153827416710556,0.027570847421884537,-0.0,-0.0,0.0003040728624910116,-0.002411765279248357,0.040014661848545074,0.4660409688949585
5.6000000000000005,0.0034423277247697115,0.008108600974082947,0.0006083420594222844,0.02829510159790516,-0.0,-0.0,0.0008650800446048379,-0.0024192528799176216,0.04131945222616196,0.5073603987693787
5.800000000000001,0.003537401556968689,0.00796221848577261,0.0005954084335826337,0.02928856573998928,-0.0,-0.0,0.00018033535161521286,-0.0024353729095309973,0.04156392812728882,0.5489243268966675
6.0,0.003633044892922044,0.007311809808015823,0.000449636165285483,0.03042721375823021,-0.0,-0.0,0.0033551391679793596,-0.002437611809000373,0.04517684131860733,0.5941011905670166
6.2,0.003729302203282714,0.00686979852616787,0.00043494050623849034,0.03155874088406563,-0.0,-0.0,0.002307120943441987,-0.0023932065814733505,0.04489990323781967,0.6390010714530945
6.4,0.0038162912242114544,0.006226098630577326,0.00043306619045324624,0.03249482437968254,-0.0,-0.0,-0.0,-0.002423632424324751,0.04297028109431267,0.6819713711738586
6.6000000000000005,0.003889175597578287,0.005598121322691441,0.00042694571311585605,0.03318848833441734,-0.0,-0.0,-0.0,-0.002436054637655616,0.04310273006558418,0.7250741124153137
6.800000000000001,0.003960102796554565,0.005481469910591841,0.0004131703753955662,0.03358465060591698,-0.0,-0.0,-0.0,-0.0024152626283466816,0.04343939572572708,0.7685135006904602
7.0,0.004031062126159668,0.005462869070470333,0.0003703459515236318,0.03366055339574814,-0.0,-0.0,0.00166396948043257,-0.0024539208970963955,0.04518879950046539,0.8137022852897644
7.2,0.004105751868337393,0.005419160705059767,0.0003623354423325509,0.03366055339574814,-0.0,-0.0,0.002904251916334033,-0.0024515273980796337,0.046452052891254425,0.8601543307304382
7.4,0.004179227631539106,0.005416956264525652,0.0003598345210775733,0.03366055339574814,-0.0,-0.0,-0.0,-0.002436418319121003,0.04361657053232193,0.903770923614502
7.6000000000000005,0.0042531611397862434,0.005399131681770086,0.0003402150177862495,0.03366055339574814,-0.0,-0.0,-0.0,-0.0024353154003620148,0.043653059750795364,0.9474239945411682
7.800000000000001,0.004327455069869757,0.005361627321690321,0.00020040830713696778,0.03366055339574814,-0.0,-0.0,0.0010814291890710592,-0.002452222164720297,0.0446314737200737,0.9920554757118225
8.0,0.004397173877805471,0.0051504867151379585,0.00011909261957043782,0.03366055339574814,-0.0,-0.0,0.001362071605399251,-0.002451137872412801,0.044689375907182693,1.0367448329925537
8.0,0.007777975872159004,0.004793139174580574,0.0008074861252680421,0.022250480949878693,-0.0,-0.0,0.0022027790546417236,-0.0024436633102595806,0.037831861525774,0.0
8.200000000000001,0.008011970669031143,0.004488779231905937,0.0008040308603085577,0.0211472325026989,-0.0,-0.0,0.002547150943428278,-0.0024355731438845396,0.0369991660118103,0.0369991660118103
8.4,0.008216063492000103,0.0029600823763757944,0.0008003964321687818,0.02023306116461754,-0.0,-0.0,0.008524488657712936,-0.00244660465978086,0.04073409363627434,0.07773326337337494
8.6,0.008407614193856716,0.002681586192920804,0.0007952771265991032,0.019448641687631607,-0.0,-0.0,0.008735625073313713,-0.0024308233987540007,0.040068745613098145,0.11780200153589249
8.8,0.00859775673598051,0.0026806937530636787,0.0007475099409930408,0.018802585080266,-0.0,-0.0,0.004510682076215744,-0.0024318620562553406,0.03533922880887985,0.15314123034477234
9.0,0.008778516203165054,0.002543948357924819,0.0007450435659848154,0.018310312181711197,-0.0,-0.0,0.006300723180174828,-0.002441858407109976,0.03667854517698288,0.18981978297233582
9.200000000000001,0.008935556747019291,0.0019115867326036096,0.000720465846825391,0.017976265400648117,-0.0,-0.0,0.0021467506885528564,-0.002440253272652626,0.031690627336502075,0.2215104103088379
9.4,0.009072731249034405,0.0015092288376763463,0.000706829596310854,0.017801806330680847,-0.0,-0.0,0.0051682391203939915,-0.002420817967504263,0.03425883501768112,0.2557692527770996
9.600000000000001,0.009245775640010834,0.002115360926836729,0.0007047913386486471,0.01766316592693329,-0.0,-0.0,0.005522203166037798,-0.0024363505654037,0.03525129705667496,0.29102054238319397
9.8,0.009420830756425858,0.0021175064612179995,0.0006781987613067031,0.05122566595673561,-0.0,-0.0,0.0194344874471426,-0.0024480789434164762,0.08287668973207474,0.3738972246646881
