t,ego_lower,ego_mean,ego_upper,tar_lower,tar_mean,tar_upper,ego_world,tar_world
0.0,,,,-4.150699518876707e-05,4.6153091792196685e-07,3.375663411373458e-05,0.0,0.0
0.2,,,,-3.236282182186908e-05,-3.897723518093698e-06,3.301472575759149e-05,0.0,0.0
0.4,,,,-2.962320479158389e-05,1.9414567746404523e-06,3.702940180074013e-05,0.0,0.0
0.6000000000000001,,,,-3.922941958830643e-05,-8.94379062022684e-07,4.092539956537656e-05,0.0,0.0
0.8,,,,-3.8147696840098346e-05,3.194290630403884e-07,3.9294955058628286e-05,0.0,0.0
1.0,,,,-4.843526170641311e-05,-2.6865679205911874e-06,3.113277615641125e-05,0.0,0.0
1.2000000000000002,,,,-4.4756226357051575e-05,1.2419087033777033e-06,3.5710470056383515e-05,0.0,0.0
1.4000000000000001,,,,-3.8408773408805866e-05,-1.6728652064064893e-06,3.387567646194437e-05,0.0,0.0
1.6,,,,-3.775713045106417e-05,-1.0826990197188023e-06,3.132377991581764e-05,-0.20000000298023224,0.0
1.8,,,,-4.261782062505212e-05,-5.406284926342168e-07,4.2136561914809155e-05,-4.070346832275391,0.0
2.0,,,,-3.5345153356543686e-05,3.3490687405901557e-06,5.329475513687469e-05,-2.66996431350708,0.0
2.2,,,,-0.006288782876149295,0.0006877054737803216,0.007293599338956593,-3.66996431350708,0.0
2.4000000000000004,,,,-0.005404762184303752,-0.00026236694732991356,0.0033575728351979113,-7.71970796585083,0.0
2.6,,,,-0.003217991319403904,-4.9338326701520906e-05,0.0024027203627637176,-7.383693695068359,0.0
2.8000000000000003,,,,-3.6398455174775576e-05,1.1180921484310602e-06,3.25577512894254e-05,-4.383693695068359,0.0
3.0,,,,-3.870003060526905e-05,-1.7040069882708528e-06,3.35143521053555e-05,-6.094904899597168,0.0
3.2,,,,-4.040862269146483e-05,-6.542862126934779e-07,3.454341866624319e-05,-6.094904899597168,0.0
3.4000000000000004,,,,-4.177267938353416e-05,4.347581415610572e-06,4.130684194143311e-05,-4.564025402069092,0.0
3.6,,,,-2.9423675757359662e-05,2.4370109891454682e-06,3.6581562478072814e-05,-2.057143211364746,0.0
3.8000000000000003,,,,-4.326476289628418e-05,1.775843152381403e-06,4.118693853458972e-05,-0.20000000298023224,0.0
4.0,,,,-4.291808074691824e-05,-3.1692733227828286e-06,3.372923542692765e-05,-0.20000000298023224,0.0
