epoch,teacher_forcing,train_loss,train_recon_loss,train_roll_loss,train_prior_roll_loss,train_endpoint_roll_loss,train_prior_endpoint_roll_loss,train_prior_control_loss,train_latent_loss,train_switch_rate,train_boundary_target_rate,val_loss,val_recon_loss,val_roll_loss,val_prior_roll_loss,val_endpoint_roll_loss,val_prior_endpoint_roll_loss,val_first_step_recon,val_latent_loss,val_latent_kl,val_duration_nll,val_censor_nll,val_posterior_boundary_nll,val_prototype_reconstruction,val_state_bootstrap_nll,val_switch_rate,val_boundary_target_rate,val_prior_control_loss
11,0.975,1.2396215849452548,0.08936197261015574,0.024226415447062916,0.8130526449945238,0.03149164554973443,1.1046459237734476,0.1542057047287623,6.259610960218642,0.09370991902218925,0.035682870980559125,3.492045521736145,0.9785241782665253,1.2799294352531434,0.7664757370948792,1.7697278380393981,1.0446836471557617,0.026211679354310034,9.342322635650635,0.18216147124767304,0.266917285323143,0.017159238178282975,1.8176111936569215,0.2409561425447464,1.6361451506614686,0.09193935245275497,0.04748264062218368,0.1555991530418396
12,0.95,1.2084272265434266,0.08804114113251368,0.024641879151264826,0.7966772450341119,0.03188856397238043,1.080981398953332,0.15038481487168207,5.98133922153049,0.0879540224870046,0.0359953716966427,3.3791528224945067,0.9650539040565491,1.2556321918964386,0.7772062480449676,1.7299115896224975,1.0576419174671172,0.02638539206236601,7.625208473205566,0.1673300951719284,0.28061991184949875,0.01738651730120182,1.7874536097049714,0.2502683848142624,1.2925480246543883,0.09846523031592369,0.04748264062218368,0.15939926877617835
13,0.925,1.213032673464881,0.08928793056143655,0.025265107138289347,0.811561483807034,0.032556923313273325,1.1014521347151862,0.15213539103666943,5.738362799750434,0.0910500403907564,0.036516204823015465,2.9443119049072264,0.8007660746574402,1.0290162026882173,0.7510218739509582,1.4138647317886353,1.0217781007289886,0.025915675796568394,7.270154857635498,0.1881478637456894,0.24935548305511473,0.014890038874000311,1.8715344786643981,0.2136442944407463,1.2272466778755189,0.08743906244635583,0.04748264062218368,0.1515999734401703
14,0.9,1.1983845392862955,0.08851470698912939,0.025862850207421514,0.7941917194260492,0.033185917925503516,1.0775032785203722,0.1491899867852529,5.7963052007887095,0.08755266418059666,0.035995371691468686,3.1844974994659423,0.8996446192264557,1.1711524188518525,0.7381239235401154,1.6122329711914063,1.003016221523285,0.026219314709305764,7.511531400680542,0.17680267244577408,0.3146460473537445,0.017979677207767962,1.7152378976345062,0.24507553428411483,1.2656435906887054,0.11553710848093032,0.04748264062218368,0.1489953376352787
15,0.875,1.220118142498864,0.09101218117607965,0.02643858024643527,0.8175104790263705,0.03379862945940759,1.1086849172910054,0.15382041533788046,5.7031381289164225,0.09473859816789627,0.036863426776188944,3.0928545951843263,0.8558846414089203,1.1093917965888977,0.7524329125881195,1.5269873857498169,1.024410617351532,0.026018504425883292,7.502904939651489,0.17783717662096024,0.29241822361946107,0.018288605194538832,1.713018959760666,0.23727775663137435,1.2697656869888305,0.10520716309547425,0.04748264062218368,0.15156305208802223
16,0.85,1.2028288814756605,0.09138120512167612,0.02700978939731916,0.8055839816729228,0.03439264686571227,1.093833088874817,0.15345068590508568,5.577077960968017,0.09471801684962379,0.03568287144622041,2.9484781503677366,0.7984282791614532,1.0277000963687897,0.7610428154468536,1.4117250323295594,1.0361811935901641,0.025914829224348068,7.226139211654663,0.1853783205151558,0.2838768303394318,0.01949652023613453,1.7460606932640075,0.22064827233552933,1.216044807434082,0.10180023312568665,0.04748264062218368,0.1497002050280571
17,0.825,1.2123586535453796,0.090658933420976,0.027744037409623463,0.8037883136007521,0.03520910880631871,1.0908804138501484,0.1505378880434566,5.803347338570489,0.08870867672893736,0.035717593469760486,3.000381517410278,0.8114925384521484,1.0387198805809021,0.7651793718338012,1.4213789343833922,1.0408844351768494,0.026060866191983223,7.699795055389404,0.19855148047208787,0.3018991142511368,0.019740362744778396,1.6931891977787017,0.24737659841775894,1.3017860412597657,0.11042351499199868,0.04748264062218368,0.15377953127026558
18,0.8,1.2202554835213555,0.09199276251925362,0.028770382785134847,0.8152378704812792,0.036284888784090676,1.1053698513242933,0.1518361325065295,5.685089355044894,0.09358484927150938,0.03578703804459009,3.2557915925979612,0.9000838577747345,1.176682585477829,0.8034822821617127,1.6229944825172424,1.0974011421203613,0.026090521924197675,7.510856628417969,0.18856290280818938,0.27164282351732255,0.014154825545847415,1.799169898033142,0.21276435405015945,1.274787837266922,0.08825990557670593,0.04748264062218368,0.1579623095691204
19,0.775,1.222250767548879,0.09393615821997324,0.029090744795070754,0.8266787595219083,0.03658359919985135,1.1238952544000413,0.15614719722006057,5.4509022288852265,0.08525819563203388,0.03578703781693346,2.8697017431259155,0.7460006296634674,0.9520858824253082,0.7939810514450073,1.30265331864357,1.083129346370697,0.02582382466644049,7.552683734893799,0.17751861438155175,0.28596710562705996,0.021843371726572514,1.7520454406738282,0.2136074833571911,1.2831471741199494,0.09671643227338791,0.04748264062218368,0.15235928893089296
20,0.75,1.2051157103644476,0.09244603133863873,0.02982940048807197,0.8079004605611165,0.037301310814089245,1.0973113099733989,0.15142801900704703,5.498796272277832,0.08872437742021348,0.035648149200197723,2.9625553846359254,0.7978751182556152,1.0258033335208894,0.7751759648323059,1.407885766029358,1.055236381292343,0.02587575726211071,7.274018049240112,0.1842924661934376,0.30109437108039855,0.0187916100025177,1.702261996269226,0.2050480768084526,1.227845197916031,0.1054401494562626,0.04748264062218368,0.15284848287701608
21,0.725,1.235071637895372,0.09417976803249783,0.03069290245572726,0.8100271026293436,0.03824610205160247,1.1001997338400946,0.15388189206520717,6.003436946868897,0.09098813815249338,0.036134260515164995,3.2058542728424073,0.8607540190219879,1.1106392204761506,0.8029476821422576,1.5266875624656677,1.0944619238376618,0.026083751767873763,8.630266523361206,0.21909125298261642,0.2898139715194702,0.019507982674986123,1.8380393743515016,0.2693029209971428,1.4746080875396728,0.1125631496310234,0.04748264062218368,0.161679644882679
22,0.7,1.2352536651823256,0.09465662373436821,0.03192322651545207,0.8159387720955743,0.039564594129721325,1.1072696447372437,0.15271918690866895,5.854700862036811,0.09571303774913152,0.03693287174941765,2.971943235397339,0.8043612599372864,1.030557256937027,0.7806242227554321,1.4141454577445984,1.0624766945838928,0.025918410904705525,7.128010606765747,0.20417614430189132,0.3090540856122971,0.02057476732879877,1.7057471990585327,0.1986240491271019,1.193828946352005,0.11408675163984298,0.04748264062218368,0.1570799693465233
23,0.675,1.2103962156507704,0.09558720274104013,0.033014078810811046,0.807840010854933,0.04066479785574807,1.0965755356682672,0.15317153831322988,5.479098298814562,0.08916029251284069,0.03582176006813016,3.0491644620895384,0.8308777570724487,1.0691578805446624,0.7826485991477966,1.4668773293495179,1.0636919796466828,0.025983900018036365,7.329604148864746,0.18582211211323738,0.2519573554396629,0.016250765416771173,1.837139016389847,0.20427611842751503,1.2424025774002074,0.08586317002773285,0.04748264062218368,0.15341713204979895
24,0.65,1.197112376160092,0.09548067566421296,0.03441175379686885,0.8020525203810798,0.042482274522384005,1.087458814515008,0.15081586357620028,5.303348339928521,0.09792345613241196,0.03634259366016421,3.057635188102722,0.8339869856834412,1.0759130597114563,0.7732501089572906,1.4799838662147522,1.0525693774223328,0.025900520011782648,7.489699506759644,0.19410005658864976,0.2654790744185448,0.015141438134014607,1.7423907697200776,0.22278928607702256,1.2713183879852294,0.09814909547567367,0.04748264062218368,0.15449820309877396
25,0.625,1.2096382008658515,0.0967251353793674,0.03535872172150347,0.8056910938686794,0.04332799116770426,1.092133308781518,0.15223679906792112,5.437264739142524,0.09700206749969059,0.03603009342526396,2.9879422426223754,0.8074724853038788,1.0403523385524749,0.776716125011444,1.432628571987152,1.057713758945465,0.0258669450879097,7.2680253982543945,0.1886262685060501,0.28774929642677305,0.023148211650550365,1.7115047216415404,0.20010800063610076,1.2281035006046295,0.10110677182674407,0.04748264062218368,0.1546077623963356
26,0.6,1.2010778930452135,0.09773813138405482,0.036310831291808024,0.8065698504447937,0.04413361168569989,1.0948305421405369,0.1529605817463663,5.209181451797486,0.09509265174468358,0.03603009371500876,2.98371901512146,0.7646552085876465,0.9754140436649322,0.7719031929969787,1.335427737236023,1.0497316896915436,0.025929291546344758,9.434930992126464,0.18833770230412483,0.2697035655379295,0.015172262769192457,1.7459666669368743,0.17714356407523155,1.669616460800171,0.09467590227723122,0.04748264062218368,0.1531792774796486
27,0.575,1.2927071942223443,0.10015631947252486,0.039543416185511486,0.8208353612158034,0.04846894285745091,1.114060389995575,0.15380784604284498,6.643441783057319,0.09786998902757962,0.036516204993757934,2.966159224510193,0.8137838423252106,1.046168452501297,0.7452745974063874,1.4374051690101624,1.0136766612529755,0.025768755190074443,7.218647146224976,0.1916822999715805,0.24166329950094223,0.0133686532266438,1.8474354028701783,0.19084450602531433,1.2238459050655366,0.08318058103322983,0.04748264062218368,0.15050316452980042
28,0.55,1.2209741380479602,0.09855223430527581,0.039891322867737875,0.8108709077040355,0.04849010507265727,1.0999993390507168,0.14995338718096415,5.433193058437771,0.09809773746463987,0.03630787122787701,2.9865719795227053,0.806333351135254,1.029696375131607,0.7870361924171447,1.4150210797786713,1.0740109503269195,0.026029649004340173,7.270121002197266,0.1901193715631962,0.28498032987117766,0.021551992185413836,1.7162362337112427,0.2174072839319706,1.2254005789756774,0.10268586724996567,0.04748264062218368,0.16541213244199754
29,0.525,1.206281722916497,0.10029530293411679,0.04183494009905391,0.7926019681824579,0.05035943322711521,1.0749784800741407,0.150607583589024,5.430990187327067,0.09651390860478083,0.035682871544526686,3.126319646835327,0.8358240127563477,1.0771556556224824,0.8167085886001587,1.4764590859413147,1.11155925989151,0.025898265652358532,7.932626342773437,0.17704080492258073,0.3195934683084488,0.024856194481253625,1.5935032069683075,0.21010984480381012,1.3605300307273864,0.11979175209999085,0.04748264062218368,0.15461563989520072
30,0.5,1.2125918242666456,0.10176480578051673,0.045003969139522974,0.7927281896273295,0.05415132484502262,1.0735891646809048,0.14972021215491824,5.461897341410319,0.09796644598245621,0.03596064936266177,2.979123330116272,0.8074853241443634,1.0344999730587006,0.7563063681125641,1.419264054298401,1.028921663761139,0.02597356028854847,7.616633462905884,0.2069746196269989,0.2859579652547836,0.014903209172189236,1.7581656515598296,0.21772364154458046,1.2903065025806426,0.103853128105402,0.04748264062218368,0.15452053472399713
31,0.475,1.2079305860731337,0.10346747123532825,0.046001243508524366,0.7951585080888536,0.05513473956121339,1.0794836746321783,0.15192701501978767,5.266067298253377,0.0949889491001765,0.03648148231311805,2.754603314399719,0.7234831273555755,0.9191418826580048,0.7470851063728332,1.2550207495689392,1.0148170292377472,0.02587810829281807,7.297863292694092,0.18595170676708223,0.25987880378961564,0.019331367500126363,1.817649531364441,0.19004341810941697,1.237649130821228,0.09214908704161644,0.04748264062218368,0.14945999830961226
32,0.44999999999999996,1.1796748558680217,0.10382952209975985,0.04929997175931931,0.782375779416826,0.059111440844006005,1.060299605793423,0.14807492676708434,4.883391745885214,0.09349657297134399,0.03568287138413224,2.72781765460968,0.7133325457572937,0.9036246538162231,0.7489583909511566,1.233685553073883,1.0181270360946655,0.02570976298302412,7.238040781021118,0.1836214080452919,0.26259172409772874,0.01476646438241005,1.8103722095489503,0.17906181067228316,1.229081279039383,0.09427360147237777,0.04748264062218368,0.1516961932182312
33,0.42500000000000004,1.1939094424247743,0.1066437832183308,0.05348729747864935,0.7820327891243829,0.06376522481441498,1.0603337221675448,0.14850822372568978,5.034911489486694,0.09843551599317127,0.03568287134791414,2.791530704498291,0.7373161971569061,0.9392384231090546,0.7434277474880219,1.285998284816742,1.010884588956833,0.025745106488466264,7.430967378616333,0.18425464928150176,0.2758717641234398,0.016211063787341117,1.759911173582077,0.18777699247002602,1.265375030040741,0.09984091371297836,0.04748264062218368,0.15103477984666824
34,0.4,1.2173567136128745,0.10803741763035456,0.05694198980927467,0.7866462018754747,0.06841304856869909,1.0659397827254402,0.14720676127407287,5.314621835284763,0.0972938319047292,0.03644676032062206,3.1833549976348876,0.8239384353160858,1.0689417600631714,0.9122050404548645,1.4719556450843811,1.254026758670807,0.025756074488162993,7.5653949737548825,0.19373104274272918,0.2822710320353508,0.014036704320460558,1.7429729640483855,0.1847953751683235,1.290963500738144,0.1059517003595829,0.04748264062218368,0.15549953058362007
35,0.375,1.221624669763777,0.11180349720848931,0.06182107585999701,0.8033252543873257,0.07367416098713875,1.0902389023039076,0.14884443117512597,4.893496889538235,0.09695266534884771,0.03564814921054575,2.9002643823623657,0.7535474419593811,0.9642107546329498,0.8025592744350434,1.3222903728485107,1.095486545562744,0.025713417306542398,7.598937559127807,0.18239646032452583,0.2804052397608757,0.014957713428884745,1.7722788095474242,0.20500239804387094,1.2946212112903595,0.10533682778477668,0.04748264062218368,0.153303562104702
36,0.35,1.2190869490305583,0.11412222120496962,0.06593779226144154,0.7848893112606472,0.07921249179376497,1.0635358346833124,0.14810485773616366,5.082752360237969,0.09614839024013944,0.03592592692002654,2.7713570833206176,0.6986500859260559,0.8816903710365296,0.7777061879634857,1.2020575761795045,1.058284157514572,0.02570573166012764,8.266208839416503,0.20711830928921698,0.2626766487956047,0.014043532591313124,1.8174283146858214,0.1978223830461502,1.4260381698608398,0.09496977999806404,0.04748264062218368,0.1551368147134781
37,0.32499999999999996,1.2436079329914518,0.11730790552165773,0.07029216521316105,0.8008491198221842,0.08456137213442061,1.085785490936703,0.14967679414484236,5.103174871868557,0.10007586181163788,0.03575231595378783,2.821258473396301,0.7380257844924927,0.9395238578319549,0.7581070065498352,1.2857452988624574,1.0314478933811189,0.025728772953152658,7.712036752700806,0.18715639859437944,0.2531516030430794,0.011524097016081213,1.8220190703868866,0.19218377098441125,1.3225032269954682,0.09231117218732834,0.04748264062218368,0.15262367352843284
38,0.30000000000000004,1.2286000423961216,0.12157936526669397,0.07862726002931594,0.784133341577318,0.09574973260362943,1.062336054113176,0.1471374715367953,4.885201538933648,0.09492933750152588,0.03596064892804457,2.659228706359863,0.6721992254257202,0.8465227842330932,0.7756324112415314,1.15295929312706,1.054376083612442,0.025672445259988307,7.297486162185669,0.18294563740491868,0.2711445465683937,0.01075563272461295,1.7696630835533143,0.16862099766731262,1.2443206787109375,0.09612421914935113,0.04748264062218368,0.1522545948624611
39,0.275,1.2822380913628473,0.13043363524807824,0.09026391953229904,0.7926153871748183,0.10917948004272249,1.0746975024541219,0.15063006033500034,5.378502909342448,0.10209247536129422,0.037002316013806394,2.879874897003174,0.7443042457103729,0.9505037903785706,0.7578424453735352,1.3025057315826416,1.0314465165138245,0.02567693516612053,8.544488430023193,0.19216729924082757,0.2971813291311264,0.017813456151634453,1.6336709439754487,0.1819196991622448,1.4893977642059326,0.1150746762752533,0.04748264062218368,0.15294526889920235
40,0.25,1.2844711224238077,0.13867740117841296,0.10338174005349478,0.7878250214788649,0.12504907796780268,1.0680642088254293,0.14968556546502643,5.091739172405667,0.10613088872697618,0.03668981576855812,3.0867661952972414,0.8337999939918518,1.0683245003223418,0.7856290876865387,1.4629637360572816,1.0667655289173126,0.026133131235837936,7.9802507877349855,0.19075063914060592,0.3284060686826706,0.019684261083602904,1.6106262922286987,0.17934793010354041,1.3718810439109803,0.13014091774821282,0.04748264062218368,0.15716625079512597
41,0.22499999999999998,1.3147961960898504,0.14690511723359426,0.1183277890086174,0.7976141598489549,0.14400428467326695,1.0814138836330838,0.14904693216085435,5.038982470830281,0.10146357797914081,0.035752315886525644,2.678870368003845,0.6797323524951935,0.8587751626968384,0.7553137362003326,1.1730618357658387,1.0294023394584655,0.025594342686235904,7.700982189178466,0.20320084244012832,0.2447880372405052,0.015387241821736097,1.8433072566986084,0.20344150215387344,1.314667558670044,0.0813113123178482,0.04748264062218368,0.15509006083011628
42,0.19999999999999996,1.3280075867970784,0.1532698392868042,0.12864139295286603,0.7839221437772115,0.15731867104768754,1.0624064140849643,0.1480934942762057,5.243484083811442,0.09442223062117895,0.0357175936198069,2.7180845022201536,0.6835527718067169,0.8620846986770629,0.7792222261428833,1.172963672876358,1.0576660335063934,0.02567854318767786,7.864495944976807,0.23642761260271072,0.3358147442340851,0.01960819838568568,1.5785973906517028,0.18007151857018472,1.3395849227905274,0.12298776805400849,0.04748264062218368,0.15327140241861342
43,0.17500000000000004,1.3669001499811808,0.16658548646503024,0.14767654836177826,0.7888848914040459,0.18471816182136536,1.0699217240015666,0.14913546277417078,5.27506438891093,0.106166363424725,0.03564814889493088,2.770019197463989,0.6969906866550446,0.8756894111633301,0.7823251724243164,1.1950444757938385,1.0658479809761048,0.025779579021036624,8.300278043746948,0.23145394176244735,0.27904019951820375,0.015396935679018498,1.7006102919578552,0.1732622854411602,1.4351943850517273,0.10632852464914322,0.04748264062218368,0.1609040193259716
44,0.15000000000000002,1.448842798338996,0.19843774570359124,0.19416565265920427,0.8038808729913499,0.24369805852572124,1.090597571267022,0.1503939722975095,5.047170315848456,0.10177960991859436,0.036967593907482096,2.5500704526901243,0.631513449549675,0.7908671736717224,0.7509481966495514,1.0751106560230255,1.0205983698368073,0.025523481704294682,7.5348320484161375,0.18108737394213675,0.26451302468776705,0.012085174676030874,1.7449241787195207,0.16218622028827667,1.295745837688446,0.09631526097655296,0.04748264062218368,0.15095720440149307
45,0.125,1.4627123541302152,0.21687726577123007,0.22144313802321752,0.7820354673597548,0.2801042361391915,1.0598389003011914,0.14917978429132037,4.847129350238376,0.11523458576864666,0.03585648234002292,2.717541241645813,0.6806958913803101,0.8595224499702454,0.776050728559494,1.1759638786315918,1.0580764949321746,0.025550014711916445,8.025443601608277,0.22537269443273544,0.2579625129699707,0.013316121976822614,1.747204488515854,0.17209057062864302,1.3839801132678986,0.09163344204425812,0.04748264062218368,0.15698778331279756
46,0.09999999999999998,1.6435399002499052,0.27670202155907947,0.3087970773379008,0.7967349171638489,0.39846832421090866,1.0798332346810235,0.14827317926618788,5.226117663913303,0.12072631501489216,0.03564814900875919,2.76521258354187,0.7089085936546325,0.9038277745246888,0.7547211229801178,1.2357429265975952,1.0262289941310883,0.025712005980312824,7.955102348327637,0.2214214026927948,0.31428835690021517,0.015435868222266436,1.6242315351963044,0.18594815135002135,1.3623901307582855,0.12601275220513344,0.04748264062218368,0.15269460156559944
47,0.07499999999999996,1.7218529913160536,0.3239346679713991,0.3741076909833484,0.7832854178216723,0.48829626739025117,1.0603993561532763,0.14701996280087365,4.8105041556888155,0.1243248368302981,0.035891204761962094,2.7696962118148805,0.7118380606174469,0.9023869037628174,0.7653127431869506,1.2303865909576417,1.0413342535495758,0.02583563942462206,7.803169679641724,0.21014053821563722,0.3211413711309433,0.019565070793032647,1.653616988658905,0.17922715991735458,1.3319382786750793,0.13138349428772927,0.04748264062218368,0.15581148415803908
48,0.050000000000000044,1.9724685457017688,0.42386812037891813,0.5113822850916121,0.8011236866315206,0.677610883447859,1.0834451847606235,0.14888948367701638,4.721888791190254,0.1340104803442955,0.03568287161696288,2.607861804962158,0.6436172753572464,0.8009994089603424,0.779840499162674,1.0884637117385865,1.0602633118629456,0.025603449158370494,7.668092060089111,0.19988653659820557,0.29679925441741944,0.01960132298991084,1.6309560477733611,0.1640634335577488,1.316000509262085,0.11781510785222053,0.04748264062218368,0.158764036744833
49,0.025000000000000022,2.1614075872633194,0.5148904926247067,0.634495837158627,0.7789256970087687,0.8502908031145732,1.0543537735939026,0.14752100937896304,4.6619113021426735,0.11429116312000487,0.036377315771662526,2.6675023555755617,0.6677148520946503,0.8364048480987549,0.773337972164154,1.1379093050956726,1.0512911081314087,0.02566019296646118,7.8008932113647464,0.2191021904349327,0.2899468570947647,0.016702965088188648,1.7146071791648865,0.20053053945302962,1.3291917800903321,0.10964303463697433,0.04748264062218368,0.15661613121628762
50,0.0,2.485499715805054,0.6528952240943908,0.8180379894044664,0.7825395901997884,1.1113252719243367,1.0615011599328783,0.151092576318317,4.640538268619114,0.1607252463698387,0.03575231580891543,2.600442910194397,0.643034964799881,0.804514217376709,0.7600964486598969,1.0942645370960236,1.0325147092342377,0.025598981976509096,7.855945110321045,0.20067533999681472,0.32921925485134124,0.025166351720690726,1.623520427942276,0.18240690603852272,1.3425194382667542,0.14147495180368425,0.04748264062218368,0.15355304479599
