epoch,teacher_forcing,train_loss,train_recon_loss,train_roll_loss,train_prior_roll_loss,train_endpoint_roll_loss,train_prior_endpoint_roll_loss,train_prior_control_loss,train_latent_loss,train_switch_rate,train_boundary_target_rate,val_loss,val_recon_loss,val_roll_loss,val_prior_roll_loss,val_endpoint_roll_loss,val_prior_endpoint_roll_loss,val_first_step_recon,val_latent_loss,val_latent_kl,val_duration_nll,val_censor_nll,val_posterior_boundary_nll,val_prototype_reconstruction,val_state_bootstrap_nll,val_switch_rate,val_boundary_target_rate,val_prior_control_loss,val_causal_prior_rollout_ADE_m,val_causal_prior_rollout_FDE_m
11,0.975,1.305734896659851,0.0871148094534874,0.02433838475909498,0.7990725742446052,0.03178709973063734,1.0824348648389182,0.14930356923076843,7.9041825082567,0.0786299995250172,0.036863426776188944,2.820643186569214,0.7070777416229248,0.8934319376945495,0.7743109703063965,1.2154593169689178,1.0510643303394318,0.02571005094796419,8.916450262069702,0.18934053480625151,0.26428902596235276,0.014637345168739557,1.7071831345558166,0.14051521345973014,1.5761744856834412,0.08194183334708213,0.04748264062218368,0.15353483706712723,0.560659854569532,2.0085197842174582
12,0.95,1.3041236188676621,0.08831452015373442,0.024860547276006804,0.7914053870571984,0.032258285789026155,1.0731087644894919,0.15094992220401765,7.990863185458713,0.08328667961888843,0.03575231585548156,2.9341798305511473,0.7360616564750672,0.9304798305034637,0.7880815088748931,1.2694753527641296,1.0742196142673492,0.025946515798568725,9.591138362884521,0.19721894711256027,0.24799558520317078,0.01284147882834077,1.8203512996435165,0.14358866810798646,1.7068811535835267,0.07386250011622905,0.04748264062218368,0.15993528068065643,0.5392005303605547,1.9049124952923557
13,0.925,1.3265274153815376,0.088266355295976,0.025341194288598167,0.7978470683097839,0.03276310612758001,1.0815693484412299,0.1502395330203904,8.301456112331815,0.07555147525337007,0.035995371303417616,2.8878567457199096,0.7479289770126343,0.9537956237792968,0.7599088490009308,1.2992541015148162,1.0326179921627046,0.025963231548666955,8.524466180801392,0.15318819433450698,0.2505634412169456,0.014394406229257584,1.8151166677474975,0.14726745709776878,1.5010547161102294,0.07363824136555194,0.04748264062218368,0.150479543954134,0.6551388940857241,2.306611813771885
14,0.9,1.2854048702451917,0.08813214119937685,0.025911100705464683,0.7878854393959045,0.03334574980868234,1.0676551911565992,0.1486387343870269,7.6695236629909935,0.08548583305544323,0.03578703781693346,2.772315192222595,0.6977440237998962,0.8809831500053406,0.768398380279541,1.198291015625,1.043506109714508,0.025688197836279868,8.503791761398315,0.14230795353651046,0.2528336063027382,0.016005346644669773,1.852314978837967,0.13036494180560113,1.4998402357101441,0.07754501700401306,0.04748264062218368,0.15198320150375366,0.5759263433616374,2.017904786251051
15,0.875,1.2685693634880915,0.08808082573943668,0.0268626369535923,0.7821865200996398,0.034530238641632925,1.058857474062178,0.14710893399185604,7.428787475162082,0.0737201612856653,0.03568287131169604,2.8423428773880004,0.7265228569507599,0.9168912053108216,0.7879867076873779,1.2500524818897247,1.0709421813488007,0.0258519671857357,8.218841981887817,0.15132539346814156,0.23880494982004166,0.012748349504545332,1.9280000567436217,0.14461083710193634,1.437870478630066,0.06986627392470837,0.04748264062218368,0.15605904906988144,0.6256341180193804,2.189472681738336
16,0.85,1.297349957625071,0.08892931193113326,0.027116427943110467,0.7901876515812344,0.03465116785632239,1.0705678317281935,0.14831816719637977,7.822331025865343,0.07530515003535483,0.03564814912258751,2.747131419181824,0.686886215209961,0.8680865287780761,0.7612994730472564,1.1841211915016174,1.0343601942062377,0.02562287636101246,8.61718316078186,0.18537880182266236,0.271746326982975,0.01593594392761588,1.7428691327571868,0.16128618866205216,1.5094237565994262,0.08624803721904754,0.04748264062218368,0.14996593520045282,0.5048170060633289,1.757264860007795
17,0.825,1.2719231221410963,0.09024123781257205,0.027612850815057755,0.7961478326055739,0.0352113652560446,1.079944294028812,0.1504504695534706,7.1584236356947155,0.07590236374073558,0.03582176006813016,2.917211723327637,0.7492169737815857,0.9551070272922516,0.7910212635993957,1.302156674861908,1.0764687836170197,0.025711225904524328,8.437329149246215,0.17593221068382264,0.26905654966831205,0.01859319331124425,1.7839842915534974,0.14771041870117188,1.476008129119873,0.08666303530335426,0.04748264062218368,0.1506783977150917,0.5425150035328811,1.9588428377570593
18,0.8,1.2850602308909098,0.08995239436626434,0.028967640341983902,0.7949909342659844,0.03675177685088581,1.0766827464103699,0.1481634009215567,7.422985055711535,0.07858379433552425,0.03675926020368934,2.781700778007507,0.7069854378700257,0.893599909543991,0.7621507704257965,1.2151444256305695,1.035534417629242,0.025852478109300137,8.379293489456177,0.1591866821050644,0.28384026437997817,0.017911887262016535,1.7496423304080964,0.14260847270488738,1.4676671266555785,0.09439716637134551,0.04748264062218368,0.15135265663266181,0.609722139412187,2.1712839913475137
19,0.775,1.3328594711091784,0.0912420016196039,0.029968792200088502,0.8201870905028449,0.03778274907834,1.1115916967391968,0.14911893837981754,7.8292316118876135,0.07973130933112568,0.035752315777871344,2.80158953666687,0.7279080748558044,0.9251568496227265,0.7510570764541626,1.2568668663501739,1.0195255160331727,0.026004912704229353,7.949351263046265,0.16433748602867126,0.2769849568605423,0.01660763192921877,1.7513836532831193,0.12206215858459472,1.386302638053894,0.08982612788677216,0.04748264062218368,0.14864687398076057,0.6436888512617567,2.2984359082619705
20,0.75,1.256103073226081,0.09021090649896198,0.03048087635801898,0.7788184430864122,0.03820805011524094,1.0539963722229004,0.14563632094197804,7.131856907738579,0.07794491880469852,0.036516204993757934,3.0941821813583372,0.815957123041153,1.043992632627487,0.77153280377388,1.429060196876526,1.048830783367157,0.026054824329912664,9.253992891311645,0.17064581960439681,0.21855509281158447,0.0075825141742825505,1.991935783624649,0.15482810139656067,1.640879476070404,0.06319753490388394,0.04748264062218368,0.15591264963150026,0.6665729329348992,2.419416448995137
21,0.725,1.2545602639516196,0.09092107829120424,0.030791624842418566,0.7768963668081496,0.03841154484285249,1.0523697323269314,0.14660966164535946,7.119023757510715,0.07936952395571603,0.036307871600406036,2.7761037588119506,0.7016016364097595,0.890311199426651,0.7671232938766479,1.2148494362831115,1.0424226820468903,0.025638066977262498,8.341352558135986,0.168471460044384,0.2831597998738289,0.0173231337685138,1.80615591108799,0.13148996084928513,1.4578738689422608,0.09193744733929635,0.04748264062218368,0.14853398501873016,0.4511110082295781,1.5881808969472022
22,0.7,1.2814343611399333,0.09275261014699936,0.0328445711483558,0.7929002006848653,0.041003309686978656,1.0737020002471076,0.14770564950174755,7.258739492628309,0.07992601353261206,0.03571759338180224,2.7869431734085084,0.7114927113056183,0.9019899725914001,0.7504509270191193,1.2302598237991333,1.0199629962444305,0.025678478740155698,8.460190773010254,0.16753116399049758,0.23620887845754623,0.010893826931715011,1.9102888226509094,0.14940695613622665,1.483715558052063,0.07281943149864674,0.04748264062218368,0.15049355551600457,0.5226331784222761,1.8557146696766396
23,0.675,1.2769966920216878,0.09381987386279636,0.03307381760742929,0.7921990778711107,0.04110319895876779,1.0735044479370117,0.14940040707588195,7.158078469170464,0.08242653153008885,0.03648148231311805,2.6735747337341307,0.6642425298690796,0.8356856822967529,0.7565733551979065,1.1386840879917144,1.0272471725940704,0.025662704557180404,8.341462993621827,0.1763579100370407,0.2627572759985924,0.020782990846782923,1.862751266360283,0.15472100675106049,1.452231216430664,0.08555874228477478,0.04748264062218368,0.1513918325304985,0.4785199925727835,1.702644510654056
24,0.65,1.2840942091412015,0.0946206604441007,0.034785328515701826,0.7925835291544596,0.04305605896645122,1.0737812081972757,0.1488557560576333,7.2420938809712725,0.08961553639835781,0.03568287138413224,3.033873462677002,0.8013943493366241,1.0270883798599244,0.7663413047790527,1.3977494955062866,1.0390350103378296,0.025992974825203418,8.780988931655884,0.158998304605484,0.19977506548166274,0.010022715013474227,2.065465748310089,0.13262087106704712,1.5526411175727843,0.05793222077190876,0.04748264062218368,0.14886317625641823,0.7342863683936864,2.66304362515163
25,0.625,1.3209602620866563,0.09603048579560386,0.03673348161909315,0.810616832309299,0.04521185341808531,1.0978514896498786,0.14902639902300305,7.5515891287061905,0.06451032302445836,0.03568287134791414,3.1029792547225954,0.8093493938446045,1.0418938994407654,0.7682689130306244,1.4245094060897827,1.0421404540538788,0.025981121137738226,9.669339752197265,0.1894040048122406,0.3218685120344162,0.03139841109514237,1.694228583574295,0.17149568498134612,1.706323230266571,0.11086557954549789,0.04748264062218368,0.14970667883753777,0.6440822340241885,2.3306229895005846
26,0.6,1.289079040951199,0.09779515696896447,0.03715829294588831,0.8042872468630473,0.04587856647041109,1.090123830901252,0.15259129289123746,6.996766630808512,0.08274600679675738,0.03571759349045654,2.75249297618866,0.7050812184810639,0.8930612802505493,0.748133760690689,1.2170674502849579,1.0166621863842011,0.025757123529911042,8.124333763122559,0.19050441682338715,0.24315973818302156,0.012468407163396478,1.9388749182224274,0.13719220384955405,1.411258053779602,0.07523548640310765,0.04748264062218368,0.1500562123954296,0.5711451250390907,2.043398361034992
27,0.575,1.2338331487443712,0.09591638147830964,0.03809531844324536,0.7768212993939717,0.046544016235404544,1.052010871304406,0.14647619922955832,6.460002909766303,0.0798392937415176,0.035960649150527185,2.6889383792877197,0.6627700507640839,0.8363576054573059,0.7474763929843903,1.1385784506797791,1.0154702842235566,0.025694727338850497,8.846686553955077,0.1813107267022133,0.2601116016507149,0.013118464592844247,1.9291167825460434,0.13802628070116044,1.5543680667877198,0.08601292222738266,0.04748264062218368,0.14825927168130876,0.4985893179176645,1.7631370133883215
28,0.55,1.2540769550535413,0.09666794786850612,0.04045773968100548,0.7757976995574103,0.04905414796537823,1.0499904380904304,0.14525878727436065,6.8230712466769745,0.07528362795710564,0.03575231595378783,2.7909250020980836,0.6733350157737732,0.8528650462627411,0.7573372066020966,1.1626768231391906,1.0294796645641326,0.02549522593617439,10.14775538444519,0.17401848435401918,0.26152604818344116,0.020434973761439323,1.9070138037204742,0.12424553111195565,1.8181553840637208,0.08305495642125607,0.04748264062218368,0.1476646400988102,0.5520828515337175,2.0089295990263936
29,0.525,1.2655556016498142,0.09669982724719578,0.04152557717429267,0.7707146022054884,0.05056958976719114,1.0423401329252455,0.14376995397938622,7.132311609056261,0.08118980055054029,0.03609953799491955,2.7137057781219482,0.6819258153438568,0.8603211522102356,0.7568523406982421,1.171303379535675,1.0287005841732024,0.02559083979576826,8.292129278182983,0.16746397092938423,0.2563051626086235,0.012469173455610872,1.9416047871112823,0.13036458268761636,1.4480250477790833,0.07914035394787788,0.04748264062218368,0.15133364424109458,0.6014295128472906,2.1285430540418413
30,0.5,1.2251378615697226,0.09896019084586037,0.044152054190635684,0.7675922354062398,0.05329382725887828,1.0391649855507745,0.1446908598144849,6.288667784796821,0.07789903084437053,0.03564814907084737,2.8378895998001097,0.714497196674347,0.9098922729492187,0.7575542211532593,1.2439478158950805,1.0279546320438384,0.025594049133360386,9.118918466567994,0.1907920241355896,0.27776491194963454,0.021465359814465047,1.8373415678739549,0.11900035664439201,1.6101120948791503,0.09279724135994911,0.04748264062218368,0.14947316274046898,0.5481639485414918,1.963463188821425
31,0.475,1.2367472648620605,0.10007113052739038,0.04496964853670862,0.7740326444307963,0.054322896897792815,1.04774180120892,0.14591895987590153,6.353476704491509,0.07878541549046834,0.03582176031648285,2.8017964601516723,0.6952335298061371,0.8775625705718995,0.7814790308475494,1.1948901474475861,1.0610100328922272,0.025565369985997677,8.950427293777466,0.2072323463857174,0.23015186786651612,0.018936638534069062,1.9489771544933319,0.14467524662613868,1.5724373698234557,0.07431911490857601,0.04748264062218368,0.1526757523417473,0.5160469414172275,1.8152939364514544
32,0.44999999999999996,1.2267056875758702,0.10089643531375461,0.04888579472899437,0.7609296096695795,0.05924136953221427,1.0291073348787096,0.14269721524582968,6.319876723819309,0.08453069983257187,0.0357175936198069,2.7528194189071655,0.6670452058315277,0.8366068422794342,0.7807295799255372,1.1412189781665802,1.0629643857479096,0.025740576907992363,9.368755865097047,0.19978894144296647,0.2864191472530365,0.013775179348886012,1.861627423763275,0.13833060041069983,1.6530070662498475,0.09775969758629799,0.04748264062218368,0.15663586631417276,0.5831577093549996,2.124295576805491
33,0.42500000000000004,1.2593090375264486,0.10456501013702817,0.05274441573354933,0.7761144373151991,0.06314448995722664,1.0511859390470717,0.14553152637349234,6.517703289455838,0.08102842635578579,0.03568287122891181,2.707423973083496,0.684640109539032,0.867424601316452,0.7442131459712982,1.1824832022190095,1.009499967098236,0.02567441426217556,8.222922468185425,0.1875664100050926,0.2082511380314827,0.013940765894949437,2.0391363352537155,0.14334870800375937,1.432006287574768,0.0630241610109806,0.04748264062218368,0.14674325957894324,0.5298003695435126,1.8696713896610277
34,0.4,1.2419515318340726,0.10775645971298217,0.05812434686554803,0.7746724671787686,0.06992009538743231,1.0482770641644796,0.14502114819155798,6.027964952256944,0.09863162040710449,0.035787038106678264,2.700509238243103,0.6739398419857026,0.8469119787216186,0.7695848703384399,1.15298935174942,1.047099733352661,0.025637017004191874,8.20145092010498,0.18648965656757355,0.26124090552330015,0.019621348893269896,1.9235830783843995,0.14267268404364586,1.4221061229705811,0.08475883677601814,0.04748264062218368,0.15420922487974167,0.582432236271564,2.0828460727571905
35,0.375,1.2160031053755018,0.10955089959833357,0.06285153296258715,0.7576952470673455,0.07496187264720598,1.0242728577719795,0.14226861728562248,5.718108214272393,0.09509393432074123,0.03568287127030392,2.6504732608795165,0.6631747424602509,0.835740840435028,0.7545273840427399,1.1379038572311402,1.0230570793151856,0.02569147665053606,7.940605020523071,0.1947491228580475,0.25692025423049925,0.018298039212822914,1.95100679397583,0.1310441829264164,1.370368331670761,0.08540295958518981,0.04748264062218368,0.14776966348290443,0.5063326186634384,1.8131518898523442
36,0.35,1.2317509041892158,0.11087638984123865,0.06354844090011384,0.7765671438641019,0.07644432692064179,1.051638619105021,0.14457399795452755,5.615178563859728,0.0779159679181046,0.035891204761962094,2.7698083400726317,0.6816266238689422,0.8586873114109039,0.7574180722236633,1.1685089945793152,1.0292584776878357,0.025732881762087344,9.441526794433594,0.19120874702930452,0.26386945843696596,0.010542447073385119,1.9202989012002945,0.12640197724103927,1.6738858819007874,0.08991201594471931,0.04748264062218368,0.1503849871456623,0.5308781350638248,1.9215744685699052
37,0.32499999999999996,1.2670005732112462,0.11279213743077385,0.06649204227659437,0.7722103317578634,0.07996772362126245,1.0447144243452284,0.14467452996306948,6.310121085908678,0.08733742750353284,0.036134260101243855,2.7337486505508424,0.685408478975296,0.8656332194805145,0.7591585993766785,1.1804720520973206,1.0314657807350158,0.025751352682709693,8.470966815948486,0.21159446835517884,0.26066178232431414,0.016715529188513756,1.9374839067459106,0.12661693543195723,1.474201464653015,0.08755750954151154,0.04748264062218368,0.15121630877256392,0.5066743404446343,1.8153200064004804
38,0.30000000000000004,1.2339872744348315,0.11664251188437144,0.07440676929222213,0.7625498321321276,0.0897512384586864,1.0312569618225098,0.1424453698926502,5.607763062583076,0.08250108063220978,0.035752315793393386,2.930957055091858,0.7421297907829285,0.9475695192813873,0.840781158208847,1.2934660077095033,1.142023777961731,0.025778322108089925,8.00953130722046,0.2221096158027649,0.24447589814662934,0.015660639898851515,1.950031578540802,0.12514715269207954,1.3829259872436523,0.08380251377820969,0.04748264062218368,0.15239516124129296,0.6050235535586247,2.203466188747252
39,0.275,1.2900312317742242,0.12716565430164337,0.08897301827867826,0.786281575096978,0.10810541659593582,1.0644269890255398,0.146053673989243,5.752219539218479,0.09162303540441726,0.0359606490470469,2.9732167959213256,0.7592803955078125,0.9742683172225952,0.7814758956432343,1.3322494149208068,1.0612324595451355,0.02573790177702904,9.163844871520997,0.21174911558628082,0.2576356500387192,0.016141966357827185,2.0196624636650085,0.11669576764106751,1.6113413453102112,0.08576338291168213,0.04748264062218368,0.15312815085053444,0.739611590078963,2.7237207130466343
40,0.25,1.2965311447779337,0.13004045055972205,0.09405892077419493,0.773248827457428,0.11329565760162141,1.0466092030207317,0.14543504317601522,5.983658827675713,0.09526868412892024,0.036307871331357294,2.647765779495239,0.6419225692749023,0.8048850059509277,0.7547411561012268,1.0952533900737762,1.0227942705154418,0.025631971098482607,8.924340438842773,0.22415686547756195,0.2730295121669769,0.020388679951429366,1.969892892241478,0.15791567116975785,1.5512753129005432,0.09162309542298316,0.04748264062218368,0.14935998246073723,0.4217001611249475,1.4747914840287693
41,0.22499999999999998,1.316830121146308,0.14227467245525785,0.11420379496283001,0.7639504936006334,0.13879217439227634,1.0333528849813673,0.14313882622453902,5.928023211161295,0.09937909874651167,0.0358912043273449,2.6755438566207888,0.6587346374988556,0.8284550368785858,0.7641831457614898,1.1263734161853791,1.0350759983062745,0.025622819550335407,8.483419561386109,0.2037098824977875,0.25538685768842695,0.013442957494407892,2.010305380821228,0.13027142509818077,1.4756063938140869,0.09036782383918762,0.04748264062218368,0.14739595279097556,0.4817105881611133,1.7140988918697888
42,0.19999999999999996,1.3023370027542114,0.14999837047523923,0.12835225976175732,0.7538728561666277,0.15708974268701342,1.019051906797621,0.14013147155443828,5.402270174026489,0.09176357603735394,0.03582176034235292,2.5705596685409544,0.6337088882923126,0.795336252450943,0.7419646203517913,1.0815313279628753,1.0067515194416046,0.02554226405918598,7.990997838973999,0.21134851723909379,0.27600485235452654,0.01363131608814001,1.9673364996910094,0.1263470470905304,1.3743664264678954,0.09786319211125374,0.04748264062218368,0.14664986804127694,0.5580893622794861,2.0307828022225554
43,0.17500000000000004,1.3375617265701294,0.15805952747662863,0.14010775983333587,0.7647699263360765,0.17205869340234334,1.0345084071159363,0.14180615031056934,5.492490323384603,0.10536641014946832,0.03630787150727378,2.7034429550170898,0.6680392146110534,0.8424400985240936,0.7547097086906434,1.146037483215332,1.0228998064994812,0.025693472661077976,8.765078067779541,0.2271091639995575,0.31901969015598297,0.021761786285787822,1.8162949502468109,0.11712858155369758,1.5251970052719117,0.12405209690332412,0.04748264062218368,0.14809396341443062,0.5020628090183249,1.7803898926807626
44,0.15000000000000002,1.4647169642978244,0.19944639454285304,0.19847493602169886,0.785874076684316,0.24996934367550744,1.0651807732052274,0.1459847061170472,5.618431006537543,0.10428360849618912,0.03675926057621837,2.627489972114563,0.654853680729866,0.824630182981491,0.7500844717025756,1.1211221575737,1.0168786466121673,0.025682075321674346,7.958432626724243,0.18599722534418106,0.29414025247097014,0.015430499194189906,1.9034276127815246,0.11602645255625248,1.3741962313652039,0.11174652501940727,0.04748264062218368,0.14727471098303796,0.47733431056240416,1.7166747319858704
45,0.125,1.472241875860426,0.22139054139455158,0.2328781447476811,0.761058881547716,0.2958254400226805,1.0280823985735574,0.14044341031048033,5.138286071353488,0.11767870071861479,0.03644676051206059,2.634693205356598,0.646600279211998,0.8144322991371155,0.7457251727581025,1.1106680572032928,1.0130189895629882,0.025596842914819718,8.558709239959716,0.2072142630815506,0.3017535418272018,0.018821652792394162,1.9312774002552033,0.13129886463284493,1.4833603262901307,0.11357769668102265,0.04748264062218368,0.14784489274024964,0.4622085274783583,1.6548523325556597
46,0.09999999999999998,1.5106383668051826,0.2449915561411116,0.2663460138771269,0.7515289849705167,0.3411324428187476,1.0155208985010782,0.14092906283007728,4.955435911814372,0.11841840147972107,0.03571759344389041,2.6061090350151064,0.649497252702713,0.8170301437377929,0.7520296633243561,1.110557073354721,1.0181547045707702,0.025684740208089352,7.7510394096374515,0.23501249849796296,0.2943095058202744,0.01163116293027997,2.0281849235296248,0.11356663033366203,1.3178946495056152,0.11638830453157425,0.04748264062218368,0.14809735789895057,0.42277116715701735,1.4575341571072291
47,0.07499999999999996,1.6588065571255155,0.30585893160767025,0.3505621916717953,0.756733606921302,0.45597613950570426,1.0231114096111722,0.1419777601957321,4.9130366484324135,0.11591032014952765,0.036203704795075786,2.823489046096802,0.7040601372718811,0.8956132769584656,0.7628647685050964,1.221433848142624,1.0338322818279266,0.025675346329808234,9.219016551971436,0.23913041800260543,0.343135803937912,0.026246791565790774,1.859198972582817,0.1350972943007946,1.6021212577819823,0.15146723836660386,0.04748264062218368,0.1474180020391941,0.5127262139141431,1.8290760313983456
48,0.050000000000000044,1.881083599726359,0.39282986852857804,0.470870037873586,0.7588159296247694,0.6212088757091099,1.0251768694983587,0.142548198501269,5.171354940202501,0.14436314387453927,0.03589120447739131,2.5594141125679015,0.6252553820610046,0.7830207943916321,0.7436028182506561,1.0626090347766877,1.0087593078613282,0.025568253733217715,8.15070219039917,0.23335081189870835,0.3371183604001999,0.02302957228384912,1.8871744990348815,0.12122863084077835,1.3928362607955933,0.14725667387247085,0.04748264062218368,0.14685110226273537,0.4265663902355665,1.4861117735037355
49,0.025000000000000022,2.0790716462665135,0.4838483737574683,0.5941090219550662,0.7563320106930203,0.7943038649029202,1.0211699393060472,0.141390347149637,4.895644903182983,0.12771706365876728,0.03571759363532894,2.562336599826813,0.613227054476738,0.7656022548675537,0.75351642370224,1.0390737771987915,1.02130469083786,0.02560660894960165,8.599817323684693,0.21973696649074553,0.3133459210395813,0.02722752564586699,1.8926889032125473,0.12284869998693466,1.4886971712112427,0.12564361691474915,0.04748264062218368,0.14842596128582955,0.4159949166807678,1.439958046370023
50,0.0,2.428780534532335,0.6304116805394491,0.7897169735696581,0.7577078024546305,1.0683213313420614,1.0230174514982435,0.14180024547709358,5.018882015016344,0.13256205519040426,0.03592592699246274,2.595293951034546,0.6391002893447876,0.8029352903366089,0.7555588841438293,1.09224214553833,1.0239343166351318,0.025589943304657935,7.953988981246948,0.2123032510280609,0.30976496934890746,0.01562586296349764,1.9468784630298615,0.10069831907749176,1.3657753825187684,0.1268491305410862,0.04748264062218368,0.1471703089773655,0.4017090640706528,1.3712683023358674
