epoch,teacher_forcing,train_loss,train_recon_loss,train_roll_loss,train_prior_roll_loss,train_endpoint_roll_loss,train_prior_endpoint_roll_loss,train_prior_control_loss,train_latent_loss,train_switch_rate,train_boundary_target_rate,val_loss,val_recon_loss,val_roll_loss,val_prior_roll_loss,val_endpoint_roll_loss,val_prior_endpoint_roll_loss,val_first_step_recon,val_latent_loss,val_latent_kl,val_duration_nll,val_censor_nll,val_posterior_boundary_nll,val_prototype_reconstruction,val_state_bootstrap_nll,val_switch_rate,val_boundary_target_rate,val_prior_control_loss
12,0.96,1.1286633769671122,0.08709870295392143,0.024633670846621197,0.7799040158589681,0.03198167611327436,1.0568536427285937,0.1484750979476505,4.740539624955919,0.09267052147123549,0.035717593733635214,3.1098437786102293,0.8313905715942382,1.068523508310318,0.8279476702213288,1.4661945581436158,1.1303861737251282,0.025977549143135548,7.639640426635742,0.21928065568208693,0.30031762421131136,0.014715864229947329,1.6924062490463256,0.1559539869427681,1.3052541434764862,0.11099817156791687,0.04748264062218368,0.15920739695429803
13,0.94,1.1148424492941962,0.08768546697166231,0.02527317437860701,0.7817521651585897,0.03268195080260436,1.0591878785027398,0.1486724755830235,4.4026329040527346,0.10192876276042727,0.035821760099174246,2.9416158199310303,0.781840705871582,0.9994366407394409,0.7822495043277741,1.3678326845169066,1.0637868523597718,0.02590617537498474,7.561778974533081,0.21263016909360885,0.24481555968523025,0.011527676694095134,1.8114765524864196,0.14694962948560714,1.2985973477363586,0.08737289756536484,0.04748264062218368,0.15277179181575776
14,0.92,1.091503655910492,0.0857549442185296,0.025639027108748755,0.762621615992652,0.03307729582819674,1.0314381387498643,0.14370502796438006,4.349761316511366,0.09744619015190337,0.035648149148457584,3.1204949378967286,0.8430741906166077,1.0890264809131622,0.7661259531974792,1.4905492901802062,1.0417306303977967,0.0261504789814353,8.445365905761719,0.20660076886415482,0.26449875682592394,0.017189004458487034,1.777635884284973,0.1591920018196106,1.4706952810287475,0.09552672952413559,0.04748264062218368,0.15275791361927987
15,0.9,1.0981991079118516,0.08633845763074027,0.025966923642489644,0.765195263756646,0.03341326067845027,1.0351231932640075,0.14434683124224346,4.413968955145942,0.09298333558771345,0.03568287144622041,2.7049397945404055,0.6926748931407929,0.8753063678741455,0.7430525481700897,1.1928846955299377,1.0089835107326508,0.02569510545581579,7.878119897842407,0.21592091470956803,0.2499588131904602,0.010052511375397444,1.8329040706157684,0.15561734288930892,1.357668900489807,0.09540630802512169,0.04748264062218368,0.14997001215815545
16,0.88,1.1054845372835795,0.08703387445873684,0.026438097448812592,0.7688363141483731,0.033871122408244345,1.04112651348114,0.14525503747993046,4.46352497736613,0.09649616463316811,0.035925926744110055,2.9188513278961183,0.7707662284374237,0.9839428186416626,0.7495535373687744,1.3446832776069642,1.0180200457572937,0.02581765577197075,8.291775035858155,0.2314258560538292,0.22609858363866805,0.0090296795591712,1.9199854850769043,0.16513659656047822,1.4360175728797913,0.08352075815200806,0.04748264062218368,0.15197058990597725
17,0.86,1.217069935798645,0.09033122890525394,0.02719230784310235,0.8195172627766927,0.034889183441797894,1.1125640710194906,0.15138617588414086,5.600582642025418,0.10238081266482671,0.03571759339215027,3.015457820892334,0.7898678421974182,1.012426221370697,0.7606964886188508,1.3843350648880004,1.0339824199676513,0.025997455045580865,9.049345111846923,0.26587222069501876,0.3154268443584442,0.0118989497423172,1.6823812544345855,0.17091472074389458,1.5729274034500123,0.11923318654298783,0.04748264062218368,0.15388953536748887
18,0.84,1.1798903756671482,0.08860743161704805,0.027569725530015098,0.7858539713753594,0.03516010294357936,1.0630009094874064,0.1467729409535726,5.557184685601128,0.08978017651372486,0.035995371303417616,2.7757919073104858,0.7180330812931061,0.911799818277359,0.7529483139514923,1.2428158164024352,1.0229715406894684,0.02570637557655573,7.860214376449585,0.22415322363376616,0.25493217408657076,0.01389323864132166,1.7553703010082244,0.1709253631532192,1.3514935493469238,0.08966329023241996,0.04748264062218368,0.15156882703304292
19,0.8200000000000001,1.1121693796581693,0.08809994591606987,0.02814759330617057,0.7663473804791768,0.03569879908528593,1.0360657135645548,0.14458180334832932,4.5914891242980955,0.09592800405290391,0.035856482319326866,2.7713073968887327,0.7115257799625396,0.8994240641593934,0.7639879286289215,1.2274829387664794,1.039816677570343,0.025731852650642394,7.927392768859863,0.2122633084654808,0.2747324824333191,0.009404632542282344,1.689918154478073,0.135713654756546,1.3745598196983337,0.10177121013402939,0.04748264062218368,0.15449133291840553
20,0.8,1.1086375077565511,0.08848729348844953,0.0284026230374972,0.7638016025225322,0.035852038860321046,1.0336491266886394,0.14504672338565192,4.558919721179539,0.09400424311558406,0.03599537139137586,2.9083559989929197,0.7731621026992798,0.9872355401515961,0.7571997761726379,1.3519665718078613,1.0292915046215056,0.025880374200642108,7.815171813964843,0.24514908492565154,0.23789341896772384,0.010546295018866659,1.8327841818332673,0.16378348916769028,1.339920699596405,0.08757357522845269,0.04748264062218368,0.1555922210216522
21,0.78,1.0854147500462001,0.08840390808052487,0.029289129624764123,0.751547614733378,0.03678259551525116,1.0163045962651571,0.14344396458731756,4.323481930626763,0.09707800116803911,0.03564814938646224,2.827361726760864,0.7422694802284241,0.9447909951210022,0.7571104645729065,1.292623794078827,1.0299945890903472,0.02584483679383993,7.663815259933472,0.20893858894705772,0.2533269986510277,0.012662709690630436,1.7600624144077301,0.1449121706187725,1.3207918286323548,0.09466847851872444,0.04748264062218368,0.1542578272521496
22,0.76,1.0873616907331678,0.08930586990382937,0.029967265907261106,0.7591891845067342,0.03774552229377959,1.0268823517693413,0.14438381758001115,4.177987310621473,0.09962540666262308,0.03564814912258751,2.878971743583679,0.7659580945968628,0.977514636516571,0.748049259185791,1.3361998915672302,1.0162390351295472,0.02592511847615242,7.748996019363403,0.19671214520931243,0.25808814764022825,0.01084225345402956,1.737276691198349,0.14634138941764832,1.3405385971069337,0.10047377347946167,0.04748264062218368,0.1520488366484642
23,0.74,1.1148486600981817,0.08999980042378107,0.030775531464152867,0.7691972189479404,0.03847117705477609,1.0403655423058404,0.14481204334232542,4.497522068023682,0.09643675304121441,0.035648149174327654,2.691406726837158,0.6826614260673523,0.8579302847385406,0.7628905296325683,1.1634164810180665,1.0355240464210511,0.025887052156031133,7.758489751815796,0.2374349609017372,0.24893160164356232,0.011073693074285984,1.7993410289287568,0.13319754973053932,1.3356033563613892,0.09113170206546783,0.04748264062218368,0.1528774231672287
24,0.72,1.1128028472264608,0.09265988270441691,0.031559121525949904,0.7825424234072368,0.03944394687811534,1.0606544428401523,0.14948251777225072,4.120828157001071,0.09326059155993992,0.03609953816048801,2.860585570335388,0.7437862873077392,0.9426875352859497,0.7680696249008179,1.2885380983352661,1.0459955930709839,0.025809207931160927,8.120841836929321,0.22092339247465134,0.24034565389156343,0.010453821672126652,1.8444748878479005,0.14154626056551933,1.4092907786369324,0.08827446699142456,0.04748264062218368,0.15742999464273452
25,0.7,1.1428845352596706,0.09227367093165716,0.03254801221191883,0.7856602827707927,0.04063931347595321,1.0650780346658495,0.14663690576950708,4.648051277796427,0.10401863637897703,0.036030093994405536,2.8865573167800904,0.7589275896549225,0.9693350195884705,0.7732138395309448,1.328001284599304,1.0536285519599915,0.025744257494807243,7.701616382598877,0.22467916458845139,0.25887530148029325,0.011790343467146159,1.747250634431839,0.12660228684544564,1.3285713016986846,0.0981724128127098,0.04748264062218368,0.15354159623384475
26,0.6799999999999999,1.0923335790634154,0.09128540108601252,0.03302178767820199,0.7555486354562971,0.04090866578949822,1.02172745068868,0.14382292164696586,4.249555158615112,0.09838239302237829,0.035752315777871344,2.932745170593262,0.7722166299819946,0.9840810000896454,0.7720902800559998,1.3466467142105103,1.0509825766086578,0.025975909642875196,8.087144660949708,0.23011760115623475,0.2998324751853943,0.012569855805486441,1.629032349586487,0.13926372304558754,1.3996205568313598,0.11856052577495575,0.04748264062218368,0.15828729793429375
27,0.6599999999999999,1.0884040554364522,0.0916686056388749,0.033935544225904675,0.7585926228099399,0.04184208934505781,1.025717446539137,0.14318412327104144,4.084145747290718,0.10763757112953398,0.03564814914328356,2.7893062591552735,0.721679413318634,0.9145857214927673,0.7654375851154327,1.247992593050003,1.0414601683616638,0.02583311926573515,7.752070903778076,0.23332562148571015,0.28121472597122193,0.017007590271532536,1.699460005760193,0.13130059689283372,1.3328714311122893,0.11062967702746392,0.04748264062218368,0.15394005849957465
28,0.64,1.1058739688661363,0.09279815521505144,0.034526188671588895,0.7641155693266127,0.04268697665797339,1.0333516822920905,0.14492194106181464,4.288681115044488,0.12178526437944837,0.03568287134791414,2.7865654706954954,0.7217315971851349,0.9147550225257873,0.7606120884418488,1.2455559968948364,1.033321738243103,0.025814305059611797,7.789335584640503,0.20490241199731826,0.24846517592668532,0.012489246996119618,1.761063027381897,0.14266637042164804,1.3481093406677247,0.09635341688990592,0.04748264062218368,0.15251950919628143
29,0.62,1.1059846586651272,0.09488421082496643,0.03622266732984119,0.775250686539544,0.04437562964028782,1.0495406058099535,0.14673401961723964,3.9925419807434084,0.10243183672428131,0.03630787168319027,2.7738816499710084,0.7241493463516235,0.9192015111446381,0.7526277124881744,1.2555704295635224,1.0245652854442597,0.02576068099588156,7.5580606937408445,0.22684565633535386,0.2397551044821739,0.010296554816886783,1.8111176788806915,0.13212621584534645,1.2992515444755555,0.0919247068464756,0.04748264062218368,0.15186514481902122
30,0.6,1.0804055982165865,0.09360484017266167,0.0367421868774626,0.7544036361906263,0.04500428612033526,1.0197139501571655,0.14317102713717356,3.913098785612318,0.10523975607421664,0.03571759338180224,2.7272180318832397,0.7005868852138519,0.8868567407131195,0.7500159502029419,1.2082397401332856,1.0189505636692047,0.025691683031618597,7.795167541503906,0.23488509953022002,0.26445919275283813,0.009988501714542509,1.6963694214820861,0.1373070366680622,1.344887089729309,0.10401220843195916,0.04748264062218368,0.15012787505984307
31,0.5800000000000001,1.1201054400867887,0.095402416255739,0.038611999899148944,0.7702048937479655,0.04714388615555233,1.0420101483662922,0.1450506877568033,4.317722447713217,0.10881361928251054,0.035648149360592164,2.846213150024414,0.7326782882213593,0.9290512681007386,0.7607034921646119,1.2661847352981568,1.0339109480381012,0.025784532912075518,8.475601387023925,0.2502588421106339,0.3199818104505539,0.010558921098709106,1.5607173025608063,0.1385812021791935,1.473208248615265,0.11948034465312958,0.04748264062218368,0.1557435266673565
32,0.56,1.1804894129435222,0.09761873582998912,0.04103983591000239,0.7865682906574674,0.05020994651648733,1.0637245403395759,0.14673032975859113,5.105251036749946,0.09875280658404033,0.035682871140953566,3.0686558961868284,0.8185601115226746,1.0467008292675017,0.7685893058776856,1.4332365274429322,1.0466762900352478,0.02602186854928732,8.696112871170044,0.27444254606962204,0.23567897230386733,0.010939023038372398,1.7425138473510742,0.12288939356803893,1.5233068883419036,0.08508124649524688,0.04748264062218368,0.15960967615246774
33,0.54,1.1089482241206698,0.09773953523900773,0.042604451295402315,0.7676332089636061,0.05172704499628809,1.037988719675276,0.14439806706375546,4.0194205972883434,0.10578040430943171,0.03599537138102783,2.844511342048645,0.7423944771289825,0.9415156185626984,0.7743349254131318,1.28249648809433,1.0511620044708252,0.02586760129779577,7.725326251983643,0.22847770750522614,0.23770225048065186,0.009375347197055817,1.7958787560462952,0.1351763479411602,1.3331249713897706,0.08754059076309204,0.04748264062218368,0.1534487299621105
34,0.52,1.257796041170756,0.10063731918732326,0.044193173696597414,0.8161349084642199,0.053765569461716546,1.1049769282341004,0.14893128640121883,5.936612754397922,0.11110463043053945,0.03568287134791414,3.0822059154510497,0.8018048703670502,1.0218937933444976,0.8051137089729309,1.4003350377082824,1.095464926958084,0.02578860204666853,9.067871236801148,0.22449154183268547,0.2769160583615303,0.01450025336816907,1.7155219048261643,0.13135240897536277,1.5983460783958434,0.10459943786263466,0.04748264062218368,0.1621869422495365
35,0.5,1.1373847444852194,0.09912568810913298,0.04524284468756782,0.7704631818665398,0.054481878379980725,1.0421005752351549,0.14373150202963086,4.45106070306566,0.09068732576237784,0.03644676032062206,2.659701919555664,0.6696101427078247,0.8385111093521118,0.7721189498901367,1.1389526188373567,1.0490289807319642,0.02565377652645111,7.5892353534698485,0.23402969390153885,0.2603287398815155,0.012248220480978489,1.7214361369609832,0.13260605037212372,1.3039327144622803,0.09629016295075417,0.04748264062218368,0.15557806193828583
36,0.48,1.083076126045651,0.09839764088392258,0.04501957048972448,0.7456142710314857,0.05392990584174792,1.0071619073549907,0.14229953901635276,3.8808929284413654,0.09548699143860075,0.03564814921054575,2.7461866617202757,0.7080073118209839,0.8938376486301423,0.7608142793178558,1.2190351724624633,1.0348240911960602,0.02581582460552454,7.670548725128174,0.23614911884069442,0.27090825587511064,0.012492503691464662,1.6895670890808105,0.13304807543754577,1.3191118001937867,0.10326055809855461,0.04748264062218368,0.15538466051220895
37,0.45999999999999996,1.0851247734493679,0.10136899997790655,0.04816553269823392,0.7491959916220771,0.057550522022777134,1.0140488823254903,0.14412164505985048,3.727885113822089,0.09964364386267133,0.03592592692002654,2.709692692756653,0.6914534032344818,0.8702630877494812,0.7579990088939667,1.184922194480896,1.0305806398391724,0.025734971277415752,7.799544334411621,0.25610094517469406,0.2479410007596016,0.01111080227419734,1.782756233215332,0.12898943573236465,1.3419426321983337,0.09351858794689179,0.04748264062218368,0.15431621819734573
38,0.43999999999999995,1.0934174259503682,0.10280208273066414,0.05106439234481917,0.7525932921303643,0.06152304063240687,1.0172402103741964,0.1435657916797532,3.7391532050238716,0.10389711989296807,0.03575231595378783,2.732369804382324,0.6974416553974152,0.8784369230270386,0.7659512281417846,1.1962039172649384,1.0423306703567505,0.02565279584378004,7.810799503326416,0.24313313364982606,0.28815256953239443,0.010410844720900059,1.6442900240421294,0.12346546277403832,1.3469130039215087,0.11754193156957626,0.04748264062218368,0.1554083324968815
39,0.42000000000000004,1.0935831665992737,0.10384869145022499,0.05372054609987471,0.7487983584403992,0.06473763378130065,1.0116330901781718,0.14179712252484428,3.7443115340338813,0.10588562289873758,0.03596064892804457,2.622271680831909,0.6610561668872833,0.8297528743743896,0.7480296969413758,1.1282846689224244,1.0157663643360137,0.025679664127528666,7.668659257888794,0.25324866473674773,0.2978573709726334,0.012055111257359386,1.5694125413894653,0.12128555700182915,1.3183718264102935,0.12120233252644538,0.04748264062218368,0.15186629742383956
40,0.4,1.117363030380673,0.10412483364343643,0.0540019777086046,0.7541226479742262,0.06468979699744118,1.0193976720174154,0.1426067802641127,4.102271217770046,0.109360019200378,0.03589120482922428,2.742347168922424,0.691561633348465,0.8763914465904236,0.762162059545517,1.1960205078125,1.0373572707176208,0.025740822218358515,8.244639778137207,0.2238864406943321,0.26221623867750166,0.009439981356263161,1.6688475877046585,0.12397588342428208,1.4415818929672242,0.09805174544453621,0.04748264062218368,0.15039561316370964
41,0.38,1.1243806772761875,0.10801377660698361,0.05956808610094918,0.7540848056475321,0.07143623150057263,1.0204175127877129,0.14378659857643974,4.054280180401272,0.10553159945540957,0.035682871580744784,2.7598827838897706,0.702838009595871,0.8854468405246735,0.763845705986023,1.2080264747142793,1.0388878166675568,0.025652202032506465,8.155044555664062,0.2436953715980053,0.2842775911092758,0.015980584919452666,1.6127020418643951,0.1322782017290592,1.4151274681091308,0.10842849239706993,0.04748264062218368,0.15655937790870667
42,0.36,1.1344759398036532,0.11260643005371093,0.06595371100637648,0.7575314932399326,0.07991287443372938,1.025097754266527,0.14541518919997745,3.9676859696706135,0.09100471585988998,0.03582176031648285,2.5813813328742983,0.6328710585832595,0.7926639199256897,0.7506884753704071,1.0761899471282959,1.0185670733451844,0.02562782596796751,8.103157329559327,0.24563481658697128,0.2555418387055397,0.009055008459836245,1.755750447511673,0.12040300592780113,1.406717026233673,0.09056459814310074,0.04748264062218368,0.14933552145957946
43,0.33999999999999997,1.1392072757085165,0.1130671406785647,0.0672882056898541,0.7596155299080742,0.08081345491939121,1.0293090568648444,0.14479120175043741,3.9847278859880237,0.09621557460890875,0.0357175936198069,2.7154443979263307,0.6904939591884613,0.8737683475017548,0.7578019440174103,1.1938003659248353,1.0305376529693604,0.025735139846801758,7.867602825164795,0.23700070977211,0.273515485227108,0.008590225875377656,1.6590364038944245,0.1214918039739132,1.3624491095542908,0.10102497562766075,0.04748264062218368,0.1534391351044178
44,0.31999999999999995,1.11717689037323,0.1143297733532058,0.07207897520727581,0.7417794161372715,0.08699206072423193,1.0016678320036994,0.1406740653845999,3.7797745333777533,0.10488328478402562,0.03564814889493088,2.8428295612335206,0.693189799785614,0.8738052308559418,0.7784541308879852,1.1934831976890563,1.0608479380607605,0.0255612263455987,9.9476083278656,0.2379424452781677,0.3523568570613861,0.01850886261090636,1.4769709706306458,0.12074868306517601,1.7697617650032043,0.14505883529782296,0.04748264062218368,0.15846347957849502
45,0.30000000000000004,1.200956278377109,0.12284834401475059,0.08167159151699808,0.7702984531720479,0.09803091453181373,1.0427155812581381,0.14616701040003036,4.522757811016507,0.10222361700402366,0.036967593907482096,2.635788357257843,0.6566695481538772,0.8236800253391265,0.7505512714385987,1.1190321445465088,1.0194188416004182,0.025631926581263544,8.097750520706176,0.23129475265741348,0.28099422752857206,0.014708960708230735,1.6396609842777252,0.11219031810760498,1.4097293972969056,0.11014334708452225,0.04748264062218368,0.15064674541354178
46,0.28,1.201996009879642,0.12716858618789248,0.09023445728752348,0.77171843846639,0.10923114087846544,1.0457237760225933,0.14440970834758546,4.257490656110975,0.10112216224273046,0.035995371220633385,2.685770535469055,0.6630875289440155,0.8343103110790253,0.7610775470733643,1.1369170367717742,1.036395013332367,0.025588768161833288,8.545902729034424,0.26745440661907194,0.2853052496910095,0.012601045379415154,1.624623417854309,0.1274442806839943,1.4893883645534516,0.11180784776806832,0.04748264062218368,0.15441388487815857
47,0.26,1.1442484935124715,0.12704957028230032,0.09170256406068802,0.7424243807792663,0.11062969267368317,1.0033990687794156,0.14133634600374434,3.6614395459493,0.10389200531774097,0.03568287127030392,2.621923303604126,0.6489908754825592,0.8146990358829498,0.7580870807170867,1.108200377225876,1.0310370922088623,0.025542978756129743,8.002926588058472,0.23855080902576448,0.25467651188373563,0.010058620525524021,1.7043869614601135,0.12492855042219161,1.3897230744361877,0.09749986231327057,0.04748264062218368,0.15227255821228028
48,0.24,1.1706678946812947,0.13696816646390492,0.10718103051185608,0.7492776950200398,0.12965031928486295,1.0125043657090929,0.14208538648155,3.5448198371463353,0.10131430145767,0.03568287164283295,2.736133098602295,0.6817457646131515,0.8596903681755066,0.7675534188747406,1.1726549863815308,1.044345486164093,0.02564048282802105,8.542870950698852,0.23237418681383132,0.2669649377465248,0.01008642464876175,1.6058035135269164,0.11298452615737915,1.5038020372390748,0.10742835626006127,0.04748264062218368,0.15483267977833748
49,0.21999999999999997,1.2942377938164604,0.14416843520270453,0.11597671690914366,0.7652369989289178,0.14146657205290264,1.0359799795680575,0.14660833113723332,5.377112642923991,0.10855447600285212,0.0357870377962374,2.6853392124176025,0.6667018592357635,0.8386044561862945,0.7573223531246185,1.1414597511291504,1.0298308908939362,0.02562983687967062,8.454211568832397,0.21911530792713166,0.3042938679456711,0.013140729302540422,1.553375768661499,0.09720806702971459,1.486421948671341,0.12227633595466614,0.04748264062218368,0.15293808579444884
50,0.19999999999999996,1.2709989865620932,0.16449819008509317,0.14679853237337537,0.7649853938155704,0.1827526870701048,1.0355365077654521,0.14532138970163133,3.894337315029568,0.12516523632738324,0.03606481596620546,2.702477478981018,0.6860826969146728,0.8657762467861175,0.7590865790843964,1.1806271731853486,1.0329954087734223,0.025708757899701597,7.830640077590942,0.24465822130441667,0.25938406139612197,0.015057113859802485,1.6260070979595185,0.1145544160157442,1.3580968976020813,0.09891669005155564,0.04748264062218368,0.15623296201229095
51,0.18000000000000005,1.2407360090149773,0.1654301941394806,0.14960678219795226,0.7499012841118706,0.18753292146656247,1.0142636934916178,0.14265655461284849,3.5159548176659476,0.09897067613071865,0.035752315793393386,2.5227651953697205,0.6132072269916534,0.7661177337169647,0.7454052865505219,1.0398840606212616,1.011700576543808,0.025557640939950943,7.960699892044067,0.2621236354112625,0.24112316817045212,0.00898715304210782,1.7322875618934632,0.11612812876701355,1.3798531711101532,0.0929748259484768,0.04748264062218368,0.14928148910403252
52,0.16000000000000003,1.2739888270696005,0.17612411975860595,0.16563152952326668,0.7541984399159749,0.20632825907733704,1.0202974120775858,0.14321804311540393,3.5606944719950357,0.11280657483471765,0.0359606490470469,2.6039567470550535,0.6430769264698029,0.8048381686210633,0.7559400737285614,1.0935396432876587,1.02699915766716,0.025596317276358603,8.00203104019165,0.22714136242866517,0.27742944210767745,0.011254420923069119,1.6363194644451142,0.10543137900531292,1.394338893890381,0.11831827536225319,0.04748264062218368,0.15239772573113441
53,0.14,1.3270470672183567,0.1978350144293573,0.1988634197248353,0.7441793269581265,0.2509308911032147,1.0062686324119567,0.14175953914721806,3.7233862611982556,0.1209320926003986,0.03582176018713249,2.5518226861953734,0.6193507015705109,0.7726461887359619,0.7513886272907258,1.0495323717594147,1.0208766877651214,0.02552513014525175,8.168744611740113,0.24198067411780358,0.26210657209157945,0.009659535950049758,1.6905315160751342,0.10861749462783336,1.4247494876384734,0.10747336372733116,0.04748264062218368,0.151958130300045
54,0.12,1.376062117682563,0.22194095684422388,0.23298327359888288,0.7445502254698012,0.2973462071683672,1.005929532315996,0.14168706817759408,3.531753322813246,0.11606291929880778,0.0367592602968216,2.934683322906494,0.7727600991725921,0.9942334175109864,0.7827484130859375,1.3548097133636474,1.0642571330070496,0.02612834721803665,7.698827266693115,0.29478650987148286,0.2507518917322159,0.007228546729311347,1.739419686794281,0.10658095367252826,1.3209248960018158,0.09982928335666656,0.04748264062218368,0.1511217661201954
