epoch,teacher_forcing,train_loss,train_recon_loss,train_roll_loss,train_prior_roll_loss,train_endpoint_roll_loss,train_prior_endpoint_roll_loss,train_prior_control_loss,train_latent_loss,train_switch_rate,train_boundary_target_rate,val_loss,val_recon_loss,val_roll_loss,val_prior_roll_loss,val_endpoint_roll_loss,val_prior_endpoint_roll_loss,val_first_step_recon,val_latent_loss,val_latent_kl,val_duration_nll,val_censor_nll,val_posterior_boundary_nll,val_prototype_reconstruction,val_state_bootstrap_nll,val_switch_rate,val_boundary_target_rate,val_prior_control_loss,val_causal_prior_rollout_ADE_m,val_causal_prior_rollout_FDE_m
11,0.975,1.107813056310018,0.0857250354356236,0.02430816665291786,0.7684226380454169,0.0316951524052355,1.039998373720381,0.14594558030366897,4.5871442900763615,0.09929314288828107,0.035995371691468686,2.954175615310669,0.7657943606376648,0.9750743329524993,0.8172183334827423,1.3328742623329162,1.1127182364463806,0.025949438475072382,7.921772432327271,0.22013974860310553,0.25667835026979446,0.010313787031918764,1.7596939861774445,0.1573223002254963,1.3674789071083069,0.09247878193855286,0.04748264062218368,0.15980139076709748,0.6879110622285076,2.575502369970484
12,0.95,1.126037879784902,0.08729338662491905,0.02487645207179917,0.7776545299424066,0.03228416269024213,1.0528009163008796,0.1484547057085567,4.724270153045654,0.09593784080611335,0.0357175938008974,2.8345202922821047,0.7469691574573517,0.9527642548084259,0.7463283181190491,1.303185272216797,1.015136820077896,0.02582186497747898,7.769172430038452,0.20275482907891273,0.24762087166309357,0.013530165515840053,1.8091910481452942,0.17143621370196344,1.3363064765930175,0.09044125154614449,0.04748264062218368,0.15052819550037383,0.7695868947180013,2.8826831167588853
13,0.925,1.089542273680369,0.08540889488326178,0.02523486672176255,0.7597051514519586,0.032584150549438265,1.027937490410275,0.14368903521034454,4.383867104848226,0.0968692786163754,0.03571759339215027,2.9434178352355955,0.7818677663803101,1.001335573196411,0.7758952796459198,1.3740014791488648,1.0568272829055787,0.025836364738643168,7.6863829612731935,0.21484638303518294,0.31023757755756376,0.011767325643450021,1.649301564693451,0.1545371599495411,1.3165338158607482,0.11662584915757179,0.04748264062218368,0.15702632442116737,0.7141931301694658,2.688870956010348
14,0.9,1.1031203932232327,0.0870237550801701,0.025993460996283427,0.7696872817145454,0.0334220657332076,1.0413953608936735,0.14568418711423875,4.408317703670925,0.09265244611435466,0.03578703804459009,3.067569899559021,0.801326435804367,1.0271929204463959,0.7848499119281769,1.4065095067024231,1.066884046792984,0.02591534722596407,9.084012460708617,0.21697752177715302,0.2243221089243889,0.009023523377254605,1.9173870384693146,0.1646559789776802,1.5979373455047607,0.08003502041101455,0.04748264062218368,0.15585333555936814,0.7284969854209417,2.690270188678006
15,0.875,1.1979265557395087,0.08893382234705818,0.026674786789549723,0.815943353705936,0.034236892809470496,1.1065640714433458,0.14924041132132213,5.327491696675619,0.10717673748731613,0.03606481582650708,2.9100571155548094,0.7520858526229859,0.9564657330513,0.7731000542640686,1.3057049870491029,1.050809532403946,0.02577107585966587,8.568109798431397,0.19118595570325853,0.24000420719385146,0.012587123084813356,1.8357130408287048,0.16793229579925537,1.4994944214820862,0.08219415917992592,0.04748264062218368,0.15335602834820747,0.7079462606816439,2.605199146698409
16,0.85,1.1313872708214654,0.0887881691257159,0.027245371209250555,0.783120130168067,0.03477068675888909,1.0603378428353203,0.14767422477404277,4.644671869277954,0.09196119457483291,0.03564814938646224,3.168282723426819,0.844081711769104,1.085907405614853,0.8131545007228851,1.4852461457252502,1.1074619591236115,0.02608299572020769,8.502781629562378,0.20987325459718703,0.32363401055336,0.01504320204257965,1.656242436170578,0.15280352681875228,1.4774734318256377,0.12234767079353333,0.04748264062218368,0.15643082782626153,0.9414072226634791,3.5171239536439356
17,0.825,1.120702279938592,0.08938317547241846,0.027967158953348795,0.780925785170661,0.0355846026705371,1.057576886812846,0.1479049488902092,4.448523161146376,0.09631427592701382,0.03693287174941765,2.8697752952575684,0.7546691417694091,0.9630027055740357,0.7858024358749389,1.3170358061790466,1.0711741268634796,0.025896559469401836,7.326019287109375,0.21784891933202744,0.27460259646177293,0.0163020602427423,1.7492277324199677,0.15272099673748016,1.245447564125061,0.10271253436803818,0.04748264062218368,0.15367919877171515,0.7941749133747997,2.9661644905671944
18,0.8,1.110557742913564,0.08908427887492709,0.028842391156487995,0.7734711249669393,0.03660338636901644,1.0452567762798732,0.14574494891696507,4.38319861623976,0.10283307449685203,0.03651620466779504,3.0814281463623048,0.8377160429954529,1.0780939280986785,0.7593416929244995,1.4691419005393982,1.031045025587082,0.02639044653624296,8.125530290603638,0.22017448097467424,0.2530513763427734,0.01292543550953269,1.844737285375595,0.1658096618950367,1.4024769902229308,0.09261279106140137,0.04748264062218368,0.15342332124710084,0.7946031844257643,2.8875649798611356
19,0.775,1.1102589938375684,0.08886583149433136,0.029885427777965864,0.7633317907651266,0.03775363986690839,1.0318909883499146,0.14358549084928302,4.563518820868598,0.09556436580088404,0.036030093994405536,2.7629982233047485,0.7087982416152954,0.8971517384052277,0.7486527442932129,1.2248238027095795,1.0177434504032135,0.02570844441652298,8.167909574508666,0.22545213401317596,0.218885537981987,0.009548747446388006,1.9656253039836884,0.14489457458257676,1.4155444622039794,0.07492301315069198,0.04748264062218368,0.1527135342359543,0.5486049708969046,1.998690224549161
20,0.75,1.1408156567149692,0.08999797784619862,0.030021525215771463,0.7684537145826552,0.0375147423810429,1.0400802890459697,0.1456859121719996,5.046848773956299,0.09556658003065321,0.03603009371500876,2.903597378730774,0.7621802687644958,0.9700976014137268,0.7635675072669983,1.3220343232154845,1.0366370320320129,0.02586361803114414,8.155039072036743,0.24068464264273642,0.2578333020210266,0.01356904823333025,1.7851481676101684,0.12810550034046173,1.41371191740036,0.0906574472784996,0.04748264062218368,0.15265646651387216,0.6955837706149436,2.5636569224130947
21,0.725,1.1108794808387756,0.09067505333158705,0.031059526320960786,0.7679171257548862,0.03856163008345498,1.0390054331885443,0.1453625844584571,4.424555428822836,0.09665636238124635,0.0361689822593083,2.741126370429993,0.6929156243801117,0.874929940700531,0.7594336092472076,1.1908386945724487,1.032048410177231,0.025678950175642968,8.276944303512574,0.26074762642383575,0.28377247154712676,0.013844142016023398,1.7124822556972503,0.16421879231929778,1.425248122215271,0.1019481010735035,0.04748264062218368,0.151247638463974,0.6422453339429416,2.3792112932076903
22,0.7,1.1173012574513754,0.09131282087829377,0.03233586193786727,0.7706079536014133,0.04045006814930174,1.043107016881307,0.14521662476989958,4.460892475975884,0.08776678782370355,0.03630787168319027,2.813890528678894,0.7350700318813324,0.9326766908168793,0.7621324181556701,1.2718215823173522,1.036786639690399,0.025818191468715668,7.6802267074584964,0.22019372135400772,0.24755377024412156,0.008071164088323712,1.8070241272449494,0.13582092747092248,1.3233662366867065,0.09246585965156555,0.04748264062218368,0.15355532839894295,0.7306185861942665,2.7033079686186237
23,0.675,1.1030792262819078,0.09194795803891288,0.03294729259279039,0.7624166382683648,0.040784488204452726,1.0308393478393554,0.14549652718835407,4.3153466966417104,0.09654922617806329,0.03596064936266177,2.727594757080078,0.7042146503925324,0.8930174887180329,0.7467444181442261,1.2207401514053344,1.0146478533744812,0.0256663141772151,7.672364044189453,0.21444451212882995,0.281649649143219,0.009778127958998083,1.7140039920806884,0.14089417457580566,1.3194193422794342,0.10402395278215408,0.04748264062218368,0.15062954947352408,0.5902704940738899,2.189951960815977
24,0.65,1.1362815764215257,0.09368997083769905,0.03438461716804239,0.7866437885496351,0.04248212683531973,1.064616354306539,0.14738547222481835,4.431263907750448,0.09642971340152952,0.03613426036511858,2.9991786956787108,0.8087292611598969,1.0341079592704774,0.7830244064331054,1.4160723328590392,1.065455961227417,0.02608806136995554,7.466340446472168,0.23240543454885482,0.3127824693918228,0.013644082192331552,1.6983077883720399,0.13922378197312354,1.268741524219513,0.12269012033939361,0.04748264062218368,0.1564240776002407,0.6808398970477751,2.5388119958441355
25,0.625,1.1201089713308545,0.0937956194082896,0.035964277510841684,0.7691077258851793,0.044056952827506594,1.0409269822968377,0.1448734692401356,4.424826876322428,0.10795695583025615,0.03599537138102783,2.7426634550094606,0.6865606129169464,0.861494106054306,0.7842610597610473,1.1745450019836425,1.0681833446025848,0.025704752840101718,8.206952619552613,0.22973765283823014,0.23496868461370468,0.009744264651089907,1.8440286636352539,0.13465994447469712,1.4273669958114623,0.08557258173823357,0.04748264062218368,0.16070773899555207,0.7013743291508608,2.6056176600434857
26,0.6,1.125880980491638,0.09542239043447706,0.037164996440211935,0.7711342308256361,0.0455020595755842,1.0438984036445618,0.14665712167819342,4.4431872897677955,0.10231069988674588,0.03568287153935267,3.1253720045089723,0.8385225057601928,1.0835511088371277,0.7863578379154206,1.4856828093528747,1.0727873265743255,0.026089149340987206,8.33881072998047,0.25035282224416733,0.237434484064579,0.012205621413886546,1.8987984597682952,0.15448855385184287,1.4419259428977966,0.08863119632005692,0.04748264062218368,0.15952570363879204,0.810241408465581,3.0024018223510196
27,0.575,1.1274677409066094,0.09528996116585202,0.039338310311237974,0.7655724419487847,0.04804049068027073,1.0353356586562263,0.14371556093295415,4.545340479744805,0.0883326349986924,0.03703703804252048,2.8160481214523316,0.7340877711772918,0.9304393649101257,0.7664525210857391,1.2709058761596679,1.043615710735321,0.02573527432978153,7.701369285583496,0.2448592096567154,0.22588714808225632,0.00858175759203732,1.8905202925205231,0.13270005881786345,1.323342204093933,0.08128813952207566,0.04748264062218368,0.15706331059336662,0.6289430940742379,2.3198970743358935
28,0.55,1.0966278089417352,0.09625196721818711,0.03901302011476623,0.7596674945619372,0.047570460620853634,1.0282636019918654,0.14561080634593965,4.0339065657721624,0.0988753789001041,0.03592592692002654,2.7975083589553833,0.7110361099243164,0.8995493054389954,0.7821812391281128,1.2270279288291932,1.0639048576354981,0.02582752276211977,8.094833135604858,0.2417430318892002,0.25133282840251925,0.013853867072612047,1.798114138841629,0.13600224480032921,1.400474488735199,0.09251365140080452,0.04748264062218368,0.15434205234050752,0.5878709332709847,2.170012623739884
29,0.525,1.1082658727963766,0.09864105383555094,0.04354317991269959,0.7622559282514784,0.05256195358104176,1.0298980898327297,0.14491905470689137,4.076513995064629,0.09124513119459152,0.03564814912776152,3.1024261713027954,0.7981087982654571,1.0163782596588136,0.8227717399597168,1.3945727467536926,1.1225650668144227,0.026070065051317214,9.30334758758545,0.24733781069517136,0.266758631169796,0.012869807053357362,1.7330310314893722,0.12186468169093131,1.6442517995834351,0.10292167514562607,0.04748264062218368,0.16746939942240716,0.5990253167276766,2.1678362277591177
30,0.5,1.1390741229057313,0.09990555726819568,0.043209591507911684,0.7736875255902608,0.05220614787605074,1.047461083200243,0.1479099576671918,4.44542900191413,0.09998801151911417,0.03641203802803324,2.8111754179000856,0.6932550311088562,0.871721374988556,0.7947251796722412,1.188056218624115,1.080168116092682,0.025661031156778334,9.0294771194458,0.24886153638362885,0.2461031898856163,0.010532508976757527,1.7741310179233551,0.13414056077599526,1.589261269569397,0.0910303346812725,0.04748264062218368,0.15617994517087935,0.7653109447424732,2.836600145416944
31,0.475,1.136434672938453,0.10050889038377338,0.04648207997282346,0.7687941961818271,0.056102962543567024,1.0409905592600504,0.14491809291972055,4.412989886601766,0.09941835121976005,0.035682871580744784,2.677971875667572,0.6740114539861679,0.8465722680091858,0.772199684381485,1.153490275144577,1.0500157177448273,0.02574197482317686,7.703769493103027,0.25033652484416963,0.23904637843370438,0.010457794927060605,1.8076717555522919,0.14396541938185692,1.321609079837799,0.09086118116974831,0.04748264062218368,0.1551932290196419,0.8694663584945241,3.24629519338565
32,0.44999999999999996,1.116373556190067,0.10255028439892663,0.04986141680015458,0.7629384239514668,0.05976226172513432,1.0331471694840326,0.1450171336531639,4.020468669467502,0.10524458570612802,0.035752315886525644,2.6355215311050415,0.6613378882408142,0.8314435541629791,0.7613893270492553,1.1331454873085023,1.0358499467372895,0.025598460994660854,7.627015495300293,0.23418405950069426,0.28641481399536134,0.012214875407516956,1.657262146472931,0.13591442704200746,1.308794343471527,0.11506800577044488,0.04748264062218368,0.15353424921631814,0.7160477421389044,2.6655415932693822
33,0.42500000000000004,1.126045388645596,0.10480329510238436,0.054430725425481795,0.7633947041299608,0.06519279380639394,1.0325924860106575,0.14362280915180842,4.0683332337273495,0.10400183606478904,0.03564814932954808,2.870946669578552,0.7336294293403626,0.9312776803970337,0.7915340900421143,1.2695960521697998,1.07578843832016,0.026002408005297184,8.290109968185424,0.2960690721869469,0.2271230176091194,0.005196041823364794,1.7675352096557617,0.10680149905383587,1.442607295513153,0.08133707344532012,0.04748264062218368,0.15858837813138962,0.629054580134686,2.3036485509487545
34,0.4,1.1729460994402567,0.10820229450861613,0.05714970587028397,0.7819230437278748,0.06878004943331083,1.0591067989667258,0.1477959853079584,4.513421053356595,0.09131663963198662,0.035787037837629515,2.6217361092567444,0.6593321889638901,0.8283014357089996,0.7546561181545257,1.1272635400295257,1.0253713250160217,0.02561750765889883,7.588928127288819,0.2260352000594139,0.22369022369384767,0.010575681459158659,1.8234927177429199,0.13215805478394033,1.3081191658973694,0.07992901131510735,0.04748264062218368,0.15128125622868538,0.45844428111693125,1.639011211993983
35,0.375,1.1167870124181112,0.10799742192029953,0.059443351046906574,0.754800542195638,0.07087937916318575,1.02100057999293,0.14361417326662276,3.8909139315287273,0.09309760861926608,0.035995371220633385,2.6440619468688964,0.6548309028148651,0.8201329112052917,0.7708852708339691,1.1165160477161407,1.0501385390758515,0.025587943941354753,7.964256334304809,0.25157167464494706,0.27845402956008913,0.015425028465688228,1.641533613204956,0.1269684240221977,1.3762907683849335,0.1075485959649086,0.04748264062218368,0.15628272369503976,0.5661010323837616,2.07348873155534
36,0.35,1.129079086250729,0.11059468272659513,0.0646368447277281,0.7567799462212457,0.07731012023157544,1.0229881167411805,0.1430847199426757,3.941352065404256,0.10823178440332412,0.03564814900875919,2.814329147338867,0.6882406413555145,0.8703899919986725,0.7675459921360016,1.187406998872757,1.043659543991089,0.02558059263974428,9.763049268722535,0.25355652123689654,0.2802102565765381,0.014639814803376793,1.666345727443695,0.13370342180132866,1.7328705668449402,0.10774877890944481,0.04748264062218368,0.15311455354094505,0.56283423959353,2.0703304444727877
37,0.32499999999999996,1.157020800643497,0.11651329613394207,0.07028697795338101,0.7681743423144023,0.08366869232720799,1.039523028002845,0.14782966590589947,4.040923690795898,0.10342582919531398,0.03710648285535475,2.8407795906066893,0.7313586890697479,0.9289953827857971,0.7659053981304169,1.2689382076263427,1.0404845476150513,0.025750463642179967,8.290402460098267,0.26002891510725024,0.21506274938583375,0.007987532438710332,1.8431274712085723,0.12495547533035278,1.4443171858787536,0.07997001111507415,0.04748264062218368,0.15296828895807266,0.6754698219797414,2.5299097497367002
38,0.30000000000000004,1.2600636985566882,0.12165036333931817,0.08005362922946611,0.7838598860634698,0.09617613090409173,1.0603338493241203,0.14608017752567928,5.489996110068427,0.10408658691578442,0.03606481596620546,2.9722385168075562,0.7347432315349579,0.9341974198818207,0.8041558742523194,1.2748640775680542,1.0912885129451753,0.025755750387907027,9.9828387260437,0.2218821957707405,0.22235469669103622,0.009028087626211346,1.8152343153953552,0.12205404862761497,1.7907422065734864,0.08262018635869026,0.04748264062218368,0.15697261095046997,0.522170004440533,1.8814675241307828
39,0.275,1.205559429857466,0.12742002920971976,0.08995937870608436,0.7647470063633389,0.10850459734598795,1.0346817824575636,0.14485564563009473,4.468660428788927,0.10382081535127428,0.03575231580891543,2.8108781814575194,0.705955570936203,0.8906475603580475,0.7918223202228546,1.2145893156528473,1.0774317264556885,0.025877060182392598,8.449054193496703,0.2556291729211807,0.24318585246801377,0.011558454111218452,1.7710340410470962,0.1200536347925663,1.4751737356185912,0.08757400661706924,0.04748264062218368,0.158241468667984,0.5679873667789898,2.071770898964373
40,0.25,1.1807142350408766,0.12898505479097366,0.0943548129664527,0.7603057053354051,0.11354828344451057,1.0277524961365594,0.1422078260117107,3.941373173395793,0.09404812951882681,0.03564814930367801,2.5974541187286375,0.6325840711593628,0.7894879698753356,0.7615950465202331,1.0736392498016358,1.0348041653633118,0.025502002239227294,8.275740671157838,0.26818346083164213,0.2558434963226318,0.01200711503624916,1.7182920396327972,0.12844820842146873,1.4363370656967163,0.09504230320453644,0.04748264062218368,0.15366094931960106,0.45571969696842923,1.619033441415282
41,0.22499999999999998,1.1893775595559015,0.13829733116759194,0.10993856605556276,0.7435574266645644,0.13457523253228929,1.0043204930093554,0.14062867528862424,3.9516844908396402,0.09572404018706746,0.03568287134791414,2.6781195402145386,0.6761125028133392,0.8525844097137452,0.7536506831645966,1.1607714414596557,1.025205671787262,0.025601352378726006,7.915437841415406,0.22667064815759658,0.24390100091695785,0.010307550150901078,1.7640273332595826,0.11605445817112922,1.37549946308136,0.09162032827734948,0.04748264062218368,0.15304656252264975,0.4265953724696191,1.473537556259087
42,0.19999999999999996,1.2234005596902635,0.15639240940411886,0.1357632867164082,0.7472622275352478,0.16889004988802803,1.0102237833870782,0.14342109246386422,3.67965268029107,0.10827595243851344,0.035648148946671024,2.6954010725021362,0.6692133903503418,0.8374695241451263,0.8036774456501007,1.1403680264949798,1.0965952098369598,0.025646387599408627,7.7008140087127686,0.2440066561102867,0.3103789687156677,0.012804275657981635,1.5070414692163467,0.1227138340473175,1.3268299460411073,0.13052959591150284,0.04748264062218368,0.16259259209036828,0.5385140433027605,1.9538174017662424
43,0.17500000000000004,1.280734075440301,0.1714396552907096,0.15801849481132296,0.7600785268677606,0.19601575798458523,1.0285844206809998,0.14361850536531873,3.8239480813344318,0.11518794977002673,0.03589120474126604,2.7705507040023805,0.6877931535243988,0.8592626214027405,0.8298651933670044,1.1718543589115142,1.1315214335918427,0.02573765441775322,7.872594213485717,0.2435941644012928,0.2744761109352112,0.013862382946535945,1.5829689770936965,0.12095000520348549,1.364793848991394,0.10354844629764556,0.04748264062218368,0.16826870292425156,0.5093256642074164,1.8405451368323356
44,0.15000000000000002,1.3271942403581407,0.19866202407413058,0.1980553784304195,0.7514618078867594,0.2490314351187812,1.0158993668026395,0.14337250093619028,3.580300548341539,0.10851648598909377,0.03564814931920005,2.7347810745239256,0.7029284775257111,0.8910082221031189,0.7452508389949799,1.2131776869297028,1.0118738293647767,0.02587360180914402,7.9118705749511715,0.24693581759929656,0.2909918338060379,0.01243337937630713,1.5752673745155334,0.12351380661129951,1.3688358068466187,0.12139661312103271,0.04748264062218368,0.1506051704287529,0.44063501676043504,1.54451379647704
45,0.125,1.389083324538337,0.22193464504347907,0.2302056587404675,0.7614265071021186,0.29465998311837516,1.0316322949197558,0.1466881157623397,3.510330152511597,0.12707249621550243,0.036168982626663314,2.587951683998108,0.6384999394416809,0.7992365717887878,0.7594820976257324,1.0864326298236846,1.033720111846924,0.025513945519924162,7.814660263061524,0.24950870871543884,0.2957752674818039,0.013414724078029395,1.56247935295105,0.12581828311085702,1.3479046821594238,0.13035820573568344,0.04748264062218368,0.1537019595503807,0.45100012250121285,1.5916535843648183
46,0.09999999999999998,1.4689638296763101,0.25639935334523517,0.2827590200636122,0.7519139263365003,0.3646138525671429,1.016888788011339,0.14267112811406454,3.557830582724677,0.12270490510596169,0.03585648239176306,2.680781030654907,0.6653748214244842,0.8345250010490417,0.7706552088260651,1.1364778578281403,1.0481553077697754,0.025601275265216827,8.204519271850586,0.2685158148407936,0.296874874830246,0.011109747691079974,1.5746415376663208,0.11508737578988075,1.4238542199134827,0.12597333192825316,0.04748264062218368,0.15433318242430688,0.4600521837930854,1.6320837688018388
47,0.07499999999999996,1.6075127919514973,0.31656058861149683,0.3668625771999359,0.7478956580162048,0.48024863070911833,1.010931404431661,0.14241397976875306,3.5238790141211616,0.11082853575547537,0.03616898230070041,2.617817389965057,0.6439702987670899,0.8068861961364746,0.7603671193122864,1.0970455765724183,1.0337970554828644,0.025613527558743954,8.13187551498413,0.24745442122220992,0.26371951699256896,0.013498048624023795,1.6672431230545044,0.11364594474434853,1.4153493583202361,0.10283623784780502,0.04748264062218368,0.1517735615372658,0.40675514702555243,1.3995300002162232
48,0.050000000000000044,1.8096873097949557,0.39924125870068866,0.4812539835770925,0.7503445519341363,0.6366279754373763,1.0137385937902663,0.14138759308391147,3.576950428220961,0.11751495748758316,0.03575231595896185,2.5949541449546816,0.6346274107694626,0.7950942158699036,0.7646788477897644,1.0813903033733367,1.0398929119110107,0.025534382462501524,8.011072731018066,0.2656943753361702,0.2951162844896317,0.01530879270285368,1.5851708471775054,0.1216019108891487,1.383411705493927,0.1217312216758728,0.04748264062218368,0.15252700820565224,0.4661668589012271,1.6026519467477842
49,0.025000000000000022,1.9861079904768202,0.47990783784124585,0.5910314891073439,0.740361652109358,0.7903494007057614,0.99986865123113,0.14006515277756584,3.496140326393975,0.1327191925711102,0.03613426031337844,2.6171007633209227,0.6367496758699417,0.7931822180747986,0.7803064525127411,1.076032680273056,1.059825050830841,0.02548997662961483,8.137248039245605,0.2604110613465309,0.25116312354803083,0.011455181194469333,1.696869933605194,0.11651674285531044,1.4146968722343445,0.10372045710682869,0.04748264062218368,0.15608771964907647,0.411409826012969,1.4213009735928523
50,0.0,2.3545995314915973,0.6312990519735548,0.7922652350531684,0.7496060013771058,1.0729725692007277,1.0120861742231582,0.14173028419415157,3.628584427303738,0.1507719073030684,0.03582176034752693,2.610809886455536,0.6413801312446594,0.8028314769268036,0.7626000344753265,1.087752503156662,1.0342065274715424,0.02565224263817072,8.079965209960937,0.23370844572782518,0.33136590421199796,0.01376752769574523,1.5539112031459807,0.11420094072818757,1.3996889531612395,0.15734646171331407,0.04748264062218368,0.14966832622885703,0.4339617556585001,1.4988222336020705
