epoch,teacher_forcing,train_loss,train_recon_loss,train_roll_loss,train_prior_roll_loss,train_endpoint_roll_loss,train_prior_endpoint_roll_loss,train_prior_control_loss,train_late_prior_control_loss,train_latent_loss,train_switch_rate,train_boundary_target_rate,val_loss,val_recon_loss,val_roll_loss,val_prior_roll_loss,val_endpoint_roll_loss,val_prior_endpoint_roll_loss,val_first_step_recon,val_latent_loss,val_latent_kl,val_duration_nll,val_censor_nll,val_posterior_boundary_nll,val_prototype_reconstruction,val_state_bootstrap_nll,val_switch_rate,val_boundary_target_rate,val_prior_control_loss,val_late_prior_control_loss,val_causal_prior_rollout_ADE_m,val_causal_prior_rollout_FDE_m
11,0.975,1.1694279657469855,0.15447280787759357,0.02441074980629815,0.7526538226339552,0.031914306514792976,1.0164475758870444,0.14017833090490764,0.1586090753475825,4.75781184832255,0.089459471238984,0.03568287144622041,3.066364288330078,0.8211556851863862,0.945403516292572,0.8063451111316681,1.2900764107704163,1.0951593339443206,0.025690327398478985,9.869198083877563,0.24153653532266617,0.21130579262971877,0.01098667299374938,2.2288745015859606,0.09743980094790458,1.7501421451568604,0.07437699884176255,0.04748264062218368,0.15283176824450492,0.17552411630749704,0.4933739402695432,1.7507336791855337
12,0.95,1.1961172064145407,0.1555011237661044,0.02503652816845311,0.7659701585769654,0.032728651331530675,1.0353861106766595,0.14066568629609214,0.15917473948664135,4.992187886767917,0.08660962813430362,0.03568287144622041,2.9043915987014772,0.8006923377513886,0.9139747202396393,0.7864535689353943,1.2402793288230896,1.0658433973789214,0.02575331535190344,8.065418529510499,0.26266033500432967,0.1991680756211281,0.005752607551403344,2.292407029867172,0.09686981663107871,1.385573184490204,0.06642185971140861,0.04748264062218368,0.1523206502199173,0.1739239923655987,0.6661011398996817,2.4015703372356603
13,0.925,1.1812180360158284,0.15782039827770658,0.02557657923963335,0.7644830531544156,0.03324899896979332,1.0326582551002503,0.14270606719785267,0.1614647113614612,4.666760317484537,0.08594847470521927,0.035752315912395714,2.9060068845748903,0.7908897519111633,0.8947442591190338,0.7802287936210632,1.2207356929779052,1.0611152231693268,0.02561580780893564,8.802880573272706,0.2390805408358574,0.2357655256986618,0.00997853665612638,2.103604456782341,0.09459305927157402,1.539512324333191,0.08007085919380189,0.04748264062218368,0.15669741332530976,0.18067335784435273,0.6123761437518475,2.221020668611398
14,0.9,1.16397405995263,0.15626156909598243,0.026465671964817576,0.7584524777200486,0.03433326250976986,1.0242674244774712,0.14040979809231227,0.15899124724997415,4.455886814329359,0.08585717843638527,0.035856482319326866,2.756771111488342,0.7526783525943757,0.8519418835639954,0.7632526814937591,1.1562434256076812,1.0343090415000915,0.025940589234232904,7.777963781356812,0.24870961308479309,0.25872365981340406,0.01802091901190579,1.8945000648498536,0.09146321751177311,1.3374842584133149,0.09833579510450363,0.04748264062218368,0.14731044843792915,0.16844984963536264,0.5544281534026103,1.9657583108397343
15,0.875,1.1350389374627008,0.15414342598782646,0.026869057367245357,0.7451263387997945,0.03465940968857871,1.0049367533789741,0.13791770173443688,0.15594793607791266,4.1780021455552845,0.08372634831402037,0.035648149200197723,2.8231945991516114,0.7668660283088684,0.8736627042293549,0.7640866994857788,1.1892749190330505,1.0345378756523131,0.02567618153989315,8.371583414077758,0.26811881810426713,0.2948130056262016,0.030735861090943218,1.9451264590024948,0.10294648557901383,1.4377375066280365,0.11805388778448105,0.04748264062218368,0.14895724803209304,0.17013149037957193,0.8393600057544863,3.0779753800464853
16,0.85,1.1919282780753242,0.1582294245560964,0.02732397007445494,0.755652297867669,0.03504767475856675,1.0207605017556085,0.14149486902687286,0.16020613809426626,5.0144516203138565,0.1032709605163998,0.03564814911223948,2.7550897121429445,0.7551347076892853,0.8564461767673492,0.753508311510086,1.1652628898620605,1.021293818950653,0.02566183228045702,7.800009393692017,0.24673106521368027,0.26967193782329557,0.008714909059926867,1.9776705712080003,0.09466688595712185,1.3371613800525666,0.10102638974785805,0.04748264062218368,0.14799889102578162,0.16943203955888747,0.5611181725550026,1.996084097789542
17,0.825,1.1417556391821968,0.15716726150777605,0.027773011889722612,0.7484233948919509,0.03557620288597213,1.0103652993837993,0.1402057146032651,0.1585880782869127,4.167839325798882,0.09504563932617506,0.035648149174327654,2.8836293458938598,0.7891033232212067,0.8954924046993256,0.7831607103347779,1.21451655626297,1.0612286508083344,0.025798423402011394,8.31745777130127,0.25507761389017103,0.2717376038432121,0.018604492628946902,1.8740529775619508,0.10527927950024604,1.4396490693092345,0.10202018469572068,0.04748264062218368,0.15271561443805695,0.1744854234158993,0.6055613454714596,2.1859916464630262
18,0.8,1.1694337142838371,0.1570213336083624,0.028741321422987513,0.7558207432428996,0.03649246038662063,1.0191410117679172,0.1393984592623181,0.15750221444500817,4.557006247838339,0.09521508663892746,0.03634259366016421,2.805817794799805,0.7733752429485321,0.8829157590866089,0.7520111560821533,1.1994409918785096,1.0190245389938355,0.025834740698337556,7.95031361579895,0.26890752762556075,0.22428934574127196,0.01432018675841391,2.032516884803772,0.08808553330600262,1.3693163752555848,0.08327283263206482,0.04748264062218368,0.14708536118268967,0.16798502802848816,0.6564158715453001,2.3876545953109125
19,0.775,1.1470395233896045,0.15605015009641648,0.029541515186429022,0.7417327973577711,0.03736571537123786,1.0006420797771878,0.1376834789911906,0.15560737798611324,4.394301086001926,0.09049208296669854,0.035752315653695,2.9463024139404297,0.8084335565567017,0.9265085935592652,0.7716723561286927,1.2608888745307922,1.044598001241684,0.025927571952342986,8.793756675720214,0.25963073670864106,0.2404167965054512,0.012074921699240803,1.981870099902153,0.09318379126489162,1.5385965585708619,0.08648070618510247,0.04748264062218368,0.14994394928216934,0.1709783986210823,0.6807108465674693,2.445070403573759
20,0.75,1.1496713558832805,0.15730815827846528,0.030650081030196615,0.7433492766486274,0.03859177413913939,1.0027401460541618,0.13815503650241429,0.15618462645345263,4.367276875178019,0.08431709590885374,0.03564814914328356,2.8639002561569216,0.7872175216674805,0.9068772494792938,0.7386752486228942,1.2345739722251892,0.999907648563385,0.025898673199117185,8.62260422706604,0.23480611741542817,0.2319396749138832,0.013574135978706181,2.017790454626083,0.09023765996098518,1.5095198094844817,0.08602863177657127,0.04748264062218368,0.14423613101243973,0.16471856385469436,0.6144622642715545,2.1863778802846046
21,0.725,1.1383617202440897,0.1583900448348787,0.031539886403414936,0.7422281199031406,0.03945363594426049,1.0014654331737094,0.13851897683408526,0.15670421686437394,4.124073510699802,0.08775422697265943,0.03630787122787701,3.0016621589660644,0.8347090482711792,0.9604429781436921,0.7747799277305603,1.3134946703910828,1.0519602954387666,0.025827566161751747,8.634604215621948,0.24260679483413697,0.2428639218211174,0.01494885324500501,1.995635986328125,0.08445123732089996,1.5101648926734925,0.09330738745629788,0.04748264062218368,0.15425217449665068,0.17692951261997222,0.7127061818574976,2.603094511502527
22,0.7,1.1369593063990275,0.15916540722052255,0.032395080849528315,0.7406451609399584,0.04033940914604399,0.9995047145419651,0.13872232635815937,0.1568702131509781,4.095073228412204,0.0856901498304473,0.036168982186872096,2.8112618684768678,0.7744597852230072,0.8822525858879089,0.7539157509803772,1.2030368804931642,1.0232160627841949,0.025718080438673498,8.012674808502197,0.2604764446616173,0.24988844096660615,0.02060477389022708,1.905862718820572,0.09197444543242454,1.38265300989151,0.10048554763197899,0.04748264062218368,0.14946185797452927,0.17128391489386557,0.5480245993329294,1.9492237963484007
23,0.675,1.123378692732917,0.15903785973787307,0.03311142304705249,0.7328229877683852,0.04105312435163392,0.9890647265646193,0.13794907960626815,0.15623310953378677,3.968128029505412,0.09761546105146408,0.035648149360592164,2.813315200805664,0.7633278429508209,0.8714284121990203,0.743694669008255,1.184660804271698,1.0070923626422883,0.025676405243575572,8.697284412384032,0.2732808873057365,0.2522418722510338,0.01617218474857509,2.0652496337890627,0.09662569016218185,1.5085302770137787,0.09499255195260048,0.04748264062218368,0.14553603008389474,0.1663811109960079,0.5203180280753603,1.8235043666822492
24,0.65,1.2132464355892605,0.16115798105796178,0.03419357447160615,0.7451865911483765,0.04229186665680673,1.0058866699536642,0.13940896573993894,0.15789420819944805,5.454165734185112,0.0917789316839642,0.0359259269407226,2.9175312995910643,0.7760672509670258,0.8912917852401734,0.7588303744792938,1.2188279926776886,1.0278624415397644,0.025637058541178703,9.826836919784546,0.26868699938058854,0.255183233320713,0.023095853300765155,1.8577757596969604,0.09264056272804737,1.74455726146698,0.09789728820323944,0.04748264062218368,0.1461252897977829,0.16708321124315262,0.5396742906860992,1.9092995339979506
25,0.625,1.225987097952101,0.16247681081295012,0.0361786591509978,0.7589932123819987,0.044787002189291845,1.024955407778422,0.13961489035023583,0.1577454795440038,5.366768185297648,0.08684496151076423,0.036064816240428225,2.7975284337997435,0.7490872979164124,0.8485855996608734,0.7555681765079498,1.1553091526031494,1.0245502650737763,0.02552901692688465,8.88574743270874,0.2775306209921837,0.20752999782562256,0.011944461474195122,2.1464356899261476,0.09774765595793725,1.5508771777153014,0.0753115464001894,0.04748264062218368,0.14925249963998793,0.1711000196635723,0.4662133720871469,1.6436615161297032
26,0.6,1.1723604242006938,0.16284721460607315,0.03759121054576503,0.7452779756651984,0.04607835618986024,1.0064286245240106,0.13904305977953804,0.1572353901134597,4.532880396313137,0.08552370253536436,0.03644676032062206,3.0806479692459106,0.8625913679599762,1.0157041132450104,0.7512024879455567,1.38756263256073,1.0163588166236877,0.025873924046754836,9.022999572753907,0.26174052953720095,0.22038026303052902,0.00910873815882951,2.1198100805282594,0.08835306614637375,1.5826929330825805,0.07888923473656177,0.04748264062218368,0.145646121352911,0.1663738675415516,0.6616706880828116,2.3923049379357306
27,0.575,1.1744756208525764,0.16282866232924992,0.038938571678267586,0.7375101950433519,0.0474729658000999,0.9948602490954929,0.13783045841587915,0.15597101946671804,4.703963957892524,0.086372103376521,0.03575231582961148,2.7547006845474242,0.7259127557277679,0.8170263767242432,0.757293438911438,1.113302880525589,1.0274836599826813,0.02557041812688112,9.089361715316773,0.29853667616844176,0.2570737287402153,0.0162744530942291,1.9119231581687928,0.09374859966337681,1.5891494750976562,0.10060150474309922,0.04748264062218368,0.14929834231734276,0.17097336426377296,0.673421849740034,2.4423415030064604
28,0.55,1.1591602921485902,0.16243509269422954,0.04036476690736082,0.7332069516181946,0.04918231856491831,0.9888591024610731,0.13665522320402992,0.15446321335103777,4.463069650861952,0.10071835782792833,0.035752315860655574,2.870087218284607,0.7847400903701782,0.8986886084079743,0.7653495013713837,1.2220861077308656,1.0357954025268554,0.025780375674366952,8.426180028915406,0.261987130343914,0.23644693940877914,0.019430210534483194,2.066184303164482,0.08558288291096687,1.461237370967865,0.08903327584266663,0.04748264062218368,0.14731764942407607,0.1687682457268238,0.6731799180024188,2.3927638049617475
29,0.525,1.1641992489496866,0.16612373093763988,0.0430563871231344,0.7491574817233615,0.05211093359523349,1.0110489010810852,0.13864615907271702,0.1569275114271376,4.117233011457655,0.10101848012871212,0.03596064892804457,2.895542860031128,0.786674189567566,0.8985349833965302,0.7580640196800232,1.2264656364917754,1.027996802330017,0.025719055719673634,9.045392704010009,0.2862516835331917,0.2433053344488144,0.02067298241890967,1.914347755908966,0.09766376912593841,1.583782422542572,0.09539663456380368,0.04748264062218368,0.1509113810956478,0.17336562052369117,0.6936351439220656,2.515327402294484
30,0.5,1.1531493663787842,0.1677122841278712,0.044176927457253136,0.7450925985972087,0.053460111055109234,1.0057969941033258,0.13955855502022638,0.15780870533651775,3.9233509805467395,0.09435909754700131,0.037002316013806394,2.7993261337280275,0.7512369871139526,0.8518379926681519,0.7664130568504334,1.1594547271728515,1.0407561719417573,0.02562474347651005,8.596761226654053,0.26939037442207336,0.22655118703842164,0.019983983063139022,2.0371641904115676,0.08504545837640762,1.49729984998703,0.0871930867433548,0.04748264062218368,0.14926552250981331,0.1712690055370331,0.6911414303402597,2.517477724049658
31,0.475,1.1455795619222853,0.16896906610992218,0.04670592529906167,0.7406093504693773,0.05616765312022633,0.9997510949770609,0.1391622144314978,0.15758113546503916,3.785904508166843,0.08947160732414987,0.03634259343250758,2.80584180355072,0.7651813447475433,0.8712382316589355,0.7548096001148223,1.18756063580513,1.023786973953247,0.025718959234654903,8.292252397537231,0.2676579475402832,0.2569723829627037,0.01850370061583817,1.9794153451919556,0.08198659755289554,1.434455579519272,0.10167839527130126,0.04748264062218368,0.14898592233657837,0.17071991711854934,0.7823942392250474,2.8682388596470583
32,0.44999999999999996,1.2208227303293016,0.16924423807197148,0.050591984391212465,0.7477464569939507,0.06125074434611533,1.0091690182685853,0.1371215267313851,0.15499745160341263,5.064800961812337,0.08564452189538214,0.035891204870616394,3.451324152946472,0.8857353448867797,1.034612226486206,0.9775598585605622,1.4082582712173461,1.3282209753990173,0.025775754265487193,11.068333148956299,0.39722414016723634,0.14635608941316605,0.007948943972587585,2.27417970597744,0.10489331632852554,1.9686731457710267,0.04655659459531307,0.04748264062218368,0.153964102268219,0.176572522521019,0.4965536483021554,1.6683708156705437
33,0.42500000000000004,1.4640816820992364,0.17974609434604644,0.05259928926825523,0.8212811999850803,0.06318860012623999,1.1137952473428514,0.14674219754007128,0.16674111584822338,8.209102016025119,0.07041656093464957,0.03564814889493088,3.0743040561676027,0.8300428569316864,0.9672404646873474,0.7642205893993378,1.3198179602622986,1.0358574271202088,0.025818891078233718,10.256002283096313,0.22669195979833603,0.2989650577306747,0.011583874514326454,1.872755241394043,0.0740507647395134,1.8353043496608734,0.1187245011329651,0.04748264062218368,0.14842732772231101,0.16992657333612443,0.6698734677349828,2.4050741067381716
34,0.4,1.2134634521272447,0.17590821617179447,0.05707605795727836,0.7497376044591267,0.06848418555325932,1.0131785962316724,0.13963691840569178,0.1583794217970636,4.614831309848362,0.10956739683945974,0.036030093440786004,2.7435367345809936,0.7467670023441315,0.8425062716007232,0.7632430791854858,1.1450213372707367,1.0348224401474,0.025634781643748283,7.8204066276550295,0.24682523608207702,0.28610147833824157,0.01607342013157904,1.9519312053918838,0.07545422092080116,1.3415938675403596,0.10670395120978356,0.04748264062218368,0.14860632866621018,0.17030538469552994,0.5939578435432348,2.1012422578751773
35,0.375,1.1704998254776,0.17590483592616188,0.05879848491814402,0.7459376573562622,0.07074901983141899,1.0063630965020922,0.1387054670188162,0.15698630958795548,3.797176890903049,0.10479273166921403,0.03564814919502371,2.7772884130477906,0.7487847864627838,0.8428118884563446,0.7930661261081695,1.1480685830116273,1.0745181739330292,0.025616830214858055,7.852512216567993,0.24344349205493926,0.2379448041319847,0.011291357548907399,2.17192100584507,0.07072758972644806,1.34922496676445,0.09218053594231605,0.04748264062218368,0.15225549414753914,0.17474631518125533,0.4424151833681088,1.5396792150933647
36,0.35,1.1702612744437324,0.17914697892136044,0.06472287583682272,0.7422828170988295,0.07811469725436634,1.001791156662835,0.1382288348343637,0.15634617076979743,3.6821720282236736,0.09009680069155163,0.035891204761962094,2.7676169872283936,0.7612897098064423,0.8685922086238861,0.7387850105762481,1.184203577041626,1.002586555480957,0.02565947435796261,7.979000854492187,0.249932461977005,0.27063488215208054,0.017587568052113055,2.0220107316970823,0.07602431140840053,1.3718637883663178,0.10992467030882835,0.04748264062218368,0.1468702331185341,0.1684965819120407,0.5430757116064582,1.9234066757920611
37,0.32499999999999996,1.1396355165375605,0.17852878206306033,0.06681976392865181,0.7234714680247837,0.08066244713134235,0.9753550317552354,0.13610101855463452,0.1539025507039494,3.416310098436144,0.10029816097683376,0.036134260101243855,2.7568244457244875,0.7638084948062897,0.8703594088554383,0.7312906086444855,1.188521111011505,0.9917535483837128,0.025653245486319066,7.827318477630615,0.291222508251667,0.22826348692178727,0.007919556018896401,2.130020761489868,0.07699073851108551,1.338083404302597,0.08676622286438943,0.04748264062218368,0.14712572246789932,0.16906121373176575,0.48796310223473804,1.7211436370028508
38,0.30000000000000004,1.1444870988527933,0.18299797442224291,0.07640278786420822,0.7238663368754916,0.09239267375734117,0.9758392638630338,0.1348137060801188,0.15243185179101096,3.224400022294786,0.09511693004104826,0.035752315793393386,2.7475955486297607,0.7392033636569977,0.8336634576320648,0.7537055075168609,1.1355060994625092,1.0232515931129456,0.025684621930122376,8.42046504020691,0.30024095475673673,0.2371196463704109,0.011759988428093494,2.1107164442539217,0.07836412750184536,1.453060245513916,0.09251084886491298,0.04748264062218368,0.14949804171919823,0.1717662401497364,0.5837585329989033,2.0808114321242535
39,0.275,1.151908310254415,0.1894202235672209,0.08661727300948567,0.7186972154511346,0.10525911731852425,0.9691900504959954,0.1346289477414555,0.15224926902188196,3.1434716277652317,0.09598195089234246,0.0359606490470469,2.6768184900283813,0.7114861905574799,0.7942642569541931,0.7611641228199005,1.0819497108459473,1.0330424904823303,0.025512463040649892,8.198078107833862,0.3019899219274521,0.2080918774008751,0.012985610566101969,2.173802098631859,0.07679220400750637,1.410953587293625,0.0769312210381031,0.04748264062218368,0.15086449235677718,0.17332968190312387,0.6482720834101982,2.329228101824431
40,0.25,1.1823319024509853,0.19656129711204104,0.09227112813128366,0.7329406751526727,0.11129172626468871,0.9901809612909953,0.1384017214179039,0.15707126955191295,3.2111760722266305,0.0960989730225669,0.036307871331357294,2.666545295715332,0.710681539773941,0.7898236751556397,0.7551918447017669,1.072872394323349,1.0241174936294555,0.025468441471457482,8.216964483261108,0.2928070783615112,0.21422679722309113,0.015974788903258742,2.301734668016434,0.07302051596343517,1.409100306034088,0.0828886166214943,0.04748264062218368,0.15198078900575637,0.1746601566672325,0.439802346748732,1.5381221771240234
41,0.22499999999999998,1.186793217394087,0.20313310358259412,0.10565692401594586,0.7241013964017232,0.12857175022363662,0.9770930091540019,0.13638804952303568,0.154443705909782,3.0780359268188477,0.09494631091753641,0.03637731579235858,2.6782922983169555,0.7155591130256653,0.8000060141086578,0.7553435623645782,1.089730340242386,1.0254178524017334,0.02559528835117817,8.147672033309936,0.2840315967798233,0.23360383361577988,0.016343898116610946,2.1640983045101168,0.071016126871109,1.40033038854599,0.0930460624396801,0.04748264062218368,0.15016780272126198,0.17252182215452194,0.5511378650370478,1.9571692227248119
42,0.19999999999999996,1.2138945553037854,0.214834079808659,0.12674077136649026,0.7190157718128628,0.15557180825206968,0.9688825170199077,0.13436884002553093,0.15188066379891502,3.0660785410139297,0.10028679900699192,0.035821760192306505,2.874928593635559,0.7653910338878631,0.8615402579307556,0.7949472606182099,1.1747292041778565,1.0812451124191285,0.02551754843443632,9.061000871658326,0.2937152713537216,0.25102794766426084,0.01692201599944383,2.169368189573288,0.06179213933646679,1.5790402710437774,0.10139926448464394,0.04748264062218368,0.15753601342439652,0.18112954795360564,0.5603750440606097,1.9880446617913352
43,0.17500000000000004,1.3132355690002442,0.23547680411073896,0.149384030368593,0.7438964737786187,0.1872014002667533,1.0044682555728488,0.13977853076325522,0.15841532051563262,3.6895648108588324,0.11322220083740023,0.03596064921261536,2.6701571345329285,0.7097453355789185,0.7899250149726867,0.7542467713356018,1.074553769826889,1.0229659914970397,0.025541285611689092,8.324800491333008,0.2916038781404495,0.2514450952410698,0.010858798306435347,2.0864370614290237,0.07169018909335137,1.435518628358841,0.10315724089741707,0.04748264062218368,0.15091601982712746,0.17318235263228415,0.6192788310675057,2.223441141068668
44,0.15000000000000002,1.3016580687628851,0.2466836889584859,0.1734733306699329,0.7186272429095374,0.21589436547623742,0.9695852412117852,0.13480621609422896,0.15260305421219933,3.25747615231408,0.1005047662390603,0.03575231598483192,2.689365875720978,0.7075007498264313,0.7923905670642852,0.7500542879104615,1.0810130178928374,1.0168946862220765,0.025493350438773633,8.78840537071228,0.2911868289113045,0.24734915494918824,0.016060212114825844,2.049218213558197,0.0760046023875475,1.529099977016449,0.10417114272713661,0.04748264062218368,0.14915871098637581,0.1709284760057926,0.4350296188370703,1.5175807679180606
45,0.125,1.3349056720733643,0.26825868984063467,0.2044692888855934,0.7176171971691979,0.2584532396660911,0.9674053205384149,0.1348921592036883,0.15268385509649912,2.8912099255455863,0.1033910847372479,0.03585648239176306,2.5982854843139647,0.6883587896823883,0.769024932384491,0.7374049246311187,1.0452752470970155,0.9991722345352173,0.025481775775551795,8.069936370849609,0.28974792957305906,0.2141290172934532,0.012780423113144933,2.1775331795215607,0.06899300143122673,1.387980544567108,0.0849420316517353,0.04748264062218368,0.14578403308987617,0.16686824709177017,0.4869658763881184,1.7211775886638283
46,0.09999999999999998,1.4385769393708971,0.31124324964152444,0.267609343263838,0.7138066622945998,0.34206265177991657,0.9621749877929687,0.13370415055089527,0.1512281028760804,2.9183535046047635,0.107884734041161,0.03616898230070041,2.6699822425842283,0.7122126877307892,0.7963813006877899,0.7642119526863098,1.0846464037895203,1.037284541130066,0.02552831768989563,7.943526792526245,0.3264834970235825,0.2256235286593437,0.016866342653520404,2.17649467587471,0.06080362796783447,1.3539252400398254,0.08930442184209823,0.04748264062218368,0.15066659227013587,0.1729283809661865,0.44102713192272,1.5250867321886823
47,0.07499999999999996,1.583120224210951,0.36862477726406523,0.3461864335669412,0.7218282659848531,0.4505659778912862,0.9730887240833707,0.13555455257495244,0.15338750763071907,2.929614888297187,0.10943455265627967,0.036064815754070875,2.681756520271301,0.7122587382793426,0.7930419743061066,0.7602545857429505,1.076719832420349,1.0310993373394013,0.025566055811941622,8.324024438858032,0.30227886140346527,0.2889999940991402,0.01677015528548509,1.9392398029565812,0.06655193641781806,1.4329227030277252,0.12400206252932548,0.04748264062218368,0.1509921856224537,0.1733817420899868,0.4589659257701386,1.6139672540228462
