tgp,rt,inv_ttc,a_min,vel
0.4984000027179718,1.5736304134722976,1.851495619076054,-5.154024600982666,25.0
0.4984000027179718,1.0541851538950058,0.638792592908781,-7.3873515129089355,25.0
0.49799999594688416,0.8817221042231529,0.6359249113681985,-6.859551429748535,20.0
0.49799999594688416,0.8370337311470288,0.6071788726298825,-7.752272605895996,20.0
0.49799999594688416,0.9643639076893717,0.7147270391184108,-7.341214179992676,20.0
0.49799999594688416,1.291085042335488,1.532058609843151,-6.342134475708008,20.0
0.49799999594688416,0.8926738571370925,0.6752975821011158,-7.356778621673584,20.0
0.49799999594688416,0.8128908499910128,0.6018982171492332,-7.007577896118164,20.0
0.49799999594688416,1.197340230457695,1.240759506204052,-6.989449977874756,20.0
0.4973333477973938,1.4066155309751063,4.459487627621553,-7.881987571716309,15.0
0.4973333477973938,1.2240138761205308,2.147326679524153,-7.663002014160156,15.0
0.4973333477973938,1.1903463825014615,2.019276139796845,-7.657357215881348,15.0
0.4973333477973938,1.0649142017767608,1.488243339099493,-6.21698522567749,15.0
0.4973333477973938,1.0780879731747457,1.5385211266498942,-7.562508583068848,15.0
0.4973333477973938,1.221804210062883,2.0427925544177836,-7.776774883270264,15.0
0.4973333477973938,1.0498428814507128,1.445782775874555,-6.369518280029297,15.0
0.4973333477973938,1.0634833920850644,1.470189507606836,-7.333805561065674,15.0
0.4973333477973938,1.2292841106382217,2.200894323092001,-7.923961639404297,15.0
0.4973333477973938,1.1225668398975992,1.6066854545012759,-7.643160820007324,15.0
0.4973333477973938,1.1165198488502528,1.6270694146488942,-7.017814636230469,15.0
0.4973333477973938,1.1224042122811144,1.6063337968989515,-7.724286079406738,15.0
0.4973333477973938,1.0845268900007918,1.5160274847734994,-7.009425640106201,15.0
0.4973333477973938,1.150125046263589,1.7820305078949539,-6.199999809265137,15.0
0.4973333477973938,1.0506440105723478,1.4435482281145113,-7.333575248718262,15.0
0.4973333477973938,1.1058526943480904,1.6630305991448067,-7.787751197814941,15.0
0.4973333477973938,1.220836689988256,2.071727349435098,-7.586485862731934,15.0
0.4973333477973938,1.2050875893056026,1.9033475460735336,-7.635179042816162,15.0
0.4973333477973938,1.0957752960680327,1.5978673975835964,-6.199999809265137,15.0
0.4973333477973938,1.0878369829754597,1.5530898617775573,-7.721338748931885,15.0
0.4973333477973938,1.18143428329986,1.8752832020791863,-7.581423759460449,15.0
0.4973333477973938,1.0745836017612185,1.5189964424626408,-7.828528881072998,15.0
0.4973333477973938,0.9543796247157865,1.1985615086892125,-7.855216979980469,15.0
0.4973333477973938,1.222541706261315,2.1026279385123017,-6.220718860626221,15.0
0.4973333477973938,1.2900173605533645,2.732891025860077,-7.800450325012207,15.0
0.4973333477973938,1.1766531139972596,1.8953035450032127,-7.912420272827148,15.0
0.4973333477973938,1.0955411788310492,1.6529736775656005,-7.804436683654785,15.0
0.4973333477973938,1.0483069744391433,1.439018557864645,-7.280447006225586,15.0
0.4973333477973938,1.1106885092894285,1.5889347492635295,-7.695022106170654,15.0
0.4973333477973938,1.1066399971699117,1.5724712661786404,-7.914798259735107,15.0
0.4973333477973938,1.251102850509709,2.331709473253215,-7.8590240478515625,15.0
0.4973333477973938,1.1995821754529794,1.9677735713993607,-7.91864538192749,15.0
0.4959999918937683,1.1017913975214555,4.508688386442563,-7.9430060386657715,10.0
0.4959999918937683,1.1111534342457743,4.705782071551997,-7.559696674346924,10.0
0.4959999918937683,1.10619000034463,4.599007368319978,-7.944629669189453,10.0
0.4959999918937683,1.089741957637144,4.278000184402936,-6.5392045974731445,10.0
0.4959999918937683,1.2321882198382454,14.478228866505615,-7.820394515991211,10.0
0.4959999918937683,1.1130427341361264,4.878456309833409,-7.494688034057617,10.0
0.4959999918937683,1.1121710572649102,4.764331734978942,-7.4103899002075195,10.0
