tgp,rt,inv_ttc,a_min,vel
0.9973333477973938,0.8346726980164672,0.3734731819076375,-7.927115440368652,15.0
0.9959999918937683,0.8789521580043782,0.6237172037256892,-7.525726318359375,10.0
0.9959999918937683,1.0094094796299993,0.6975073993773193,-7.927332878112793,10.0
0.9959999918937683,0.8359585711205682,0.6091044549029127,-7.572754859924316,10.0
0.9959999918937683,0.9065216912800922,0.6320587767025407,-6.928912162780762,10.0
0.9959999918937683,0.9092246228399343,0.6330662787062852,-7.830092430114746,10.0
0.9959999918937683,1.0069299846781816,0.6981778007362327,-7.6966729164123535,10.0
0.9959999918937683,0.9044085124168633,0.6312713494234133,-7.245846748352051,10.0
0.9959999918937683,0.9983443265365073,0.6694115811214488,-7.029893398284912,10.0
0.9959999918937683,0.8908511278750844,0.6323437661532535,-7.043178081512451,10.0
0.9959999918937683,0.9087035680120985,0.6328735729001514,-7.899256706237793,10.0
0.9959999918937683,0.9621510603094461,0.6709808098368126,-7.840204238891602,10.0
0.9959999918937683,0.9080420029276242,0.6326264514682954,-7.339389801025391,10.0
0.9959999918937683,0.8985025044171262,0.6292319281475641,-7.280975341796875,10.0
0.9959999918937683,0.9182096048975616,0.6364456628642807,-7.543060302734375,10.0
0.9959999918937683,0.883475647980444,0.6266991656066199,-7.286808013916016,10.0
0.9959999918937683,0.9777642072445565,0.6820779804158172,-7.148362636566162,10.0
0.9959999918937683,0.8591396396482713,0.6148787242888694,-7.498694896697998,10.0
0.9959999918937683,0.9835947912246275,0.679262846525185,-7.7339630126953125,10.0
0.9959999918937683,0.9067507536256381,0.6337375149220414,-7.964407920837402,10.0
0.9959999918937683,0.8987657892412033,0.6377953846369536,-7.696727275848389,10.0
0.9959999918937683,0.8988600048751758,0.629210248709589,-7.717719078063965,10.0
0.9959999918937683,0.9065072161886769,0.6320539871559056,-7.526081085205078,10.0
0.9959999918937683,0.9059828803044392,0.6318582222251261,-7.371819496154785,10.0
0.9959999918937683,0.8899820285285356,0.6259534385953597,-7.1738128662109375,10.0
0.9959999918937683,1.0114271526460337,0.6954352357004662,-7.460969924926758,10.0
0.9959999918937683,0.9030447003106803,0.6307553616532594,-7.450942516326904,10.0
0.9959999918937683,0.9068669879658753,0.6325441779949467,-7.704489231109619,10.0
0.9959999918937683,0.913564172055344,0.634690432728282,-7.46382999420166,10.0
