epoch,teacher_forcing,train_loss,train_recon_loss,train_roll_loss,train_prior_roll_loss,train_endpoint_roll_loss,train_prior_endpoint_roll_loss,train_prior_control_loss,train_late_prior_control_loss,train_latent_loss,train_switch_rate,train_boundary_target_rate,train_rollout_response_steps,val_loss,val_recon_loss,val_roll_loss,val_prior_roll_loss,val_endpoint_roll_loss,val_prior_endpoint_roll_loss,val_first_step_recon,val_latent_loss,val_latent_kl,val_duration_nll,val_censor_nll,val_posterior_boundary_nll,val_prototype_reconstruction,val_state_bootstrap_nll,val_switch_rate,val_boundary_target_rate,val_prior_control_loss,val_late_prior_control_loss,val_plan_control_loss,val_causal_prior_rollout_ADE_m,val_causal_prior_rollout_FDE_m
1,0.0,4.274432349849391,0.6319067719820384,0.7353357986823933,0.7297961204438597,0.9943867494931092,0.9859480994778711,0.13624485763343605,0.15439589402160128,3.941176043974387,0.13337578211684484,0.03833716574150163,25.0,4.361463487148285,0.6416878327727318,0.7467454709112644,0.7392283529043198,1.0101254433393478,0.9984273612499237,0.026162498048506677,4.5049800127744675,0.17022687382996082,0.28548499941825867,0.02932861546287313,1.2818696536123753,0.04610126279294491,0.7306741811335087,0.13789223367348313,0.03809098480269313,0.13856214098632336,0.1568814367055893,0.14128725929185748,0.3830249872090786,1.292983520198489
2,0.0,4.278278650464238,0.6322903037071228,0.7357778670014562,0.730945698312811,0.9951693077345152,0.9877245023443892,0.1365803356307584,0.1548202339861844,3.9274194369444975,0.13308105023728833,0.038464245713643125,25.0,4.350800037384033,0.6399726830422878,0.7442430779337883,0.7382668145000935,1.006494116038084,0.9969579391181469,0.026139357825741172,4.497308120131493,0.17105238046497107,0.2737285392358899,0.02854548703180626,1.3111081942915916,0.04522611666470766,0.7301957085728645,0.1303814146667719,0.03809098480269313,0.13853981997817755,0.15687542594969273,0.1409856122918427,0.3849240246949656,1.2991372657464797
3,0.0,4.281655363134436,0.6328439293680964,0.7361582944522033,0.7320801913738251,0.995440409795658,0.988963376831364,0.13663220465988726,0.15477700309978948,3.9233833938031584,0.1350652390235179,0.03892173465794405,25.0,4.350277006626129,0.639598585665226,0.7442032024264336,0.7379236370325089,1.0062110610306263,0.9963603354990482,0.02614664437714964,4.5196031630039215,0.17223909124732018,0.28163147903978825,0.030257162638008595,1.2853243686258793,0.0452327651437372,0.7337823174893856,0.13685689447447658,0.03809098480269313,0.1379428463988006,0.15610688086599112,0.14017572719603777,0.3819219402603581,1.2877809726211558
4,0.0,4.273674610498789,0.6319566795954833,0.7353233509772533,0.7298979211497951,0.9944325854649415,0.9861774138502173,0.136404550961546,0.1546024730479395,3.9177330603470675,0.13522727133051768,0.039353807299473395,25.0,4.343820214271545,0.6386532485485077,0.7427059784531593,0.7371743135154247,1.0043175555765629,0.9955267421901226,0.02615443163085729,4.508846163749695,0.17130145244300365,0.2776149660348892,0.030309657682664692,1.298946138471365,0.04516594111919403,0.7319435253739357,0.13429003953933716,0.03809098480269313,0.13822553353384137,0.15652139205485582,0.14028006559237838,0.38312719284596314,1.292050009909601
5,0.0,4.271440783062497,0.6314052125892123,0.7345387283209208,0.7303122032333065,0.9932030374939377,0.9866216279364921,0.13634652251730095,0.15452535571278753,3.9071999047253585,0.13446139896640907,0.03864215825357147,25.0,4.3327538669109344,0.6365492604672909,0.7400464005768299,0.7358529977500439,1.0004523694515228,0.9936143830418587,0.026157759362831712,4.524768888950348,0.17196920234709978,0.28194286301732063,0.03136537369573489,1.2837913148105145,0.04504584288224578,0.7346995621919632,0.13794743129983544,0.03809098480269313,0.13786495104432106,0.15605612099170685,0.13988517271354795,0.3813596817427252,1.2869531947383954
