,param,JSD_5,JSD_25,JSD_50,JSD_75,JSD_95,WD_5,WD_25,WD_50,WD_75,WD_95,IT_5,IT_25,IT_50,IT_75,IT_95,IA_5,IA_25,IA_50,IA_75,IA_95,JSDI_5,JSDI_25,JSDI_50,JSDI_75,JSDI_95,WDI_5,WDI_25,WDI_50,WDI_75,WDI_95
0,1.0,0.1303777053817431,0.1565536507465358,0.1768079510679405,0.1978668701968756,0.2307996470689419,0.6324290448704172,0.6825170855564875,0.7195119915699517,0.7581045405428214,0.8136823707628339,0.0689822423803091,0.0783713155125418,0.0847539523685379,0.0913220850396844,0.1006866816556365,0.5203162346719274,0.5607731628697809,0.591341577042374,0.6233662779904632,0.6765218235102831,0.0718578910348773,0.0975556521897294,0.1186997029377791,0.1420512742615018,0.1695353116412543,0.5081318425136679,0.5637868114874868,0.6029626891840443,0.641082579793008,0.6974033768205155
1,2.0,0.0291414435353161,0.0460089085266712,0.0595326833466658,0.0746168550023782,0.1004836751130261,0.3898222918253728,0.4390571012238737,0.4749387562600227,0.5112573707932795,0.5659236457155892,0.0393245422128523,0.0472813932025783,0.0530403424098063,0.0586928477277944,0.0668478254083528,0.4381722263626522,0.4740683044498901,0.5011915949773292,0.5309482337318092,0.5801293813545841,0.0574454478293656,0.0852568138219576,0.1020619470573037,0.1253320890669795,0.1592682031192429,0.322723470381399,0.3694670028256276,0.4033666943216688,0.4393806197528547,0.4915566687797497
2,3.0,0.0039217020137174,0.0115111987740597,0.017713997246428,0.0246930227979457,0.0373368151773706,0.3810057702265558,0.4259005875906627,0.4593505008992875,0.4920889699677737,0.5373630026162317,0.0075263363515348,0.0134841534456114,0.0178505813210168,0.0220380602913807,0.0284247340032785,0.4231221172538051,0.4630509557215404,0.4932930219047886,0.5309126322418376,0.6071419544726462,0.0039562180840062,0.0104543495435756,0.0179104936405708,0.028559049102922,0.0475258616238275,0.2942954363307431,0.340277888602887,0.3735455026962632,0.4087330901247026,0.4632249494094708
3,4.0,0.0075526801545134,0.0166667300557288,0.0246883608397988,0.033621961385716,0.0480894121592487,0.4187408440126242,0.4617671920368033,0.4927005778348746,0.525206628250232,0.5727298033775294,0.0199434239847578,0.0272423384810101,0.0325143286778511,0.0378164486759719,0.0453035594411376,0.4147422691700383,0.4574199757138815,0.4935210997204905,0.5378550990330042,0.6211736142610537,0.0880876164283055,0.1065440231887005,0.121484379499551,0.1386028493444009,0.1663022385312818,0.3113569281702099,0.3645823279774118,0.4027833869030289,0.4425155583771396,0.5045091494279894
4,5.0,0.0151375161167418,0.0269032802088485,0.0373293237304806,0.0488632499732724,0.0668517376691521,0.4377185721448961,0.4845141779753281,0.5185898081299036,0.5536768009668714,0.6061102867057141,0.0353137589858382,0.0419848934210138,0.0466259559742102,0.0514676791298964,0.0583140337192228,0.4339661910831966,0.5220860184802675,0.5858387042920044,0.6499934624601,0.7455674125337127,0.266546224549538,0.2839123210939451,0.296966159817867,0.3114805966803604,0.3327921522961478,0.4220429590284801,0.4785550650010099,0.522283079054755,0.5696125548581987,0.6370484290782401
